Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1,-0.680134372,-1.102118864,-0.792638614,-1.098341939,-0.6750689758,-1.540330826,0.6204636797,1
1,-0.7754020278,-1.159752348,-0.7673485621,-0.9815638169,-0.6774071826,-3.906618054,0.4520068034,1
1,-0.5671214541,-0.8363625712,-0.6373563277,-1.152897767,-0.7129000301,-2.482624539,0.5553966175,1
1,-0.5872610736,-1.199499223,-0.6730023122,-0.8882342571,-0.6676154087,-3.944776884,0.5381711122,1
1,-0.628768329,-1.154089568,-0.7051608402,-1.04217615,-0.5520710537,-1.757815907,0.4940261475,1
1,-0.6032916165,-1.111815038,-0.6805008847,-1.132781084,-0.6445646096,-1.531658967,0.5619169839,1
1,-0.7726650071,-1.055586193,-0.7019228487,-0.9949705568,-0.6669953636,-3.185266642,0.5705603914,1
1,-0.6049989839,-0.9476623047,-0.6491779938,-0.9995776868,-0.6762269689,-2.340190729,0.5355308571,1
1,-0.7031880753,-1.12749472,-0.5850926881,-0.8389165394,-0.572407711,-2.159645318,0.5583456973,1
1,-0.7420116856,-1.182951488,-0.730359263,-1.014150562,-0.6449634201,-1.361175669,0.5690053309,1
1,-0.7272251744,-0.9374159356,-0.5658716647,-1.13490598,-0.6403860241,-3.507307092,0.5310934928,1
1,-0.6282021678,-1.00391623,-0.6506700975,-0.8766888959,-0.7631721833,-0.8245652862,0.5732803918,1
1,-0.6508502622,-0.8595185193,-0.7656541453,-1.130868388,-0.6009518079,-1.730112187,0.5081720303,1
1,-0.6418385456,-0.9381929279,-0.696965189,-1.121229485,-0.6465939783,-2.483206106,0.5721105487,1
1,-0.5513516478,-1.014955314,-0.5772517573,-1.052892877,-0.580712144,-4.113476553,0.6200213438,1
1,-0.7362903186,-1.158684059,-0.6411312785,-0.900197655,-0.7136424403,-2.168197132,0.4806834955,1
1,-0.6834745809,-0.9934106007,-0.7958490678,-0.8825282989,-0.7563904613,-2.794023943,0.460939908,1
1,-0.7527733944,-0.8140346951,-0.5694195021,-1.146418507,-0.5836949073,-4.321017983,0.5055029416,1
1,-0.7031966507,-0.9113404387,-0.7043479097,-1.105114562,-0.6205216405,-3.083975525,0.6178592697,1
1,-0.6534490391,-1.158758007,-0.6029471321,-0.8455403558,-0.5886344001,-2.623670054,0.5655852536,1
1,-0.6425403881,-0.9470919973,-0.6328435608,-1.118836518,-0.5695415009,-1.617097716,0.5200686958,1
1,-0.5887920817,-0.8782544785,-0.7498487914,-0.8465795624,-0.7857327505,-2.219280967,0.5961863923,1
1,-0.594793729,-0.8805190314,-0.7467657529,-0.9502754199,-0.6986826695,-1.145770656,0.5140218713,1
1,-0.6473888615,-0.9084788524,-0.5945030508,-1.001301696,-0.5548298588,-3.062946723,0.534472989,1
1,-0.582726193,-0.881121345,-0.6487562273,-1.130734017,-0.7539180849,-4.235143813,0.5139956957,1
1,-0.6095566109,-1.08486424,-0.6650282601,-1.077442494,-0.7977874449,-3.547956961,0.4518534643,1
1,-0.7438445915,-1.079048739,-0.7009059419,-0.8684503726,-0.7783086914,-4.32142262,0.5586676764,1
1,-0.5567041799,-1.03711207,-0.7545171529,-0.9281428296,-0.6704376468,-1.333847883,0.6225860093,1
1,-0.5740349062,-1.181194703,-0.568521323,-0.8436661493,-0.6148706023,-1.153560762,0.5901204304,1
1,-0.6499579647,-0.9611463783,-0.6874172372,-1.080970124,-0.7592366148,-1.288748823,0.6114477315,1
1,-0.6459121074,-0.9424863591,-0.7103313316,-0.8137978687,-0.6810553547,-4.195905055,0.6129037929,1
1,-0.7010052984,-1.001207475,-0.7961867704,-0.9638213264,-0.5520690892,-2.763994124,0.4532718727,1
1,-0.5943930583,-1.071524201,-0.7609059453,-1.120847017,-0.6634296679,-1.532008471,0.525918,1
1,-0.7125765251,-1.086771737,-0.7114555451,-1.10989781,-0.5610985323,-0.9196315714,0.4762983139,1
1,-0.5721817349,-0.859861752,-0.7861696721,-1.037598687,-0.7966622514,-2.673653092,0.5989029991,1
1,-0.6806825227,-1.182525759,-0.6459565333,-1.046605265,-0.5691544481,-1.02690237,0.5392197879,1
1,-0.7914943094,-1.014112639,-0.6961195064,-1.186770369,-0.6267067757,-3.514338404,0.6174044508,1
1,-0.7963009171,-1.185543868,-0.6984980331,-0.9092108443,-0.5792977525,-4.11054926,0.5843960606,1
1,-0.7291545014,-0.897151875,-0.6982704526,-1.050504825,-0.6265637128,-1.091732461,0.5724577068,1
1,-0.7242840406,-0.9714123672,-0.6422141851,-1.133680502,-0.5822805959,-2.568429461,0.5027278263,1
1,-0.635577689,-1.125112929,-0.6107489141,-1.107624673,-0.7583787808,-2.380951207,0.5679056642,1
1,-0.5659375306,-0.9483608772,-0.7447314757,-0.8473697206,-0.6314594092,-1.187793539,0.5935790074,1
1,-0.6587733934,-1.015592416,-0.6143483719,-0.9628047884,-0.7812814168,-3.470546521,0.5888103353,1
1,-0.7910501471,-0.99229594,-0.6181557315,-1.032947212,-0.760140733,-2.372122705,0.6027810108,1
1,-0.5636883157,-1.153133286,-0.7339852475,-0.9539420153,-0.6503899894,-1.889716606,0.477693618,1
1,-0.5726726471,-1.041533008,-0.7408222855,-0.8006401083,-0.6786173103,-2.915889853,0.4511868137,1
1,-0.6605613168,-0.8630863298,-0.7017968183,-0.8489330468,-0.6731378416,-2.120901146,0.4582590768,1
1,-0.5841441797,-0.8322853784,-0.7504345871,-0.8458983757,-0.6765351523,-3.419285774,0.5384310482,1
1,-0.6307633346,-1.015520859,-0.5782775299,-0.8969823093,-0.6305505103,-3.432428822,0.6025098367,1
1,-0.6637156428,-1.12764109,-0.7298853564,-1.041931516,-0.6904378521,-2.683998682,0.498129529,1
1,-0.6313622755,-1.186890227,-0.7552437031,-0.927373787,-0.7285932549,-1.885526303,0.4910407734,1
1,-0.726556212,-1.075636665,-0.7610200051,-0.8360702548,-0.7040474065,-3.773687931,0.575776109,1
1,-0.6836181984,-0.8773283698,-0.7826567577,-0.8540260648,-0.5501919231,-2.566488784,0.606295716,1
1,-0.6713560926,-1.136667691,-0.6316435465,-0.9710951336,-0.763216014,-2.168900431,0.6092956598,1
1,-0.7932287445,-0.823181956,-0.7222479322,-0.8295306583,-0.7382100513,-1.074302009,0.4613394563,1
1,-0.5965285843,-0.9261571573,-0.6639380495,-0.991851164,-0.6846434403,-1.291841614,0.5447405206,1
1,-0.6605783534,-1.083840263,-0.5680181921,-1.198921024,-0.5714612834,-0.9860905236,0.5805929755,1
1,-0.6970095338,-1.073179836,-0.5853642435,-1.146678595,-0.7739915286,-2.278563715,0.534797611,1
1,-0.5658867399,-1.064033993,-0.7697985991,-0.851056117,-0.7168869799,-4.355468476,0.502959402,1
1,-0.7126628299,-1.016412232,-0.7512539044,-1.044232275,-0.7195017202,-1.827644356,0.4968492254,1
1,-0.7921087592,-0.9212066941,-0.7706323774,-1.092899697,-0.7051918451,-3.273656569,0.5900647492,1
1,-0.5546056684,-0.9308890219,-0.7723135658,-0.9396819241,-0.5716626394,-3.959107225,0.5777196502,1
1,-0.5870364424,-0.9847396191,-0.765480119,-1.036555949,-0.6125819345,-3.489997796,0.5092358341,1
1,-0.6006157137,-1.156895798,-0.6637774268,-0.829380713,-0.6808803829,-2.964926338,0.6062808326,1
1,-0.7363387727,-1.180905566,-0.6630752122,-0.9668567993,-0.5775838488,-4.32060671,0.605418883,1
1,-0.7098898922,-1.008960919,-0.7100607929,-1.027906132,-0.6969415267,-3.073647809,0.6237942881,1
1,-0.5915096682,-1.034360379,-0.7393052065,-0.8435063662,-0.6282556866,-3.043085041,0.6221342353,1
1,-0.7634775312,-1.170123221,-0.6915343665,-1.052712177,-0.707763169,-2.47306692,0.5086656345,1
1,-0.7778620348,-0.8424246845,-0.6006249137,-0.9999474001,-0.7171611765,-3.726757265,0.551689849,1
1,-0.5978631351,-0.8849944696,-0.6659946471,-0.8850325116,-0.6374000206,-3.434086647,0.5267874227,1
1,-0.7790069101,-1.049785502,-0.7952936964,-0.9636430038,-0.5592200437,-1.775368814,0.5852110571,1
1,-0.7165489321,-1.183902086,-0.6470436883,-0.9154372589,-0.7543987181,-0.9393391921,0.6053713551,1
1,-0.6486112659,-0.8647280159,-0.695968549,-0.890538531,-0.5526394593,-4.17974139,0.4563542504,1
1,-0.7696767737,-0.8976363567,-0.7658800632,-1.191617795,-0.6616957382,-1.286318365,0.5503208418,1
1,-0.6797751242,-0.8485156081,-0.5558890702,-0.8500027839,-0.6464627277,-2.707015569,0.5771738752,1
1,-0.7842930696,-1.024832907,-0.7508770293,-0.9063524916,-0.7166585039,-1.48701262,0.4653895625,1
1,-0.7959650433,-0.8907419602,-0.7257933192,-1.004218767,-0.7974488743,-2.279802117,0.5281170951,1
1,-0.6628288842,-0.8273443456,-0.5751882872,-0.9057370286,-0.5883482751,-1.715657756,0.6224027184,1
1,-0.6181637432,-1.087804863,-0.7972554622,-1.005221976,-0.7558472726,-1.660209559,0.5121883127,1
1,-0.7427379215,-1.057389017,-0.7138493617,-1.14094384,-0.7653866773,-4.440490206,0.5073994104,1
1,-0.7755386613,-0.820269148,-0.5595075588,-1.1097424,-0.7176995136,-3.411152671,0.608412197,1
1,-0.6544746458,-0.9368593183,-0.6562749087,-0.9790530091,-0.6791518375,-1.852460165,0.5230724011,1
1,-0.6755100296,-1.147718036,-0.7193867829,-0.9316150471,-0.7133499925,-2.319862186,0.5648320275,1
1,-0.6745391465,-0.9557216323,-0.5935004626,-1.146667551,-0.7686006469,-3.0478769,0.466143175,1
1,-0.634343649,-1.095409605,-0.5729440415,-1.177456345,-0.6873598967,-1.968810754,0.6137098352,1
1,-0.6970681764,-1.043493071,-0.6032598038,-0.9896380235,-0.7054649141,-2.117973108,0.5232953735,1
1,-0.5662560161,-1.003080125,-0.791785752,-1.025981277,-0.6076973034,-3.708510873,0.4516926014,1
1,-0.5862869571,-0.8746328732,-0.7942747777,-1.147569903,-0.5855242918,-4.217373695,0.5648992267,1
1,-0.6741702364,-1.168740594,-0.7684429265,-1.115930156,-0.6773388796,-1.229406446,0.4526182345,1
1,-0.748394822,-1.04338563,-0.5786797213,-0.885920269,-0.6172095014,-4.05738737,0.5995674161,1
1,-0.5645880322,-0.9942188057,-0.5732341857,-0.8220077668,-0.5639052068,-3.049402665,0.478046733,1
1,-0.6684508963,-0.9029566027,-0.7709930404,-0.8932043795,-0.5649961507,-3.566760773,0.5295833953,1
1,-0.5951548174,-0.9881784758,-0.667194135,-0.8611811501,-0.6540188729,-3.90592462,0.4825029645,1
1,-0.6443321647,-0.893432754,-0.6716385654,-1.196674663,-0.6494416011,-2.660866878,0.5386040753,1
1,-0.5532159185,-1.08882112,-0.5728771809,-0.8405592519,-0.6442990977,-1.791661457,0.6118422366,1
1,-0.5576046967,-1.136883599,-0.5838316908,-1.106101588,-0.778793157,-3.224981751,0.4648483304,1
1,-0.7155389651,-1.033617875,-0.720139021,-0.9090586745,-0.7775829719,-2.949686419,0.4909291717,1
1,-0.7723949533,-1.079631271,-0.7162721533,-1.060024043,-0.6298215717,-1.174018128,0.5950022198,1
1,-0.6611727108,-0.8471484031,-0.599482459,-0.9030672808,-0.6476055119,-2.293214123,0.603332329,1
1,-0.5882586468,-1.002564627,-0.6900870736,-1.088844228,-0.6168458712,-3.961459081,0.4684833169,1
1,-0.7456093997,-0.8791151846,-0.7500883386,-0.9950232568,-0.791211194,-2.058085216,0.6226565495,1
1,-0.6372732733,-0.8611365486,-0.5518736526,-1.0599642,-0.7022171531,-4.346820403,0.5718650263,1
1,-0.5637168407,-0.860274716,-0.6363122887,-0.8956529078,-0.6516588334,-4.000803551,0.4521832833,1
1,-0.7977501762,-0.9866217797,-0.7434991145,-1.136096198,-0.6161942382,-3.852269654,0.5124431406,1
1,-0.7117278821,-0.8305554234,-0.790008768,-1.176728489,-0.5788908795,-4.013686305,0.6231853868,1
1,-0.6661652562,-1.07737352,-0.5719925555,-1.131972668,-0.6570138366,-3.864470281,0.5600798818,1
1,-0.5845573588,-1.125936332,-0.5805591374,-1.041539116,-0.6811544654,-2.831944178,0.5096921049,1
1,-0.622203804,-1.099995268,-0.7058449641,-0.9387318806,-0.7888435973,-1.622679066,0.5419549139,1
1,-0.5802176337,-1.102413186,-0.6206623527,-1.063485062,-0.7921937094,-3.619260735,0.4849643763,1
1,-0.6317347254,-1.041089384,-0.7992244738,-1.109808204,-0.5574865172,-1.944903294,0.5462308004,1
1,-0.7686991564,-0.8590014862,-0.6987472752,-0.9467310371,-0.6287062635,-2.851077307,0.5169098937,1
1,-0.7945696783,-1.004849848,-0.7578859709,-1.146508358,-0.7554284452,-4.232779679,0.4633654743,1
1,-0.6706677765,-1.04839057,-0.5849533593,-0.962858619,-0.7049167175,-3.504166957,0.5123269735,1
1,-0.6239912196,-1.013283064,-0.6352507506,-0.8336548569,-0.6238031385,-3.675938458,0.5570125929,1
1,-0.5832185191,-0.8034915876,-0.6228913537,-0.8288637381,-0.7652296313,-2.341461784,0.594969615,1
1,-0.6771854241,-1.1760619,-0.5775620181,-1.072520487,-0.6817772858,-1.197098351,0.5316997433,1
1,-0.5739495754,-1.149386461,-0.6164444411,-0.8783245865,-0.7989672204,-2.060205482,0.516022795,1
1,-0.5792938226,-0.9664933991,-0.6219661666,-0.925311174,-0.6318854344,-0.8000510192,0.6244935621,1
1,-0.6032307981,-0.820506864,-0.6465290269,-0.8215394652,-0.5943728695,-2.005487238,0.6217636078,1
1,-0.6311792032,-1.148104917,-0.7825752245,-1.176975297,-0.6040947044,-3.450035843,0.5853016475,1
1,-0.7519084163,-1.188423843,-0.615548805,-1.193075301,-0.7652912814,-1.519664367,0.532854195,1
1,-0.7250223948,-1.190974738,-0.7592499326,-1.159172249,-0.653443489,-2.936711361,0.6066467843,1
1,-0.7012004304,-1.171331387,-0.7250084428,-1.066398014,-0.6853580521,-1.579123784,0.4743066264,1
1,-0.7933422285,-1.014948267,-0.712190606,-0.859619261,-0.7155375661,-0.9868719743,0.5324244253,1
1,-0.7933026378,-0.9058333286,-0.5888876051,-0.9137464822,-0.6200029572,-2.914736859,0.5654154062,1
1,-0.6722386967,-1.183835807,-0.6580893403,-0.8182989128,-0.5560304129,-2.361037117,0.4562368959,1
1,-0.6295698808,-1.097414265,-0.6906125843,-0.862585635,-0.7091688828,-2.321126868,0.5886544223,1
1,-0.7978472208,-1.104880835,-0.7492042772,-1.01944888,-0.5724601062,-3.424815522,0.473225975,1
1,-0.6841054416,-0.8291631744,-0.585221742,-1.124002061,-0.7381663704,-4.155831805,0.4512627327,1
1,-0.785877051,-0.9842642553,-0.5643572598,-0.9229154828,-0.7979298551,-3.333189043,0.4984102302,1
1,-0.7194476225,-1.018845588,-0.7602410786,-1.038209986,-0.7045366204,-2.03439023,0.5141256491,1
1,-0.7953747291,-0.9439679093,-0.5575904161,-0.8071316615,-0.7125382839,-3.340198056,0.4903075242,1
1,-0.6697684136,-0.9109578982,-0.6652244717,-0.8115880936,-0.7959151857,-1.636514117,0.500019008,1
1,-0.6326582374,-0.8785064162,-0.5685740041,-0.9542241934,-0.6920937688,-3.795499934,0.5781904606,1
1,-0.7117965422,-0.9303677441,-0.6914462791,-1.140790332,-0.6126263828,-4.495494199,0.4907967925,1
1,-0.5858323258,-1.051146922,-0.6843361937,-0.999861807,-0.6093569527,-1.746410874,0.4617102591,1
1,-0.5924651599,-1.08371943,-0.6821564668,-1.08363866,-0.6357638034,-3.414900791,0.5559342063,1
1,-0.751012266,-1.196318531,-0.6204509218,-1.069471366,-0.7261893309,-3.62375897,0.5985302965,1
1,-0.7422027768,-0.9688844172,-0.6816341814,-0.813634265,-0.5927147258,-3.609023871,0.6088050424,1
1,-0.7929121726,-0.9747640267,-0.6954093968,-0.8701714632,-0.7188536599,-3.982550383,0.4671546523,1
1,-0.7276909759,-0.855036613,-0.7762370599,-1.173688136,-0.6800722423,-4.335302897,0.50228628,1
1,-0.70482485,-0.9561526113,-0.7939171913,-0.8147472808,-0.7120933672,-4.335383284,0.562611665,1
1,-0.7158811659,-1.058851613,-0.5551917016,-0.8324937869,-0.5654757075,-3.265633164,0.5649033412,1
1,-0.7692306139,-1.084650857,-0.6356765855,-0.8995154535,-0.6022612751,-2.084986461,0.5462711359,1
1,-0.6218894038,-1.017040849,-0.6971755442,-1.170016447,-0.7136714136,-2.039745706,0.5477124169,1
1,-0.6237892947,-1.189387063,-0.5986733391,-0.9900485671,-0.7478894011,-4.220390968,0.4607226058,1
1,-0.736087144,-1.011856866,-0.6941907705,-0.9217758171,-0.5757561817,-0.8671079029,0.4909646668,1
1,-0.5797289192,-1.175637309,-0.6209001585,-1.004244265,-0.7378768726,-3.113189159,0.5016284026,1
1,-0.7460088626,-1.033017395,-0.6169337472,-0.8586255553,-0.6386380224,-3.676710526,0.4981107116,1
1,-0.6975497624,-1.084458982,-0.7580941003,-1.006678701,-0.7085767662,-2.671150072,0.4522686114,1
1,-0.6365562211,-0.864114552,-0.7901456859,-1.052003837,-0.6729222876,-2.68783575,0.4657294074,1
1,-0.7183873107,-1.117693275,-0.7866906827,-1.095876893,-0.6601075864,-1.297143848,0.5195168461,1
1,-0.6790626644,-1.090173817,-0.728336058,-1.075317508,-0.672128168,-4.344035699,0.4711457817,1
1,-0.628663716,-1.039801837,-0.770520137,-1.000109362,-0.73829291,-4.343809594,0.4872993214,1
1,-0.7669805761,-1.180527386,-0.5770638865,-0.8401493472,-0.573997803,-1.370115128,0.4850300045,1
1,-0.669115069,-0.8046891318,-0.6344764735,-0.9893819635,-0.7388046207,-2.466557378,0.557689968,1
1,-0.7708728853,-0.971238961,-0.6446254196,-1.100015929,-0.6620362684,-2.604375708,0.4786291736,1
1,-0.6106905364,-1.100039406,-0.741632397,-0.9219718366,-0.746879496,-2.088128786,0.5143485337,1
1,-0.7398588458,-0.9363857138,-0.7497315326,-1.131873576,-0.652891167,-3.400638557,0.5570112835,1
1,-0.7759274736,-0.9080614884,-0.7781754183,-1.102472674,-0.7348945073,-3.911802951,0.5216052881,1
1,-0.5542236769,-1.198737557,-0.6704838137,-0.9026452266,-0.7350406314,-4.184958778,0.4851264507,1
1,-0.7324302492,-0.8729333252,-0.6696946839,-1.032894988,-0.7170895138,-2.433104228,0.557396256,1
1,-0.6173184686,-0.8076983268,-0.7758138775,-0.8396420244,-0.7880216548,-3.587265457,0.6074927969,1
1,-0.640205889,-0.8334677742,-0.7073145727,-0.8557176036,-0.739752521,-3.413173471,0.5691390104,1
1,-0.5836320071,-0.9444577088,-0.6563931819,-0.8635530135,-0.6173297435,-3.71859829,0.5490676799,1
1,-0.5674905025,-1.085128848,-0.5829793545,-0.8534528639,-0.705637067,-2.11335179,0.5143658878,1
1,-0.7477114332,-1.058570344,-0.7759266215,-1.043095939,-0.550606341,-4.34884806,0.4515912044,1
1,-0.6639603837,-1.007809993,-0.6928411376,-0.9875666784,-0.7256359835,-2.758508182,0.5482749719,1
1,-0.6208636012,-1.172800087,-0.625507549,-1.142633737,-0.6799729006,-4.000002383,0.515406555,1
1,-0.5899517369,-1.032790003,-0.669657767,-1.103531995,-0.7716332201,-2.165635671,0.6077680514,1
1,-0.6539227641,-0.9089655533,-0.572348143,-0.8279869246,-0.6267582566,-4.146403839,0.5110360944,1
1,-0.6575748154,-1.190804956,-0.6208039333,-1.140188182,-0.7028058163,-1.7496292,0.4578886348,1
1,-0.6661794532,-0.8003697239,-0.6754396904,-0.9599829337,-0.5585065195,-3.320391538,0.4564857408,1
1,-0.711929796,-1.118762446,-0.5548415157,-1.070975427,-0.6897305163,-2.616244667,0.4548943939,1
1,-0.7784073204,-1.098612388,-0.6444935899,-0.9474028373,-0.7383721179,-1.321330286,0.5572719568,1
1,-0.6285123105,-0.9095750231,-0.5964576158,-1.051309722,-0.6457127725,-4.175270132,0.4784606344,1
1,-0.7490930836,-1.105343162,-0.556535449,-1.077083674,-0.5798522679,-1.704274092,0.5252220434,1
1,-0.6673021009,-1.040948942,-0.6673021713,-0.9984071374,-0.7025157988,-3.318098426,0.4953506054,1
1,-0.7539841718,-0.9327348933,-0.5776605732,-0.9339346686,-0.6605379347,-3.365633647,0.5384417168,1
1,-0.7138946967,-1.156530408,-0.6171522538,-0.904052897,-0.6658102741,-3.502301664,0.5723620882,1
1,-0.6431511944,-0.8088154414,-0.5633163654,-1.131198451,-0.6991655348,-2.304943023,0.4920248168,1
1,-0.6677676384,-0.8071295058,-0.6996766057,-1.062687676,-0.7373450242,-0.9815268992,0.5676971916,1
1,-0.6943688757,-1.002711524,-0.6508823281,-1.173856317,-0.7269237149,-4.430297186,0.5286941963,1
1,-0.7147424021,-0.9701108995,-0.7166191573,-1.041048301,-0.6221788789,-1.408051141,0.4772552301,1
1,-0.7559202783,-1.176503525,-0.696816096,-1.176811826,-0.7046327829,-3.419848862,0.6090046235,1
1,-0.7327529594,-1.199504954,-0.7506818113,-0.9444984126,-0.7069056343,-3.874598613,0.5395400164,1
1,-0.7843128569,-1.019686758,-0.7299878701,-0.8743108863,-0.7192074303,-2.980940592,0.5209480926,1
1,-0.5829719657,-0.8347517798,-0.7359492524,-0.9409143087,-0.7232078756,-3.744390126,0.5861479742,1
1,-0.6179690992,-1.152854379,-0.7125186132,-1.026640862,-0.5895936737,-4.46346791,0.4570163471,1
1,-0.5934556545,-0.9977896504,-0.5960173103,-0.8460990595,-0.7303214699,-2.747681902,0.4915793546,1
1,-0.6960450422,-1.181582294,-0.6131699147,-1.011919061,-0.7522142411,-3.234825862,0.4692793169,1
1,-0.7539962939,-0.9907354914,-0.7776833228,-0.8844800637,-0.6830776538,-2.389004423,0.6237300342,1
1,-0.6531821012,-0.9407780121,-0.6615260391,-0.9609022104,-0.7186588309,-4.383624141,0.5079122197,1
1,-0.5935334954,-0.9927257932,-0.6662251422,-0.9133495278,-0.6025818048,-1.862607067,0.5108872214,1
1,-0.5664747111,-0.8138765164,-0.6684998946,-1.046146845,-0.6929290596,-3.860040645,0.5244764736,1
1,-0.6579583852,-1.136387581,-0.6989940852,-1.104929913,-0.6557219574,-2.700885289,0.5408006526,1
1,-0.7572208271,-0.9788975086,-0.6114413431,-1.087197016,-0.7277264632,-1.42743856,0.6010547666,1
1,-0.5546017966,-1.182438935,-0.7148067106,-0.9536344806,-0.6044804831,-2.279357099,0.587036966,1
1,-0.6883156649,-0.8819426572,-0.7559056958,-1.013192089,-0.7890052747,-3.386344172,0.621030943,1
1,-0.5812522159,-1.034372374,-0.6979380956,-0.820343393,-0.7263221894,-2.555576719,0.5818745258,1
1,-0.6413708634,-1.144380057,-0.6482462311,-0.8845458903,-0.7469710449,-1.55517003,0.4646584617,1
1,-0.6437933729,-1.142100882,-0.5883624789,-0.9143755482,-0.7830930379,-2.972645562,0.4766575775,1
1,-0.6979304608,-0.9676581743,-0.7901412985,-0.9860708683,-0.7807795038,-3.167686785,0.6158934174,1
1,-0.7870451576,-0.8006404362,-0.6431909192,-0.9889017065,-0.6961965561,-2.991082021,0.5854225456,1
1,-0.6653687272,-1.023084756,-0.7611867893,-0.853778978,-0.7709846763,-1.764175378,0.6088910504,1
1,-0.6231646317,-1.192913149,-0.7124249407,-1.197363195,-0.644098683,-3.817052211,0.5075269994,1
1,-0.6332696733,-0.8354195494,-0.6262287392,-0.9940067768,-0.580128187,-2.448817203,0.5737379574,1
1,-0.6890142074,-1.158877168,-0.7925521484,-1.106328726,-0.7511947591,-3.347583129,0.5266678198,1
1,-0.7350984585,-1.039935035,-0.799349413,-1.122657285,-0.5712966116,-4.321057236,0.4788716164,1
1,-0.7266983349,-0.8694711508,-0.631996953,-0.932186993,-0.7819712133,-2.092567325,0.4824545763,1
1,-0.7867947564,-0.9826186939,-0.7347415458,-1.139147981,-0.6197655054,-4.322668896,0.6152275899,1
1,-0.6564439567,-0.8850983455,-0.6888174798,-1.081931082,-0.6063946208,-1.233243525,0.5594151345,1
1,-0.7792798737,-0.9310950955,-0.6112170757,-0.9177737522,-0.7034789255,-1.707783227,0.4567522178,1
1,-0.5500576691,-0.8951159571,-0.6945868735,-1.017590054,-0.5822168716,-4.322456509,0.5159321823,1
1,-0.7907243564,-1.177058946,-0.6311247659,-1.031058942,-0.7077835,-1.021369034,0.4688720455,1
1,-0.7112071996,-1.046335573,-0.5633628084,-0.9838990516,-0.621019967,-2.194363454,0.5560433448,1
1,-0.593440335,-0.8657020107,-0.7370407621,-0.8164542639,-0.6539662153,-1.367148006,0.4929635331,1
1,-0.7510881809,-1.022927398,-0.7357488031,-1.062620068,-0.76142915,-2.162290415,0.4678569227,1
1,-0.5953324432,-0.9287106238,-0.7310106152,-0.9793552834,-0.6643736113,-4.061741068,0.4935088143,1
1,-0.7079596945,-1.054151385,-0.7679712235,-1.036326771,-0.6770597446,-1.111027709,0.6085352539,1
1,-0.6995695256,-1.088576762,-0.6183434582,-1.030550649,-0.7505745305,-1.284417756,0.5274422539,1
1,-0.7953433993,-1.085559378,-0.6727903995,-0.9199965522,-0.6659598324,-2.912792802,0.5785451123,1
1,-0.6853529604,-1.125627888,-0.7221898247,-1.042272457,-0.6707453274,-3.766074359,0.5922227337,1
1,-0.5681285845,-0.8080205606,-0.594056549,-0.8797070424,-0.563066266,-0.9791301738,0.5882584985,1
1,-0.5659013957,-1.056509321,-0.7192938693,-0.8501896628,-0.6254998654,-3.665333392,0.5822389355,1
1,-0.6906267733,-0.8201646835,-0.731402635,-1.102160397,-0.6784722815,-3.329842969,0.4577682295,1
1,-0.774809224,-0.8837704893,-0.6735374249,-0.8238806057,-0.624271146,-1.400711078,0.5446473384,1
1,-0.7659595841,-1.095411255,-0.5754977555,-1.17345311,-0.7010461747,-3.77628377,0.5681435059,1
1,-0.5632500329,-1.079385106,-0.7210446042,-1.189213803,-0.770308766,-2.165865391,0.5173299547,1
1,-0.637696754,-1.095204013,-0.6224951234,-0.8060191418,-0.7835473543,-0.8525289931,0.5376457872,1
1,-0.5767876586,-0.8178960722,-0.6917678845,-0.8450797678,-0.6188381801,-1.018654051,0.5180628791,1
1,-0.7910109984,-0.9446962181,-0.7567965903,-0.9232963913,-0.7992305909,-1.342616527,0.5129309713,1
1,-0.6522460504,-0.8535915139,-0.5524243356,-1.125221626,-0.5591036435,-1.396202739,0.6167256502,1
1,-0.7808738718,-1.063980288,-0.6024874118,-1.145447815,-0.5688540261,-1.764580122,0.5899284768,1
1,-0.5618138309,-1.035610325,-0.7384083236,-0.9834318429,-0.7052756479,-2.057925409,0.5035212793,1
1,-0.7360433209,-0.993821366,-0.6922062915,-0.8582062963,-0.6568216945,-0.8378293961,0.6162814522,1
1,-0.7496775486,-1.188815557,-0.7086060243,-0.8157872384,-0.7886527446,-4.06042264,0.562079121,1
1,-0.7723176578,-0.9052866137,-0.7397110421,-0.901152415,-0.6871762892,-3.245815717,0.5074968394,1
1,-0.6465652801,-1.189084321,-0.7318294581,-0.8843069691,-0.5835533,-2.134808965,0.5863875826,1
1,-0.7322510256,-0.9419558813,-0.6238523404,-1.160774866,-0.638560713,-2.363134787,0.5827534914,1
1,-0.7619345884,-0.8805152118,-0.583543085,-1.198610323,-0.7928197231,-1.004128603,0.4809561627,1
1,-0.6672083364,-0.9846027922,-0.6224187898,-1.045549785,-0.576804415,-3.258432441,0.5827865238,1
1,-0.7436690056,-0.8888700918,-0.7825627644,-0.9907446105,-0.5862099014,-2.080385825,0.5011902576,1
1,-0.6752189491,-1.193144768,-0.6176767488,-0.8718060879,-0.7771481856,-1.66081734,0.4929643361,1
1,-0.6492886119,-0.8690191656,-0.6520728611,-1.047020123,-0.7831100708,-4.425057916,0.5267266156,1
1,-0.7439723353,-1.079822472,-0.6801769823,-0.8858645391,-0.7834532413,-3.048009479,0.5073306148,1
