Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2
-1.00,-0.63,-1.11,-0.75,-1.11,-0.54,-1.01,-0.54,1,0
-1.00,-0.50,-0.86,-0.45,-0.86,-0.51,-1.26,-0.55,1,0
-1.00,-0.78,-1.13,-0.75,-1.19,-0.76,-4.45,-0.57,1,0
-1.00,-0.51,-0.89,-0.63,-0.86,-0.47,-2.37,-0.49,1,0
-1.00,-0.64,-1.03,-0.41,-1.09,-0.79,-1.01,-0.58,1,0
-1.00,-0.75,-0.95,-0.45,-0.93,-0.42,-1.50,-0.52,1,0
-1.00,-0.80,-0.90,-0.73,-0.85,-0.61,-3.09,-0.47,1,0
-1.00,-0.57,-0.89,-0.55,-0.97,-0.41,-1.76,-0.59,1,0
-1.00,-0.42,-1.01,-0.57,-1.00,-0.69,-3.28,-0.52,1,0
-1.00,-0.57,-1.17,-0.58,-1.00,-0.61,-1.48,-0.49,1,0
-1.00,-0.47,-0.87,-0.60,-1.07,-0.50,-3.70,-0.47,1,0
-1.00,-0.50,-0.92,-0.52,-0.88,-0.42,-0.99,-0.52,1,0
-1.00,-0.78,-0.85,-0.79,-1.19,-0.57,-1.96,-0.49,1,0
-1.00,-0.48,-1.17,-0.51,-0.98,-0.58,-1.94,-0.56,1,0
-1.00,-0.40,-0.99,-0.65,-1.02,-0.68,-2.87,-0.56,1,0
-1.00,-0.51,-1.10,-0.47,-0.92,-0.75,-4.10,-0.49,1,0
-1.00,-0.69,-1.00,-0.45,-1.18,-0.47,-0.87,-0.48,1,0
-1.00,-0.53,-1.04,-0.74,-0.92,-0.64,-2.32,-0.49,1,0
-1.00,-0.54,-1.18,-0.55,-0.88,-0.69,-1.96,-0.51,1,0
-1.00,-0.65,-1.04,-0.76,-1.12,-0.70,-1.53,-0.61,1,0
-1.00,-0.61,-1.11,-0.65,-1.00,-0.47,-1.32,-0.47,1,0
-1.00,-0.77,-0.99,-0.60,-0.88,-0.70,-3.29,-0.52,1,0
-1.00,-0.43,-1.11,-0.41,-1.02,-0.75,-1.81,-0.55,1,0
-1.00,-0.56,-1.01,-0.50,-1.02,-0.79,-1.82,-0.48,1,0
-1.00,-0.61,-0.93,-0.58,-1.18,-0.49,-2.19,-0.61,1,0
-1.00,-0.55,-1.19,-0.72,-1.13,-0.41,-2.59,-0.52,1,0
-1.00,-0.48,-0.90,-0.77,-0.88,-0.72,-2.95,-0.62,1,0
-1.00,-0.58,-1.06,-0.57,-1.08,-0.59,-3.67,-0.49,1,0
-1.00,-0.51,-0.95,-0.79,-0.92,-0.49,-2.53,-0.55,1,0
-1.00,-0.80,-1.01,-0.46,-1.10,-0.64,-2.14,-0.59,1,0
-1.00,-0.48,-1.17,-0.53,-1.11,-0.71,-2.45,-0.59,1,0
-1.00,-0.44,-1.05,-0.69,-0.95,-0.74,-2.28,-0.46,1,0
-1.00,-0.53,-0.99,-0.67,-1.13,-0.72,-2.72,-0.58,1,0
-1.00,-0.57,-1.08,-0.65,-0.88,-0.75,-2.11,-0.55,1,0
-1.00,-0.44,-1.17,-0.71,-0.96,-0.66,-0.97,-0.55,1,0
-1.00,-0.52,-0.94,-0.48,-0.95,-0.58,-1.90,-0.53,1,0
-1.00,-0.69,-0.86,-0.52,-0.98,-0.58,-0.93,-0.59,1,0
-1.00,-0.48,-1.06,-0.61,-0.96,-0.59,-2.38,-0.55,1,0
-1.00,-0.43,-1.19,-0.78,-0.86,-0.46,-4.13,-0.49,1,0
-1.00,-0.59,-1.08,-0.62,-1.14,-0.79,-2.03,-0.50,1,0
-1.00,-0.57,-1.19,-0.48,-1.05,-0.62,-2.80,-0.49,1,0
-1.00,-0.45,-1.05,-0.45,-0.97,-0.66,-3.63,-0.49,1,0
-1.00,-0.40,-0.93,-0.46,-0.97,-0.79,-2.97,-0.54,1,0
-1.00,-0.54,-0.94,-0.47,-1.04,-0.76,-1.34,-0.49,1,0
-1.00,-0.64,-1.16,-0.76,-0.97,-0.46,-0.80,-0.48,1,0
-1.00,-0.58,-1.14,-0.42,-1.18,-0.73,-2.89,-0.54,1,0
-1.00,-0.56,-0.91,-0.67,-1.02,-0.54,-0.94,-0.54,1,0
-1.00,-0.60,-1.06,-0.57,-1.20,-0.72,-2.19,-0.55,1,0
-1.00,-0.70,-0.92,-0.42,-0.88,-0.77,-1.57,-0.49,1,0
-1.00,-0.64,-1.01,-0.64,-0.99,-0.40,-4.47,-0.59,1,0
-1.00,-0.66,-1.14,-0.71,-1.14,-0.75,-4.19,-0.60,1,0
-1.00,-0.42,-0.91,-0.42,-1.07,-0.70,-4.06,-0.61,1,0
-1.00,-0.79,-1.00,-0.49,-1.17,-0.68,-3.92,-0.46,1,0
-1.00,-0.73,-1.06,-0.44,-1.17,-0.45,-2.32,-0.62,1,0
-1.00,-0.59,-1.02,-0.42,-0.98,-0.64,-1.19,-0.55,1,0
-1.00,-0.48,-1.00,-0.71,-1.06,-0.72,-4.12,-0.49,1,0
-1.00,-0.59,-1.05,-0.67,-1.14,-0.44,-1.03,-0.51,1,0
-1.00,-0.58,-0.97,-0.40,-0.89,-0.42,-3.46,-0.56,1,0
-1.00,-0.77,-1.02,-0.63,-0.86,-0.78,-4.09,-0.48,1,0
-1.00,-0.48,-1.00,-0.46,-1.00,-0.56,-1.34,-0.56,1,0
-1.00,-0.63,-0.91,-0.61,-1.05,-0.54,-1.40,-0.49,1,0
-1.00,-0.73,-1.16,-0.51,-1.12,-0.42,-3.36,-0.61,1,0
-1.00,-0.69,-0.97,-0.61,-1.10,-0.45,-0.93,-0.61,1,0
-1.00,-0.78,-1.09,-0.57,-1.07,-0.67,-4.13,-0.46,1,0
-1.00,-0.71,-1.13,-0.42,-0.94,-0.41,-1.71,-0.57,1,0
-1.00,-0.55,-1.17,-0.78,-0.95,-0.45,-3.57,-0.51,1,0
-1.00,-0.53,-0.97,-0.49,-0.94,-0.61,-3.61,-0.48,1,0
-1.00,-0.60,-1.17,-0.73,-1.11,-0.54,-2.80,-0.49,1,0
-1.00,-0.65,-0.96,-0.69,-1.01,-0.74,-3.34,-0.48,1,0
-1.00,-0.69,-0.93,-0.62,-0.92,-0.73,-1.90,-0.61,1,0
-1.00,-0.60,-1.07,-0.40,-0.90,-0.49,-2.18,-0.54,1,0
-1.00,-0.61,-1.05,-0.42,-0.99,-0.46,-4.47,-0.62,1,0
-1.00,-0.58,-1.03,-0.71,-1.07,-0.69,-3.43,-0.49,1,0
-1.00,-0.48,-0.87,-0.72,-0.97,-0.79,-4.15,-0.56,1,0
-1.00,-0.52,-1.00,-0.72,-1.01,-0.43,-2.08,-0.62,1,0
-1.00,-0.78,-0.90,-0.46,-0.90,-0.49,-2.92,-0.62,1,0
-1.00,-0.74,-0.94,-0.47,-1.17,-0.57,-2.84,-0.47,1,0
-1.00,-0.51,-0.96,-0.69,-1.08,-0.65,-1.18,-0.52,1,0
-1.00,-0.74,-0.92,-0.68,-0.98,-0.43,-2.94,-0.49,1,0
-1.00,-0.66,-1.05,-0.54,-1.05,-0.61,-1.85,-0.55,1,0
-1.00,-0.70,-1.13,-0.63,-0.96,-0.45,-1.79,-0.48,1,0
-1.00,-0.54,-1.16,-0.61,-1.19,-0.52,-2.15,-0.52,1,0
-1.00,-0.45,-0.95,-0.62,-0.96,-0.71,-3.44,-0.54,1,0
-1.00,-0.70,-0.86,-0.51,-1.11,-0.68,-2.82,-0.45,1,0
-1.00,-0.54,-0.87,-0.66,-1.08,-0.75,-3.34,-0.54,1,0
-1.00,-0.55,-0.94,-0.47,-1.01,-0.53,-0.85,-0.47,1,0
-1.00,-0.68,-0.92,-0.76,-1.15,-0.61,-3.28,-0.54,1,0
-1.00,-0.77,-1.14,-0.80,-1.13,-0.45,-2.29,-0.61,1,0
-1.00,-0.43,-1.10,-0.61,-0.97,-0.59,-3.45,-0.60,1,0
-1.00,-0.63,-0.87,-0.59,-0.99,-0.67,-1.83,-0.50,1,0
-1.00,-0.48,-0.96,-0.74,-1.04,-0.75,-3.51,-0.55,1,0
-1.00,-0.65,-0.98,-0.49,-0.88,-0.49,-4.40,-0.53,1,0
-1.00,-0.71,-1.03,-0.62,-1.18,-0.47,-4.09,-0.62,1,0
-1.00,-0.51,-1.18,-0.63,-0.92,-0.52,-2.98,-0.51,1,0
-1.00,-0.76,-1.13,-0.73,-0.91,-0.62,-0.89,-0.50,1,0
-1.00,-0.56,-0.86,-0.52,-1.08,-0.75,-3.19,-0.53,1,0
-1.00,-0.66,-0.91,-0.67,-1.06,-0.68,-4.24,-0.46,1,0
-1.00,-0.72,-0.94,-0.61,-0.99,-0.52,-2.24,-0.61,1,0
-1.00,-0.76,-1.13,-0.74,-0.98,-0.72,-3.43,-0.57,1,0
-1.00,-0.54,-0.95,-0.60,-1.16,-0.69,-4.06,-0.62,1,0
-1.00,-0.52,-1.11,-0.47,-1.19,-0.45,-4.11,-0.61,1,0
-1.00,-0.42,-1.01,-0.55,-1.15,-0.74,-1.75,-0.53,1,0
-1.00,-0.72,-1.07,-0.59,-1.09,-0.47,-3.65,-0.61,1,0
-1.00,-0.53,-1.15,-0.56,-1.12,-0.61,-4.40,-0.53,1,0
-1.00,-0.74,-1.13,-0.50,-1.06,-0.41,-3.32,-0.61,1,0
-1.00,-0.55,-1.17,-0.56,-0.88,-0.54,-0.96,-0.59,1,0
-1.00,-0.78,-1.19,-0.59,-1.15,-0.46,-4.26,-0.61,1,0
-1.00,-0.49,-1.07,-0.66,-0.97,-0.57,-1.24,-0.55,1,0
-1.00,-0.57,-1.15,-0.71,-0.91,-0.78,-2.74,-0.55,1,0
-1.00,-0.45,-1.07,-0.43,-1.00,-0.57,-4.17,-0.49,1,0
-1.00,-0.62,-1.11,-0.60,-1.12,-0.51,-1.34,-0.58,1,0
-1.00,-0.70,-0.87,-0.56,-1.01,-0.47,-2.06,-0.62,1,0
-1.00,-0.73,-0.94,-0.48,-1.06,-0.50,-2.95,-0.58,1,0
-1.00,-0.75,-1.08,-0.68,-1.10,-0.71,-3.63,-0.59,1,0
-1.00,-0.45,-0.85,-0.52,-0.91,-0.76,-3.63,-0.47,1,0
-1.00,-0.79,-0.90,-0.57,-0.89,-0.62,-2.70,-0.57,1,0
-1.00,-0.50,-0.95,-0.58,-0.94,-0.69,-3.52,-0.51,1,0
-1.00,-0.78,-1.12,-0.62,-0.96,-0.78,-2.44,-0.52,1,0
-1.00,-0.49,-1.02,-0.48,-1.03,-0.65,-3.40,-0.60,1,0
-1.00,-0.42,-1.14,-0.71,-0.92,-0.48,-2.94,-0.52,1,0
-1.00,-0.43,-0.87,-0.43,-1.02,-0.61,-2.18,-0.47,1,0
-1.00,-0.62,-0.91,-0.57,-1.12,-0.67,-1.99,-0.56,1,0
-1.00,-0.53,-0.90,-0.41,-1.16,-0.66,-3.41,-0.57,1,0
-1.00,-0.69,-1.02,-0.63,-1.09,-0.78,-2.57,-0.59,1,0
-1.00,-0.50,-0.93,-0.49,-1.08,-0.58,-1.35,-0.56,1,0
-1.00,-0.44,-1.00,-0.43,-0.92,-0.68,-2.73,-0.57,1,0
-1.00,-0.55,-0.99,-0.61,-1.17,-0.61,-1.68,-0.54,1,0
-1.00,-0.52,-0.91,-0.79,-1.19,-0.58,-3.84,-0.46,1,0
-1.00,-0.74,-0.95,-0.58,-0.95,-0.66,-2.77,-0.62,1,0
-1.00,-0.73,-0.97,-0.67,-0.95,-0.69,-4.33,-0.50,1,0
-1.00,-0.57,-0.93,-0.56,-1.02,-0.56,-2.80,-0.59,1,0
-1.00,-0.59,-1.10,-0.77,-0.86,-0.48,-2.44,-0.46,1,0
-1.00,-0.47,-1.13,-0.77,-1.09,-0.57,-2.24,-0.57,1,0
-1.00,-0.79,-1.10,-0.65,-1.15,-0.67,-3.03,-0.48,1,0
-1.00,-0.69,-1.10,-0.53,-1.06,-0.67,-4.08,-0.51,1,0
-1.00,-0.61,-0.88,-0.72,-0.89,-0.41,-1.57,-0.52,1,0
-1.00,-0.75,-1.18,-0.49,-0.97,-0.55,-3.92,-0.52,1,0
-1.00,-0.62,-0.85,-0.73,-1.12,-0.53,-1.36,-0.50,1,0
-1.00,-0.65,-1.06,-0.62,-1.16,-0.63,-2.45,-0.56,1,0
-1.00,-0.51,-1.16,-0.67,-0.92,-0.47,-1.54,-0.60,1,0
-1.00,-0.78,-1.14,-0.63,-0.97,-0.79,-1.79,-0.46,1,0
-1.00,-0.78,-1.00,-0.72,-1.00,-0.51,-0.90,-0.49,1,0
-1.00,-0.43,-0.96,-0.51,-1.20,-0.66,-3.24,-0.60,1,0
-1.00,-0.42,-1.19,-0.55,-0.89,-0.43,-2.06,-0.50,1,0
-1.00,-0.42,-1.19,-0.63,-1.11,-0.64,-2.41,-0.61,1,0
-1.00,-0.75,-0.97,-0.73,-1.17,-0.55,-1.49,-0.47,1,0
-1.00,-0.48,-1.10,-0.58,-1.17,-0.79,-3.49,-0.60,1,0
-1.00,-0.61,-1.01,-0.48,-0.96,-0.49,-0.84,-0.45,1,0
-1.00,-0.71,-0.86,-0.61,-1.18,-0.55,-3.40,-0.60,1,0
-1.00,-0.48,-0.87,-0.56,-1.19,-0.72,-3.49,-0.61,1,0
-1.00,-0.66,-1.13,-0.68,-0.95,-0.72,-2.46,-0.50,1,0
-1.00,-0.43,-1.07,-0.66,-1.13,-0.43,-3.41,-0.59,1,0
-1.00,-0.58,-0.92,-0.66,-1.03,-0.48,-2.41,-0.46,1,0
-1.00,-0.41,-0.89,-0.63,-1.11,-0.72,-1.94,-0.46,1,0
-1.00,-0.63,-0.90,-0.75,-1.11,-0.42,-2.75,-0.57,1,0
-1.00,-0.73,-0.89,-0.46,-1.11,-0.45,-1.22,-0.55,1,0
-1.00,-0.50,-1.02,-0.60,-1.05,-0.50,-4.06,-0.59,1,0
-1.00,-0.41,-1.08,-0.51,-0.94,-0.55,-3.78,-0.62,1,0
-1.00,-0.51,-1.10,-0.55,-1.01,-0.63,-1.78,-0.46,1,0
-1.00,-0.78,-1.10,-0.60,-1.08,-0.61,-1.10,-0.61,1,0
-1.00,-0.40,-1.18,-0.75,-0.89,-0.71,-1.75,-0.51,1,0
-1.00,-0.45,-0.91,-0.52,-1.05,-0.52,-1.68,-0.55,1,0
-1.00,-0.54,-1.19,-0.75,-1.09,-0.65,-3.39,-0.58,1,0
-1.00,-0.66,-0.94,-0.40,-1.14,-0.62,-4.33,-0.51,1,0
-1.00,-0.71,-0.90,-0.52,-1.03,-0.59,-0.95,-0.48,1,0
-1.00,-0.79,-1.05,-0.56,-0.92,-0.61,-1.09,-0.58,1,0
-1.00,-0.60,-1.19,-0.73,-1.05,-0.62,-1.47,-0.48,1,0
-1.00,-0.51,-1.03,-0.48,-0.87,-0.57,-3.11,-0.49,1,0
-1.00,-0.55,-1.05,-0.68,-0.92,-0.72,-1.26,-0.50,1,0
-1.00,-0.50,-1.09,-0.51,-0.89,-0.80,-2.45,-0.45,1,0
-1.00,-0.74,-1.00,-0.65,-0.90,-0.42,-3.28,-0.56,1,0
-1.00,-0.78,-1.04,-0.73,-0.89,-0.41,-1.70,-0.49,1,0
-1.00,-0.64,-0.86,-0.69,-1.03,-0.63,-4.17,-0.48,1,0
-1.00,-0.62,-0.86,-0.77,-0.95,-0.55,-2.08,-0.62,1,0
-1.00,-0.46,-1.01,-0.53,-1.10,-0.63,-1.87,-0.49,1,0
-1.00,-0.66,-0.90,-0.71,-0.87,-0.67,-1.30,-0.52,1,0
-1.00,-0.68,-1.12,-0.42,-1.20,-0.71,-2.20,-0.49,1,0
-1.00,-0.78,-1.04,-0.62,-0.93,-0.74,-1.91,-0.62,1,0
-1.00,-0.79,-1.07,-0.70,-0.98,-0.44,-4.43,-0.45,1,0
-1.00,-0.78,-1.16,-0.43,-0.88,-0.45,-3.56,-0.48,1,0
-1.00,-0.69,-1.10,-0.46,-0.99,-0.68,-3.19,-0.54,1,0
-1.00,-0.74,-0.88,-0.67,-0.88,-0.77,-4.25,-0.53,1,0
-1.00,-0.44,-0.88,-0.59,-1.08,-0.74,-3.29,-0.61,1,0
-1.00,-0.59,-0.87,-0.49,-1.15,-0.80,-3.52,-0.45,1,0
-1.00,-0.41,-0.94,-0.78,-0.99,-0.56,-3.44,-0.56,1,0
-1.00,-0.44,-0.94,-0.67,-1.08,-0.45,-1.07,-0.53,1,0
-1.00,-0.65,-1.00,-0.70,-0.97,-0.61,-3.98,-0.48,1,0
-1.00,-0.76,-0.91,-0.78,-0.88,-0.61,-2.00,-0.59,1,0
-1.00,-0.77,-1.02,-0.70,-1.06,-0.63,-3.92,-0.61,1,0
-1.00,-0.68,-0.87,-0.74,-1.05,-0.56,-3.74,-0.48,1,0
-1.00,-0.57,-1.09,-0.62,-1.16,-0.47,-1.25,-0.50,1,0
-1.00,-0.46,-0.94,-0.42,-1.11,-0.69,-4.15,-0.47,1,0
-1.00,-0.75,-0.95,-0.44,-0.89,-0.43,-1.82,-0.62,1,0
-1.00,-0.70,-1.12,-0.73,-0.92,-0.80,-2.39,-0.54,1,0
-1.00,-0.43,-1.14,-0.54,-0.86,-0.76,-4.43,-0.53,1,0
-1.00,-0.47,-0.94,-0.48,-0.99,-0.69,-3.32,-0.55,1,0
-1.00,-0.66,-1.17,-0.41,-1.17,-0.71,-4.31,-0.58,1,0
-1.00,-0.43,-1.08,-0.42,-1.18,-0.48,-1.79,-0.51,1,0
-1.00,-0.74,-1.09,-0.59,-1.01,-0.45,-1.32,-0.54,1,0
-1.00,-0.47,-0.90,-0.50,-1.03,-0.46,-3.29,-0.55,1,0
-1.00,-0.41,-1.09,-0.79,-1.19,-0.72,-2.28,-0.55,1,0
-1.00,-0.63,-1.16,-0.73,-0.87,-0.62,-3.92,-0.48,1,0
-1.00,-0.69,-1.13,-0.44,-1.12,-0.77,-1.88,-0.59,1,0
-1.00,-0.74,-0.86,-0.65,-0.89,-0.63,-3.90,-0.52,1,0
-1.00,-0.56,-1.00,-0.70,-1.13,-0.57,-1.25,-0.49,1,0
-1.00,-0.71,-1.05,-0.60,-1.13,-0.41,-1.45,-0.53,1,0
-1.00,-0.56,-0.95,-0.55,-0.89,-0.50,-2.69,-0.58,1,0
-1.00,-0.77,-1.03,-0.74,-1.20,-0.67,-2.14,-0.55,1,0
-1.00,-0.71,-0.98,-0.51,-0.98,-0.70,-2.00,-0.54,1,0
-1.00,-0.74,-0.88,-0.60,-1.11,-0.57,-1.08,-0.56,1,0
-1.00,-0.62,-0.87,-0.64,-1.12,-0.73,-2.80,-0.46,1,0
-1.00,-0.58,-1.19,-0.78,-0.93,-0.67,-1.66,-0.54,1,0
-1.00,-0.66,-0.89,-0.77,-1.08,-0.42,-2.28,-0.62,1,0
-1.00,-0.76,-0.87,-0.49,-1.00,-0.60,-4.22,-0.60,1,0
-1.00,-0.71,-1.15,-0.48,-1.12,-0.58,-2.20,-0.55,1,0
-1.00,-0.44,-0.87,-0.63,-0.89,-0.54,-1.54,-0.57,1,0
-1.00,-0.78,-0.94,-0.59,-1.12,-0.74,-1.51,-0.51,1,0
-1.00,-0.76,-0.91,-0.67,-1.08,-0.73,-3.31,-0.51,1,0
-1.00,-0.70,-0.88,-0.67,-0.98,-0.76,-4.10,-0.57,1,0
-1.00,-0.68,-0.90,-0.43,-1.13,-0.43,-1.00,-0.51,1,0
-1.00,-0.41,-0.91,-0.55,-0.89,-0.59,-3.55,-0.56,1,0
-1.00,-0.48,-1.06,-0.71,-0.93,-0.79,-3.85,-0.56,1,0
-1.00,-0.55,-1.11,-0.57,-1.05,-0.50,-3.33,-0.48,1,0
-1.00,-0.74,-1.17,-0.58,-1.08,-0.63,-3.42,-0.51,1,0
-1.00,-0.54,-1.12,-0.73,-0.95,-0.44,-1.54,-0.48,1,0
-1.00,-0.76,-1.10,-0.51,-1.15,-0.78,-1.35,-0.47,1,0
-1.00,-0.72,-1.13,-0.70,-0.89,-0.43,-3.67,-0.61,1,0
-1.00,-0.55,-1.02,-0.62,-1.00,-0.66,-1.36,-0.53,1,0
-1.00,-0.68,-0.95,-0.65,-1.19,-0.63,-1.69,-0.52,1,0
-1.00,-0.63,-0.94,-0.62,-1.06,-0.56,-3.36,-0.46,1,0
-1.00,-0.67,-1.19,-0.52,-1.12,-0.61,-2.31,-0.47,1,0
-1.00,-0.55,-1.07,-0.78,-0.96,-0.61,-3.15,-0.52,1,0
-1.00,-0.78,-0.97,-0.47,-0.86,-0.69,-3.25,-0.59,1,0
-1.00,-0.48,-1.07,-0.52,-0.93,-0.66,-1.52,-0.59,1,0
-1.00,-0.68,-1.06,-0.62,-1.14,-0.55,-3.93,-0.46,1,0
-1.00,-0.67,-0.95,-0.72,-0.89,-0.59,-3.02,-0.51,1,0
-1.00,-0.57,-0.86,-0.61,-1.16,-0.58,-3.06,-0.51,1,0
-1.00,-0.61,-1.11,-0.59,-1.06,-0.72,-2.78,-0.51,1,0
-1.00,-0.74,-1.16,-0.75,-0.88,-0.66,-4.11,-0.56,1,0
-1.00,-0.62,-0.95,-0.60,-0.98,-0.53,-4.20,-0.52,1,0
-1.00,-0.63,-1.12,-0.57,-1.10,-0.40,-2.22,-0.59,1,0
-1.00,-0.61,-1.17,-0.42,-1.07,-0.54,-1.59,-0.53,1,0
-1.00,-0.76,-0.99,-0.41,-1.09,-0.74,-3.36,-0.58,1,0
-1.00,-0.68,-1.08,-0.68,-1.08,-0.59,-3.97,-0.60,1,0
-1.00,-0.72,-0.92,-0.47,-0.98,-0.59,-3.68,-0.50,1,0
-1.00,-0.76,-0.99,-0.62,-1.11,-0.56,-3.97,-0.54,1,0
-1.00,-0.78,-1.00,-0.76,-0.86,-0.66,-1.89,-0.54,1,0
-1.00,-0.61,-1.13,-0.51,-1.09,-0.60,-4.08,-0.54,1,0
-1.00,-0.71,-0.91,-0.50,-1.07,-0.69,-2.97,-0.48,1,0
-1.00,-0.69,-1.12,-0.68,-1.08,-0.43,-4.46,-0.60,1,0
-1.00,-0.72,-0.88,-0.77,-1.02,-0.73,-3.33,-0.58,1,0
-1.00,-0.68,-1.12,-0.50,-1.05,-0.76,-0.84,-0.60,1,0
-1.00,-0.57,-1.04,-0.42,-0.87,-0.44,-1.19,-0.46,1,0
-1.00,-0.54,-0.87,-0.60,-0.91,-0.50,-4.04,-0.60,1,0
-1.00,-0.52,-0.95,-0.49,-1.03,-0.60,-4.00,-0.46,1,0
-1.00,-0.66,-1.12,-0.53,-0.96,-0.51,-3.32,-0.57,1,0
-1.00,-0.57,-1.11,-0.74,-0.88,-0.55,-1.88,-0.61,1,0
-1.00,-0.49,-1.03,-0.69,-1.12,-0.54,-1.57,-0.53,1,0
-1.00,-0.50,-1.07,-0.47,-1.00,-0.66,-1.19,-0.58,1,0
-1.00,-0.62,-0.87,-0.61,-1.07,-0.76,-2.91,-0.49,1,0
-1.00,-0.54,-0.97,-0.44,-0.93,-0.60,-3.16,-0.47,1,0
-1.00,-0.65,-1.09,-0.76,-0.91,-0.66,-3.37,-0.51,1,0
-1.00,-0.63,-0.91,-0.49,-1.10,-0.64,-3.10,-0.49,1,0
-1.00,-0.47,-1.08,-0.43,-0.94,-0.43,-3.22,-0.45,1,0
-1.00,-0.56,-0.88,-0.58,-1.10,-0.69,-4.18,-0.47,1,0
-1.00,-0.73,-1.09,-0.53,-0.90,-0.62,-1.63,-0.62,1,0
-1.00,-0.68,-1.01,-0.65,-0.90,-0.42,-2.37,-0.46,1,0
-1.00,-0.62,-1.07,-0.57,-1.10,-0.50,-3.86,-0.56,1,0
-1.00,-0.68,-1.08,-0.68,-1.08,-0.51,-2.22,-0.62,1,0
-1.00,-0.52,-0.96,-0.42,-0.97,-0.78,-1.65,-0.46,1,0
-1.00,-0.76,-0.93,-0.75,-1.14,-0.48,-3.27,-0.50,1,0
-1.00,-0.55,-0.99,-0.75,-1.19,-0.42,-1.54,-0.50,1,0
-1.00,-0.76,-0.99,-0.42,-1.08,-0.47,-2.54,-0.59,1,0
-1.00,-0.75,-1.12,-0.73,-1.02,-0.48,-1.82,-0.47,1,0
-1.00,-0.73,-0.85,-0.57,-1.08,-0.69,-2.18,-0.61,1,0
-1.00,-0.46,-1.02,-0.54,-1.06,-0.55,-3.42,-0.58,1,0
-1.00,-0.63,-1.01,-0.54,-1.19,-0.73,-2.64,-0.61,1,0
-1.00,-0.66,-1.08,-0.62,-0.90,-0.69,-2.35,-0.53,1,0
-1.00,-0.74,-0.98,-0.66,-1.07,-0.53,-1.28,-0.46,1,0
-1.00,-0.43,-1.09,-0.42,-1.09,-0.53,-1.70,-0.45,1,0
-1.00,-0.57,-1.07,-0.64,-0.88,-0.45,-3.06,-0.46,1,0
-1.00,-0.43,-0.92,-0.72,-1.14,-0.54,-0.91,-0.57,1,0
-1.00,-0.75,-1.14,-0.65,-1.06,-0.79,-1.65,-0.45,1,0
-1.00,-0.68,-1.11,-0.49,-0.85,-0.71,-3.30,-0.58,1,0
-1.00,-0.56,-1.16,-0.65,-1.15,-0.61,-4.19,-0.58,1,0
-1.00,-0.71,-1.14,-0.70,-1.12,-0.70,-0.88,-0.61,1,0
-1.00,-0.58,-0.97,-0.49,-1.07,-0.57,-2.75,-0.56,1,0
-1.00,-0.43,-1.15,-0.48,-1.18,-0.65,-2.32,-0.52,1,0
-1.00,-0.68,-0.87,-0.58,-1.07,-0.61,-2.46,-0.51,1,0
-1.00,-0.42,-1.02,-0.78,-1.08,-0.48,-1.33,-0.62,1,0
-1.00,-0.80,-0.88,-0.80,-0.91,-0.65,-2.21,-0.48,1,0
-1.00,-0.77,-0.94,-0.66,-1.02,-0.77,-0.98,-0.59,1,0
-1.00,-0.61,-0.86,-0.74,-0.90,-0.44,-3.71,-0.45,1,0
-1.00,-0.59,-1.02,-0.41,-0.90,-0.80,-1.02,-0.58,1,0
-1.00,-0.44,-1.13,-0.42,-0.88,-0.70,-0.96,-0.46,1,0
-1.00,-0.58,-1.00,-0.53,-1.00,-0.56,-2.77,-0.54,1,0
-1.00,-0.76,-0.88,-0.43,-0.89,-0.65,-3.92,-0.50,1,0
-1.00,-0.64,-1.09,-0.67,-0.91,-0.72,-1.77,-0.49,1,0
-1.00,-0.54,-1.14,-0.45,-0.87,-0.76,-1.29,-0.56,1,0
-1.00,-0.41,-1.12,-0.61,-1.14,-0.72,-4.04,-0.61,1,0
-1.00,-0.70,-1.01,-0.52,-1.01,-0.49,-3.55,-0.53,1,0
-1.00,-0.72,-1.04,-0.74,-1.14,-0.48,-3.20,-0.52,1,0
-1.00,-0.57,-0.87,-0.65,-1.06,-0.47,-0.84,-0.51,1,0
-1.00,-0.43,-0.92,-0.70,-0.89,-0.56,-1.05,-0.61,1,0
-1.00,-0.40,-1.14,-0.76,-0.88,-0.60,-3.18,-0.62,1,0
-1.00,-0.53,-1.04,-0.80,-1.01,-0.77,-3.00,-0.60,1,0
-1.00,-0.69,-0.85,-0.46,-1.04,-0.74,-2.08,-0.62,1,0
-1.00,-0.54,-1.12,-0.77,-1.01,-0.79,-1.35,-0.48,1,0
-1.00,-0.75,-0.90,-0.43,-1.14,-0.64,-4.07,-0.60,1,0
-1.00,-0.78,-1.11,-0.76,-0.97,-0.68,-3.84,-0.47,1,0
-1.00,-0.52,-0.93,-0.74,-1.15,-0.50,-2.81,-0.60,1,0
-1.00,-0.68,-1.14,-0.63,-1.12,-0.62,-2.88,-0.62,1,0
-1.00,-0.74,-1.07,-0.58,-0.99,-0.51,-0.89,-0.52,1,0
-1.00,-0.51,-0.97,-0.54,-1.17,-0.70,-0.99,-0.62,1,0
-1.00,-0.72,-0.99,-0.73,-0.88,-0.41,-1.89,-0.60,1,0
-1.00,-0.46,-1.12,-0.78,-1.10,-0.72,-1.01,-0.58,1,0
