Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1.00,-0.63,-1.17,-0.64,-0.85,-0.74,-3.80,0.46,1
1.00,-0.71,-0.83,-0.65,-1.16,-0.56,-1.43,0.51,1
1.00,-0.59,-1.14,-0.58,-1.19,-0.75,-4.19,0.49,1
1.00,-0.74,-1.11,-0.72,-1.00,-0.68,-4.25,0.58,1
1.00,-0.73,-0.86,-0.65,-1.12,-0.62,-1.71,0.62,1
1.00,-0.58,-1.13,-0.66,-0.87,-0.70,-2.29,0.54,1
1.00,-0.61,-1.10,-0.59,-1.05,-0.76,-2.07,0.48,1
1.00,-0.58,-1.14,-0.71,-1.09,-0.63,-4.14,0.55,1
1.00,-0.69,-0.92,-0.68,-0.82,-0.56,-3.69,0.61,1
1.00,-0.59,-0.99,-0.78,-1.10,-0.73,-4.35,0.59,1
1.00,-0.70,-0.96,-0.64,-1.02,-0.64,-0.86,0.48,1
1.00,-0.79,-0.86,-0.62,-0.89,-0.71,-4.42,0.47,1
1.00,-0.55,-1.16,-0.73,-1.16,-0.63,-3.39,0.55,1
1.00,-0.71,-1.00,-0.78,-1.15,-0.68,-1.99,0.56,1
1.00,-0.78,-0.85,-0.67,-1.10,-0.69,-0.91,0.60,1
1.00,-0.59,-0.97,-0.59,-1.04,-0.64,-1.25,0.55,1
1.00,-0.66,-0.96,-0.76,-0.81,-0.76,-3.26,0.46,1
1.00,-0.74,-0.81,-0.64,-1.16,-0.63,-4.20,0.50,1
1.00,-0.56,-1.13,-0.73,-0.98,-0.75,-2.81,0.50,1
1.00,-0.70,-0.87,-0.65,-0.87,-0.56,-2.69,0.62,1
1.00,-0.72,-0.87,-0.61,-1.12,-0.79,-4.06,0.50,1
1.00,-0.68,-0.99,-0.60,-1.00,-0.77,-2.32,0.55,1
1.00,-0.71,-0.98,-0.69,-0.90,-0.59,-3.19,0.61,1
1.00,-0.69,-1.05,-0.66,-0.92,-0.67,-4.20,0.47,1
1.00,-0.74,-1.17,-0.59,-0.82,-0.62,-1.33,0.60,1
1.00,-0.60,-0.87,-0.60,-1.12,-0.74,-3.52,0.54,1
1.00,-0.70,-1.01,-0.62,-1.19,-0.61,-3.29,0.48,1
1.00,-0.77,-1.05,-0.58,-1.20,-0.73,-3.06,0.55,1
1.00,-0.65,-0.95,-0.69,-0.82,-0.59,-1.34,0.59,1
1.00,-0.55,-1.04,-0.73,-1.06,-0.70,-3.14,0.50,1
1.00,-0.61,-1.07,-0.56,-1.06,-0.56,-2.29,0.58,1
1.00,-0.58,-1.19,-0.74,-1.07,-0.76,-1.18,0.61,1
1.00,-0.63,-1.01,-0.68,-1.18,-0.77,-2.71,0.61,1
1.00,-0.63,-1.08,-0.62,-1.11,-0.62,-2.15,0.59,1
1.00,-0.71,-0.98,-0.70,-1.13,-0.73,-3.30,0.50,1
1.00,-0.69,-1.17,-0.62,-1.12,-0.65,-2.93,0.60,1
1.00,-0.67,-1.08,-0.57,-1.15,-0.68,-2.13,0.54,1
1.00,-0.72,-0.88,-0.71,-0.92,-0.67,-1.78,0.52,1
1.00,-0.66,-1.03,-0.62,-0.92,-0.66,-1.62,0.52,1
1.00,-0.79,-1.13,-0.79,-1.03,-0.67,-4.06,0.61,1
1.00,-0.62,-0.83,-0.64,-0.91,-0.77,-2.83,0.60,1
1.00,-0.64,-1.01,-0.62,-0.86,-0.77,-3.19,0.47,1
1.00,-0.56,-0.90,-0.68,-0.91,-0.64,-4.46,0.59,1
1.00,-0.66,-0.98,-0.77,-1.02,-0.76,-2.83,0.62,1
1.00,-0.79,-1.13,-0.73,-1.00,-0.72,-3.52,0.60,1
1.00,-0.71,-0.88,-0.78,-0.89,-0.76,-2.47,0.61,1
1.00,-0.78,-0.83,-0.68,-0.99,-0.69,-4.14,0.58,1
1.00,-0.63,-0.89,-0.67,-0.86,-0.74,-1.30,0.46,1
1.00,-0.79,-0.96,-0.77,-1.04,-0.70,-4.46,0.58,1
1.00,-0.56,-0.95,-0.66,-1.03,-0.69,-4.16,0.52,1
1.00,-0.60,-0.89,-0.61,-0.89,-0.72,-0.85,0.46,1
1.00,-0.73,-1.04,-0.69,-0.90,-0.73,-3.73,0.50,1
1.00,-0.79,-0.86,-0.79,-1.11,-0.68,-1.35,0.61,1
1.00,-0.68,-1.19,-0.70,-0.97,-0.79,-1.49,0.57,1
1.00,-0.72,-1.07,-0.58,-0.96,-0.68,-0.83,0.61,1
1.00,-0.71,-1.04,-0.80,-1.08,-0.76,-3.64,0.55,1
1.00,-0.74,-0.85,-0.64,-1.07,-0.67,-1.83,0.50,1
1.00,-0.60,-1.07,-0.79,-1.17,-0.78,-4.16,0.54,1
1.00,-0.68,-0.90,-0.66,-1.01,-0.77,-2.83,0.62,1
1.00,-0.57,-0.83,-0.73,-1.03,-0.80,-4.27,0.50,1
1.00,-0.76,-0.98,-0.58,-1.12,-0.58,-2.00,0.61,1
1.00,-0.57,-0.98,-0.59,-1.06,-0.59,-0.85,0.46,1
1.00,-0.57,-0.84,-0.58,-1.12,-0.73,-1.96,0.53,1
1.00,-0.57,-0.99,-0.76,-0.91,-0.58,-2.21,0.59,1
1.00,-0.74,-1.05,-0.72,-1.03,-0.69,-3.56,0.58,1
1.00,-0.60,-1.20,-0.60,-1.19,-0.76,-1.83,0.62,1
1.00,-0.72,-1.12,-0.78,-0.99,-0.56,-3.15,0.62,1
1.00,-0.66,-0.98,-0.56,-1.10,-0.77,-1.79,0.48,1
1.00,-0.67,-1.04,-0.78,-0.91,-0.65,-0.97,0.45,1
1.00,-0.56,-0.93,-0.76,-0.90,-0.63,-2.32,0.61,1
1.00,-0.72,-1.13,-0.67,-1.05,-0.74,-2.23,0.49,1
1.00,-0.74,-1.18,-0.55,-0.94,-0.72,-1.28,0.52,1
1.00,-0.58,-1.04,-0.58,-0.93,-0.67,-1.92,0.51,1
1.00,-0.59,-1.13,-0.66,-0.99,-0.80,-1.90,0.48,1
1.00,-0.77,-0.88,-0.64,-0.81,-0.56,-1.68,0.48,1
1.00,-0.80,-1.10,-0.70,-1.17,-0.77,-3.97,0.62,1
1.00,-0.70,-1.17,-0.64,-1.12,-0.62,-1.84,0.57,1
1.00,-0.57,-0.84,-0.62,-1.07,-0.62,-3.13,0.61,1
1.00,-0.72,-0.93,-0.56,-0.93,-0.58,-3.28,0.61,1
1.00,-0.74,-1.19,-0.67,-1.15,-0.73,-2.63,0.58,1
1.00,-0.70,-0.99,-0.65,-0.85,-0.80,-2.37,0.52,1
1.00,-0.57,-0.84,-0.68,-1.06,-0.80,-3.24,0.49,1
1.00,-0.61,-1.16,-0.58,-1.11,-0.57,-4.41,0.61,1
1.00,-0.71,-1.02,-0.70,-1.14,-0.76,-1.07,0.55,1
1.00,-0.73,-0.81,-0.69,-1.04,-0.66,-4.10,0.46,1
1.00,-0.72,-1.09,-0.58,-1.12,-0.71,-2.52,0.57,1
1.00,-0.60,-1.14,-0.58,-1.12,-0.66,-1.32,0.56,1
1.00,-0.64,-1.05,-0.59,-0.85,-0.69,-2.26,0.58,1
1.00,-0.66,-1.06,-0.69,-0.92,-0.60,-4.28,0.47,1
1.00,-0.61,-0.89,-0.58,-0.83,-0.64,-2.86,0.46,1
1.00,-0.59,-1.13,-0.67,-1.13,-0.56,-4.18,0.48,1
1.00,-0.62,-0.88,-0.76,-0.83,-0.77,-3.90,0.58,1
1.00,-0.75,-0.93,-0.56,-0.91,-0.61,-2.01,0.55,1
1.00,-0.62,-1.05,-0.74,-0.95,-0.62,-1.53,0.48,1
1.00,-0.75,-1.18,-0.68,-1.05,-0.57,-2.13,0.58,1
1.00,-0.57,-0.98,-0.56,-0.81,-0.72,-3.81,0.52,1
1.00,-0.57,-1.03,-0.80,-1.17,-0.64,-4.15,0.55,1
1.00,-0.72,-0.93,-0.59,-0.99,-0.59,-1.71,0.51,1
1.00,-0.60,-1.06,-0.75,-0.86,-0.73,-1.01,0.53,1
1.00,-0.60,-1.08,-0.70,-1.13,-0.80,-3.06,0.55,1
1.00,-0.70,-1.12,-0.59,-0.93,-0.61,-2.43,0.47,1
1.00,-0.60,-0.98,-0.78,-1.07,-0.65,-3.56,0.47,1
1.00,-0.69,-1.04,-0.78,-1.01,-0.57,-2.88,0.61,1
1.00,-0.72,-0.85,-0.69,-0.84,-0.62,-4.02,0.62,1
1.00,-0.73,-1.08,-0.68,-0.84,-0.77,-3.00,0.45,1
1.00,-0.56,-0.80,-0.67,-1.07,-0.65,-4.29,0.56,1
1.00,-0.63,-0.87,-0.70,-1.18,-0.74,-1.09,0.53,1
1.00,-0.70,-1.09,-0.78,-0.93,-0.77,-4.40,0.58,1
1.00,-0.66,-0.84,-0.74,-0.81,-0.65,-2.06,0.50,1
1.00,-0.58,-0.94,-0.77,-0.85,-0.65,-3.41,0.59,1
1.00,-0.77,-0.99,-0.79,-0.84,-0.76,-1.07,0.45,1
1.00,-0.57,-1.19,-0.72,-1.04,-0.69,-0.97,0.62,1
1.00,-0.56,-0.94,-0.61,-0.82,-0.79,-2.21,0.52,1
1.00,-0.76,-1.11,-0.59,-0.91,-0.70,-3.31,0.57,1
1.00,-0.72,-0.99,-0.62,-0.90,-0.70,-2.51,0.48,1
1.00,-0.62,-1.06,-0.56,-1.19,-0.63,-2.03,0.47,1
1.00,-0.69,-1.14,-0.69,-0.98,-0.58,-4.26,0.49,1
1.00,-0.76,-1.17,-0.56,-0.85,-0.76,-3.96,0.53,1
1.00,-0.77,-1.15,-0.76,-0.85,-0.59,-1.37,0.61,1
1.00,-0.74,-1.04,-0.63,-0.95,-0.64,-4.34,0.56,1
1.00,-0.74,-1.02,-0.60,-0.82,-0.74,-0.92,0.60,1
1.00,-0.69,-1.18,-0.60,-0.94,-0.70,-2.49,0.60,1
1.00,-0.61,-0.87,-0.55,-1.02,-0.75,-0.92,0.51,1
1.00,-0.72,-0.97,-0.62,-1.17,-0.63,-1.15,0.60,1
1.00,-0.63,-0.88,-0.70,-1.16,-0.61,-2.89,0.50,1
1.00,-0.78,-0.93,-0.62,-1.14,-0.76,-1.85,0.59,1
1.00,-0.74,-1.14,-0.78,-0.81,-0.63,-1.35,0.61,1
1.00,-0.63,-0.83,-0.76,-0.95,-0.74,-4.13,0.60,1
1.00,-0.67,-1.07,-0.79,-1.13,-0.61,-3.47,0.51,1
1.00,-0.77,-1.12,-0.66,-0.92,-0.80,-4.13,0.57,1
1.00,-0.62,-0.90,-0.65,-1.08,-0.64,-2.92,0.56,1
1.00,-0.59,-0.86,-0.66,-0.84,-0.66,-1.88,0.47,1
1.00,-0.68,-0.81,-0.71,-0.88,-0.56,-3.99,0.46,1
1.00,-0.71,-1.04,-0.71,-0.86,-0.77,-1.62,0.62,1
1.00,-0.72,-1.00,-0.56,-0.98,-0.73,-2.51,0.54,1
1.00,-0.57,-1.03,-0.68,-0.97,-0.63,-1.08,0.62,1
1.00,-0.62,-1.00,-0.61,-0.94,-0.80,-3.50,0.59,1
1.00,-0.72,-0.85,-0.64,-1.10,-0.55,-1.46,0.60,1
1.00,-0.63,-0.89,-0.62,-1.03,-0.60,-0.95,0.61,1
1.00,-0.75,-0.81,-0.79,-0.81,-0.63,-2.92,0.58,1
1.00,-0.68,-1.02,-0.74,-0.90,-0.55,-3.67,0.49,1
1.00,-0.72,-1.13,-0.57,-1.04,-0.69,-1.78,0.48,1
1.00,-0.67,-0.91,-0.76,-1.14,-0.73,-3.67,0.60,1
1.00,-0.77,-1.19,-0.56,-1.14,-0.73,-1.49,0.52,1
1.00,-0.74,-1.01,-0.56,-1.12,-0.72,-3.30,0.54,1
1.00,-0.69,-1.03,-0.64,-0.87,-0.71,-4.13,0.56,1
1.00,-0.61,-0.94,-0.68,-1.17,-0.58,-2.75,0.49,1
1.00,-0.62,-0.99,-0.79,-1.17,-0.65,-0.89,0.53,1
1.00,-0.78,-0.86,-0.64,-0.84,-0.61,-2.19,0.60,1
1.00,-0.58,-1.00,-0.76,-1.04,-0.73,-2.65,0.46,1
1.00,-0.61,-1.20,-0.79,-1.06,-0.60,-2.76,0.58,1
1.00,-0.70,-1.18,-0.74,-1.03,-0.66,-3.88,0.55,1
1.00,-0.75,-0.91,-0.62,-0.87,-0.60,-3.64,0.50,1
1.00,-0.61,-0.94,-0.79,-1.01,-0.69,-1.91,0.48,1
1.00,-0.67,-1.00,-0.60,-0.93,-0.62,-4.46,0.54,1
1.00,-0.76,-1.10,-0.77,-0.92,-0.77,-1.48,0.51,1
1.00,-0.68,-1.05,-0.75,-0.94,-0.65,-3.98,0.58,1
1.00,-0.60,-1.12,-0.69,-0.92,-0.58,-3.76,0.53,1
1.00,-0.63,-1.05,-0.74,-0.94,-0.63,-2.90,0.47,1
1.00,-0.60,-1.17,-0.58,-1.15,-0.57,-4.12,0.53,1
1.00,-0.57,-1.08,-0.59,-1.14,-0.76,-2.11,0.52,1
1.00,-0.62,-0.90,-0.56,-1.15,-0.72,-4.02,0.60,1
1.00,-0.65,-1.09,-0.62,-1.02,-0.60,-2.41,0.48,1
1.00,-0.79,-1.06,-0.76,-1.19,-0.61,-1.86,0.53,1
1.00,-0.75,-0.88,-0.57,-1.02,-0.67,-4.19,0.54,1
1.00,-0.63,-0.84,-0.77,-0.89,-0.71,-1.72,0.52,1
1.00,-0.65,-0.97,-0.74,-1.05,-0.67,-2.56,0.59,1
1.00,-0.74,-1.01,-0.62,-0.99,-0.66,-3.98,0.52,1
1.00,-0.77,-1.07,-0.63,-0.90,-0.61,-3.79,0.51,1
1.00,-0.74,-1.16,-0.60,-0.97,-0.73,-1.86,0.54,1
1.00,-0.73,-1.14,-0.65,-1.06,-0.66,-0.91,0.54,1
1.00,-0.74,-1.16,-0.72,-1.11,-0.55,-2.89,0.47,1
1.00,-0.66,-0.84,-0.65,-0.84,-0.63,-2.05,0.46,1
1.00,-0.57,-0.84,-0.66,-1.17,-0.66,-2.56,0.56,1
1.00,-0.61,-1.03,-0.77,-0.90,-0.73,-0.85,0.56,1
1.00,-0.61,-0.88,-0.58,-0.81,-0.79,-3.44,0.52,1
1.00,-0.61,-1.01,-0.69,-0.89,-0.58,-2.77,0.51,1
1.00,-0.79,-1.18,-0.75,-1.12,-0.64,-1.77,0.55,1
1.00,-0.58,-1.19,-0.60,-0.82,-0.66,-2.10,0.53,1
1.00,-0.74,-0.80,-0.56,-1.19,-0.75,-1.27,0.50,1
1.00,-0.60,-0.90,-0.68,-1.07,-0.62,-2.75,0.51,1
1.00,-0.77,-1.12,-0.68,-1.19,-0.57,-2.18,0.56,1
1.00,-0.61,-1.10,-0.68,-1.03,-0.76,-3.32,0.57,1
1.00,-0.57,-1.20,-0.58,-0.88,-0.77,-4.17,0.48,1
1.00,-0.57,-0.80,-0.57,-1.06,-0.79,-3.00,0.61,1
1.00,-0.78,-1.01,-0.65,-1.06,-0.59,-3.37,0.55,1
1.00,-0.64,-1.04,-0.65,-0.87,-0.59,-3.53,0.60,1
1.00,-0.75,-0.97,-0.79,-0.83,-0.65,-3.67,0.58,1
1.00,-0.63,-1.14,-0.64,-1.20,-0.59,-2.01,0.57,1
1.00,-0.69,-0.93,-0.65,-1.07,-0.75,-2.51,0.57,1
1.00,-0.68,-0.84,-0.55,-1.05,-0.58,-1.88,0.55,1
1.00,-0.62,-1.09,-0.70,-0.99,-0.79,-2.77,0.53,1
1.00,-0.76,-1.15,-0.65,-1.09,-0.79,-1.79,0.57,1
1.00,-0.61,-1.19,-0.61,-0.85,-0.74,-1.69,0.53,1
1.00,-0.67,-0.95,-0.73,-0.90,-0.79,-2.55,0.47,1
1.00,-0.59,-1.10,-0.71,-1.16,-0.75,-3.71,0.60,1
1.00,-0.74,-1.00,-0.70,-1.18,-0.64,-1.96,0.57,1
1.00,-0.71,-0.82,-0.74,-0.84,-0.75,-4.01,0.46,1
1.00,-0.60,-0.97,-0.61,-0.88,-0.59,-1.23,0.62,1
1.00,-0.66,-1.00,-0.71,-1.13,-0.59,-3.16,0.59,1
1.00,-0.62,-1.01,-0.72,-1.17,-0.59,-2.80,0.50,1
1.00,-0.66,-1.20,-0.74,-1.08,-0.71,-1.35,0.56,1
1.00,-0.63,-0.86,-0.60,-1.08,-0.71,-1.69,0.62,1
1.00,-0.61,-0.81,-0.66,-1.14,-0.70,-2.45,0.50,1
1.00,-0.57,-0.83,-0.61,-0.83,-0.70,-2.38,0.51,1
1.00,-0.79,-1.02,-0.66,-1.14,-0.73,-3.41,0.54,1
1.00,-0.60,-1.18,-0.74,-1.06,-0.74,-4.37,0.53,1
1.00,-0.75,-0.96,-0.62,-1.13,-0.63,-2.31,0.61,1
1.00,-0.71,-1.14,-0.80,-0.81,-0.71,-1.96,0.55,1
1.00,-0.80,-0.93,-0.63,-0.89,-0.78,-0.96,0.55,1
1.00,-0.75,-1.17,-0.68,-0.83,-0.61,-1.15,0.51,1
1.00,-0.67,-1.04,-0.58,-1.10,-0.59,-4.35,0.51,1
1.00,-0.64,-0.84,-0.78,-1.13,-0.60,-3.18,0.47,1
1.00,-0.61,-1.10,-0.69,-0.94,-0.75,-1.97,0.56,1
1.00,-0.76,-1.01,-0.75,-1.18,-0.61,-1.81,0.49,1
1.00,-0.61,-0.95,-0.59,-1.01,-0.61,-3.06,0.53,1
1.00,-0.80,-0.98,-0.57,-1.00,-0.66,-4.01,0.49,1
1.00,-0.80,-0.84,-0.64,-0.99,-0.58,-4.31,0.60,1
1.00,-0.63,-1.19,-0.63,-0.84,-0.72,-4.04,0.61,1
1.00,-0.75,-1.03,-0.64,-1.13,-0.73,-4.46,0.53,1
1.00,-0.67,-1.05,-0.57,-0.90,-0.71,-0.95,0.60,1
1.00,-0.68,-1.14,-0.71,-1.02,-0.74,-3.14,0.47,1
1.00,-0.62,-0.97,-0.78,-0.95,-0.73,-0.94,0.48,1
1.00,-0.66,-0.90,-0.65,-1.02,-0.55,-2.59,0.58,1
1.00,-0.63,-1.17,-0.78,-1.08,-0.79,-3.93,0.58,1
1.00,-0.61,-0.86,-0.70,-0.90,-0.66,-3.56,0.45,1
1.00,-0.68,-1.01,-0.76,-1.15,-0.62,-3.84,0.60,1
1.00,-0.64,-1.02,-0.60,-1.03,-0.56,-4.07,0.50,1
1.00,-0.59,-0.85,-0.72,-0.87,-0.57,-2.52,0.48,1
1.00,-0.68,-1.00,-0.67,-0.92,-0.76,-3.29,0.46,1
1.00,-0.60,-0.83,-0.70,-0.80,-0.61,-1.61,0.59,1
1.00,-0.61,-1.08,-0.76,-1.18,-0.61,-0.91,0.57,1
1.00,-0.68,-1.15,-0.76,-1.01,-0.56,-3.73,0.51,1
1.00,-0.65,-1.12,-0.63,-0.82,-0.79,-4.01,0.55,1
1.00,-0.65,-1.16,-0.63,-0.90,-0.68,-3.81,0.58,1
1.00,-0.65,-1.12,-0.77,-1.11,-0.57,-2.44,0.56,1
1.00,-0.62,-0.92,-0.59,-1.10,-0.64,-3.14,0.46,1
1.00,-0.69,-1.06,-0.68,-0.82,-0.75,-4.06,0.59,1
1.00,-0.80,-0.83,-0.61,-1.08,-0.55,-4.10,0.45,1
1.00,-0.72,-0.87,-0.60,-0.84,-0.73,-2.22,0.54,1
1.00,-0.67,-1.10,-0.75,-1.15,-0.67,-0.84,0.51,1
1.00,-0.70,-0.97,-0.75,-1.17,-0.67,-4.22,0.53,1
1.00,-0.77,-1.13,-0.67,-0.87,-0.60,-2.64,0.49,1
1.00,-0.59,-1.12,-0.78,-1.01,-0.71,-3.59,0.58,1
1.00,-0.70,-0.84,-0.73,-1.16,-0.75,-2.18,0.60,1
1.00,-0.67,-1.20,-0.72,-1.01,-0.80,-3.90,0.52,1
1.00,-0.78,-1.15,-0.72,-0.92,-0.61,-1.88,0.58,1
1.00,-0.73,-1.19,-0.72,-0.91,-0.68,-3.28,0.58,1
1.00,-0.68,-1.03,-0.75,-1.12,-0.59,-1.87,0.46,1
1.00,-0.74,-0.86,-0.57,-1.02,-0.57,-2.89,0.55,1
1.00,-0.56,-1.01,-0.78,-0.90,-0.71,-1.52,0.54,1
1.00,-0.78,-0.95,-0.69,-0.95,-0.78,-2.20,0.62,1
1.00,-0.76,-1.12,-0.68,-1.04,-0.76,-2.34,0.58,1
1.00,-0.72,-1.03,-0.72,-0.85,-0.71,-2.91,0.49,1
1.00,-0.71,-1.03,-0.69,-0.92,-0.59,-2.94,0.49,1
1.00,-0.73,-1.05,-0.61,-1.14,-0.75,-2.93,0.48,1
1.00,-0.80,-0.99,-0.57,-0.94,-0.57,-3.60,0.49,1
1.00,-0.57,-1.20,-0.80,-0.94,-0.55,-3.49,0.53,1
1.00,-0.65,-0.97,-0.68,-0.83,-0.56,-2.30,0.58,1
1.00,-0.61,-0.99,-0.64,-0.81,-0.57,-0.85,0.57,1
1.00,-0.73,-1.19,-0.74,-0.86,-0.80,-3.80,0.60,1
1.00,-0.57,-0.94,-0.57,-1.17,-0.72,-2.57,0.53,1
1.00,-0.75,-1.05,-0.64,-0.87,-0.77,-4.07,0.46,1
1.00,-0.57,-1.07,-0.80,-1.01,-0.71,-2.74,0.52,1
1.00,-0.63,-0.99,-0.76,-0.90,-0.73,-4.11,0.60,1
1.00,-0.79,-0.87,-0.77,-1.05,-0.73,-1.42,0.58,1
1.00,-0.67,-1.20,-0.68,-1.18,-0.70,-1.75,0.54,1
1.00,-0.57,-0.96,-0.78,-1.12,-0.59,-2.23,0.52,1
1.00,-0.60,-0.95,-0.63,-1.05,-0.71,-4.44,0.45,1
1.00,-0.80,-1.03,-0.65,-1.16,-0.63,-2.98,0.52,1
1.00,-0.71,-1.13,-0.66,-1.18,-0.60,-0.84,0.51,1
1.00,-0.58,-1.03,-0.74,-1.05,-0.63,-1.47,0.50,1
1.00,-0.73,-1.07,-0.65,-0.90,-0.70,-2.64,0.54,1
1.00,-0.57,-0.92,-0.79,-0.87,-0.70,-3.89,0.54,1
1.00,-0.62,-1.13,-0.75,-1.18,-0.67,-1.60,0.50,1
1.00,-0.60,-1.18,-0.60,-0.82,-0.73,-4.31,0.50,1
1.00,-0.70,-0.99,-0.77,-1.12,-0.67,-4.41,0.47,1
1.00,-0.57,-1.05,-0.59,-0.85,-0.76,-3.26,0.61,1
1.00,-0.61,-1.01,-0.78,-0.86,-0.58,-4.03,0.47,1
1.00,-0.66,-1.11,-0.75,-1.03,-0.78,-3.30,0.46,1
1.00,-0.65,-0.81,-0.71,-1.01,-0.74,-1.11,0.50,1
1.00,-0.59,-1.05,-0.64,-0.87,-0.78,-2.71,0.50,1
1.00,-0.55,-0.82,-0.62,-1.06,-0.74,-4.35,0.53,1
1.00,-0.63,-0.82,-0.61,-0.90,-0.64,-3.37,0.53,1
1.00,-0.69,-1.16,-0.69,-0.90,-0.71,-2.13,0.46,1
1.00,-0.60,-0.87,-0.61,-1.12,-0.57,-2.31,0.59,1
1.00,-0.63,-0.84,-0.77,-1.05,-0.76,-2.62,0.57,1
1.00,-0.71,-1.08,-0.58,-0.82,-0.80,-3.65,0.56,1
1.00,-0.66,-1.04,-0.79,-0.98,-0.60,-1.06,0.58,1
1.00,-0.60,-1.13,-0.58,-1.08,-0.72,-3.90,0.55,1
1.00,-0.55,-1.03,-0.58,-1.15,-0.66,-1.38,0.55,1
1.00,-0.66,-1.06,-0.79,-0.98,-0.74,-1.33,0.57,1
1.00,-0.56,-1.18,-0.79,-1.04,-0.78,-4.17,0.52,1
1.00,-0.61,-0.81,-0.69,-1.07,-0.65,-3.56,0.48,1
1.00,-0.75,-0.82,-0.63,-0.95,-0.62,-1.41,0.47,1
1.00,-0.67,-0.87,-0.70,-0.96,-0.56,-4.03,0.60,1
1.00,-0.57,-0.96,-0.70,-0.81,-0.70,-3.37,0.58,1
1.00,-0.71,-1.09,-0.62,-1.09,-0.63,-2.76,0.60,1
1.00,-0.62,-0.82,-0.69,-0.89,-0.59,-3.03,0.58,1
1.00,-0.56,-1.12,-0.60,-0.89,-0.76,-1.99,0.60,1
1.00,-0.62,-0.85,-0.62,-1.13,-0.68,-4.47,0.57,1
1.00,-0.79,-0.88,-0.72,-1.17,-0.62,-4.27,0.52,1
1.00,-0.64,-0.90,-0.77,-0.84,-0.63,-1.30,0.48,1
1.00,-0.77,-1.18,-0.77,-1.01,-0.77,-3.04,0.55,1
1.00,-0.57,-1.00,-0.70,-0.86,-0.68,-2.68,0.61,1
1.00,-0.57,-0.86,-0.76,-0.92,-0.79,-2.70,0.47,1
1.00,-0.68,-0.86,-0.63,-0.93,-0.62,-4.31,0.59,1
1.00,-0.66,-1.01,-0.71,-0.94,-0.65,-1.78,0.56,1
1.00,-0.65,-1.02,-0.73,-0.99,-0.62,-1.80,0.52,1
1.00,-0.72,-1.10,-0.63,-1.04,-0.57,-0.93,0.60,1
1.00,-0.58,-0.93,-0.61,-0.85,-0.77,-3.96,0.51,1
1.00,-0.71,-0.91,-0.63,-1.19,-0.72,-2.03,0.52,1
1.00,-0.56,-0.94,-0.78,-0.84,-0.77,-4.21,0.56,1
1.00,-0.67,-1.05,-0.67,-1.17,-0.61,-1.76,0.58,1
1.00,-0.69,-1.07,-0.55,-0.85,-0.63,-4.31,0.53,1
1.00,-0.65,-1.07,-0.75,-1.10,-0.69,-2.19,0.55,1
1.00,-0.59,-0.83,-0.77,-1.12,-0.66,-1.45,0.55,1
1.00,-0.57,-1.08,-0.78,-1.01,-0.75,-4.09,0.55,1
1.00,-0.67,-0.85,-0.74,-0.90,-0.58,-3.25,0.48,1
1.00,-0.76,-1.18,-0.60,-0.82,-0.66,-4.01,0.60,1
1.00,-0.64,-1.14,-0.73,-1.00,-0.72,-1.25,0.53,1
1.00,-0.76,-1.06,-0.79,-1.15,-0.69,-2.61,0.61,1
1.00,-0.62,-0.83,-0.77,-0.99,-0.74,-4.46,0.50,1
1.00,-0.76,-0.83,-0.65,-1.10,-0.79,-3.38,0.56,1
1.00,-0.70,-1.20,-0.63,-1.02,-0.58,-1.81,0.49,1
1.00,-0.72,-1.19,-0.59,-1.07,-0.70,-3.57,0.47,1
1.00,-0.73,-1.06,-0.75,-1.20,-0.56,-2.71,0.55,1
1.00,-0.63,-0.94,-0.68,-0.99,-0.72,-1.72,0.57,1
1.00,-0.79,-0.83,-0.63,-1.12,-0.62,-2.12,0.46,1
1.00,-0.74,-0.80,-0.78,-1.04,-0.70,-1.08,0.52,1
1.00,-0.78,-0.98,-0.60,-0.81,-0.79,-2.01,0.59,1
1.00,-0.78,-0.91,-0.64,-0.93,-0.66,-4.10,0.61,1
1.00,-0.62,-1.03,-0.67,-0.99,-0.58,-2.33,0.51,1
1.00,-0.76,-0.81,-0.66,-0.80,-0.77,-1.44,0.46,1
1.00,-0.76,-0.83,-0.66,-1.18,-0.73,-0.99,0.50,1
1.00,-0.68,-0.81,-0.55,-1.03,-0.63,-2.00,0.58,1
1.00,-0.71,-1.07,-0.76,-0.92,-0.56,-2.23,0.48,1
1.00,-0.74,-1.17,-0.58,-1.03,-0.58,-3.90,0.54,1
1.00,-0.72,-1.18,-0.66,-1.19,-0.75,-1.79,0.53,1
1.00,-0.65,-0.82,-0.76,-0.81,-0.70,-2.67,0.59,1
1.00,-0.64,-1.06,-0.79,-0.93,-0.62,-2.09,0.45,1
1.00,-0.71,-1.13,-0.62,-1.17,-0.71,-3.54,0.58,1
1.00,-0.76,-1.06,-0.56,-0.82,-0.66,-1.20,0.60,1
1.00,-0.68,-1.18,-0.71,-0.84,-0.59,-2.69,0.62,1
1.00,-0.64,-1.12,-0.63,-1.06,-0.66,-3.03,0.60,1
1.00,-0.70,-0.95,-0.78,-0.87,-0.63,-2.67,0.53,1
1.00,-0.71,-1.13,-0.66,-0.98,-0.78,-1.71,0.45,1
1.00,-0.67,-1.04,-0.66,-1.13,-0.72,-3.76,0.55,1
