Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
-1.00,-0.68,-0.97,-0.40,-1.18,-0.61,-2.26,-0.50,1,0,0
-1.00,-0.40,-0.97,-0.66,-1.01,-0.54,-3.70,-0.57,1,0,0
-1.00,-0.80,-0.87,-0.51,-0.90,-0.72,-1.60,-0.48,1,0,0
-1.00,-0.55,-1.02,-0.53,-0.96,-0.52,-3.45,-0.50,1,0,0
-1.00,-0.44,-0.97,-0.51,-0.96,-0.66,-3.50,-0.60,1,0,0
-1.00,-0.64,-1.11,-0.61,-1.17,-0.49,-3.39,-0.51,1,0,0
-1.00,-0.67,-1.16,-0.47,-1.17,-0.71,-3.50,-0.51,1,0,0
-1.00,-0.50,-1.09,-0.76,-1.15,-0.76,-4.38,-0.48,1,0,0
-1.00,-0.72,-1.19,-0.60,-1.11,-0.55,-3.18,-0.60,1,0,0
-1.00,-0.71,-1.06,-0.54,-0.99,-0.52,-2.99,-0.56,1,0,0
-1.00,-0.67,-1.12,-0.55,-1.00,-0.50,-3.38,-0.62,1,0,0
-1.00,-0.64,-1.07,-0.56,-0.94,-0.41,-1.43,-0.61,1,0,0
-1.00,-0.62,-0.91,-0.70,-1.16,-0.58,-1.17,-0.54,1,0,0
-1.00,-0.69,-0.94,-0.44,-0.92,-0.67,-3.73,-0.56,1,0,0
-1.00,-0.42,-1.19,-0.72,-1.02,-0.70,-3.07,-0.53,1,0,0
-1.00,-0.47,-1.06,-0.64,-0.94,-0.72,-4.18,-0.55,1,0,0
-1.00,-0.56,-1.04,-0.44,-0.92,-0.49,-3.63,-0.47,1,0,0
-1.00,-0.48,-1.15,-0.55,-0.85,-0.78,-2.39,-0.45,1,0,0
-1.00,-0.75,-0.96,-0.60,-1.10,-0.56,-3.75,-0.59,1,0,0
-1.00,-0.47,-0.92,-0.58,-1.12,-0.60,-1.13,-0.46,1,0,0
-1.00,-0.50,-1.06,-0.63,-0.97,-0.68,-3.63,-0.59,1,0,0
-1.00,-0.49,-1.15,-0.41,-0.94,-0.53,-1.97,-0.48,1,0,0
-1.00,-0.65,-1.09,-0.56,-0.92,-0.51,-2.87,-0.55,1,0,0
-1.00,-0.65,-1.17,-0.43,-0.94,-0.64,-2.13,-0.46,1,0,0
-1.00,-0.50,-1.08,-0.47,-0.97,-0.69,-3.88,-0.62,1,0,0
-1.00,-0.59,-0.97,-0.70,-1.18,-0.46,-3.80,-0.54,1,0,0
-1.00,-0.78,-1.05,-0.68,-1.07,-0.68,-1.39,-0.50,1,0,0
-1.00,-0.63,-0.89,-0.61,-1.01,-0.66,-1.69,-0.46,1,0,0
-1.00,-0.48,-1.14,-0.63,-0.98,-0.64,-2.75,-0.59,1,0,0
-1.00,-0.65,-1.17,-0.65,-1.17,-0.51,-2.29,-0.52,1,0,0
-1.00,-0.53,-0.96,-0.71,-1.05,-0.46,-2.57,-0.52,1,0,0
-1.00,-0.71,-1.00,-0.72,-0.92,-0.63,-1.19,-0.56,1,0,0
-1.00,-0.67,-0.87,-0.43,-0.95,-0.44,-3.30,-0.48,1,0,0
-1.00,-0.69,-1.20,-0.77,-0.94,-0.68,-4.11,-0.61,1,0,0
-1.00,-0.41,-0.89,-0.79,-0.95,-0.64,-4.49,-0.55,1,0,0
-1.00,-0.45,-0.91,-0.41,-1.09,-0.48,-3.91,-0.61,1,0,0
-1.00,-0.66,-1.14,-0.69,-1.14,-0.66,-3.83,-0.56,1,0,0
-1.00,-0.43,-1.19,-0.57,-0.94,-0.44,-1.81,-0.61,1,0,0
-1.00,-0.44,-0.95,-0.65,-0.89,-0.79,-1.73,-0.62,1,0,0
-1.00,-0.61,-0.95,-0.49,-1.11,-0.58,-3.40,-0.52,1,0,0
-1.00,-0.53,-0.94,-0.46,-0.99,-0.78,-3.04,-0.56,1,0,0
-1.00,-0.55,-0.99,-0.70,-0.91,-0.51,-3.97,-0.54,1,0,0
-1.00,-0.47,-1.15,-0.58,-0.95,-0.62,-1.62,-0.55,1,0,0
-1.00,-0.55,-0.98,-0.64,-1.18,-0.49,-3.25,-0.50,1,0,0
-1.00,-0.46,-1.17,-0.47,-0.86,-0.57,-2.31,-0.62,1,0,0
-1.00,-0.53,-0.96,-0.61,-0.94,-0.66,-3.27,-0.54,1,0,0
-1.00,-0.61,-1.03,-0.58,-0.94,-0.70,-2.19,-0.61,1,0,0
-1.00,-0.69,-1.13,-0.59,-1.05,-0.47,-2.48,-0.52,1,0,0
-1.00,-0.74,-1.12,-0.59,-1.16,-0.66,-1.57,-0.53,1,0,0
-1.00,-0.40,-1.07,-0.49,-1.14,-0.54,-2.83,-0.48,1,0,0
-1.00,-0.50,-1.01,-0.49,-1.18,-0.54,-1.23,-0.57,1,0,0
-1.00,-0.52,-1.12,-0.70,-1.12,-0.56,-2.39,-0.55,1,0,0
-1.00,-0.45,-0.88,-0.67,-0.96,-0.77,-4.31,-0.45,1,0,0
-1.00,-0.75,-0.89,-0.73,-0.94,-0.77,-1.84,-0.56,1,0,0
-1.00,-0.71,-0.99,-0.50,-1.02,-0.47,-1.76,-0.58,1,0,0
-1.00,-0.69,-0.93,-0.41,-1.07,-0.46,-2.87,-0.55,1,0,0
-1.00,-0.47,-1.06,-0.62,-1.12,-0.65,-4.08,-0.58,1,0,0
-1.00,-0.60,-1.12,-0.57,-1.11,-0.41,-2.92,-0.57,1,0,0
-1.00,-0.50,-0.87,-0.41,-1.06,-0.73,-4.27,-0.45,1,0,0
-1.00,-0.57,-0.91,-0.80,-1.10,-0.41,-4.01,-0.58,1,0,0
-1.00,-0.44,-0.99,-0.50,-0.92,-0.61,-2.20,-0.61,1,0,0
-1.00,-0.57,-1.00,-0.52,-1.01,-0.48,-3.51,-0.46,1,0,0
-1.00,-0.70,-1.10,-0.61,-0.97,-0.44,-4.07,-0.57,1,0,0
-1.00,-0.45,-0.85,-0.70,-1.16,-0.56,-1.13,-0.59,1,0,0
-1.00,-0.64,-1.04,-0.54,-1.06,-0.45,-2.91,-0.60,1,0,0
-1.00,-0.48,-0.99,-0.61,-1.00,-0.61,-3.44,-0.58,1,0,0
-1.00,-0.54,-0.98,-0.52,-1.08,-0.68,-2.64,-0.59,1,0,0
-1.00,-0.75,-1.04,-0.69,-0.96,-0.70,-2.52,-0.47,1,0,0
-1.00,-0.42,-1.14,-0.76,-0.92,-0.73,-4.42,-0.58,1,0,0
-1.00,-0.58,-1.09,-0.56,-0.88,-0.75,-1.94,-0.60,1,0,0
-1.00,-0.48,-0.96,-0.79,-0.93,-0.60,-1.94,-0.53,1,0,0
-1.00,-0.64,-0.89,-0.71,-1.17,-0.64,-1.69,-0.54,1,0,0
-1.00,-0.52,-0.95,-0.52,-1.13,-0.65,-3.62,-0.49,1,0,0
-1.00,-0.55,-0.91,-0.43,-1.12,-0.60,-1.81,-0.58,1,0,0
-1.00,-0.76,-1.05,-0.69,-0.97,-0.51,-3.20,-0.60,1,0,0
-1.00,-0.73,-0.95,-0.68,-1.20,-0.58,-3.72,-0.52,1,0,0
-1.00,-0.40,-1.08,-0.79,-1.00,-0.44,-3.12,-0.52,1,0,0
-1.00,-0.49,-1.16,-0.58,-0.87,-0.43,-2.78,-0.52,1,0,0
-1.00,-0.54,-1.11,-0.66,-1.05,-0.73,-1.69,-0.55,1,0,0
-1.00,-0.49,-0.98,-0.77,-1.04,-0.59,-1.17,-0.59,1,0,0
-1.00,-0.60,-0.97,-0.50,-0.90,-0.58,-3.85,-0.58,1,0,0
-1.00,-0.50,-0.95,-0.47,-0.85,-0.53,-3.72,-0.54,1,0,0
-1.00,-0.79,-1.03,-0.44,-0.86,-0.55,-1.57,-0.49,1,0,0
-1.00,-0.58,-1.15,-0.57,-1.00,-0.66,-4.18,-0.55,1,0,0
-1.00,-0.50,-0.88,-0.51,-1.02,-0.73,-2.83,-0.46,1,0,0
-1.00,-0.78,-0.98,-0.46,-1.16,-0.55,-1.93,-0.56,1,0,0
-1.00,-0.42,-1.05,-0.57,-1.20,-0.53,-3.35,-0.46,1,0,0
-1.00,-0.55,-1.17,-0.51,-1.07,-0.61,-3.81,-0.54,1,0,0
-1.00,-0.78,-0.97,-0.54,-0.93,-0.50,-1.56,-0.52,1,0,0
-1.00,-0.55,-0.87,-0.62,-1.15,-0.67,-1.56,-0.55,1,0,0
-1.00,-0.59,-1.04,-0.46,-0.92,-0.55,-3.50,-0.49,1,0,0
-1.00,-0.75,-1.14,-0.60,-1.03,-0.65,-1.83,-0.53,1,0,0
-1.00,-0.61,-1.10,-0.60,-1.14,-0.60,-3.04,-0.46,1,0,0
-1.00,-0.50,-1.07,-0.40,-0.96,-0.78,-1.05,-0.62,1,0,0
-1.00,-0.73,-0.97,-0.44,-1.12,-0.51,-2.19,-0.53,1,0,0
-1.00,-0.47,-1.07,-0.75,-1.00,-0.52,-4.22,-0.48,1,0,0
-1.00,-0.68,-1.03,-0.70,-0.94,-0.79,-4.39,-0.45,1,0,0
-1.00,-0.80,-1.16,-0.47,-0.93,-0.52,-2.34,-0.52,1,0,0
-1.00,-0.64,-1.17,-0.62,-0.90,-0.63,-1.58,-0.60,1,0,0
-1.00,-0.66,-1.12,-0.64,-1.05,-0.72,-1.12,-0.60,1,0,0
-1.00,-0.50,-0.94,-0.70,-1.16,-0.51,-4.08,-0.56,1,0,0
-1.00,-0.46,-0.91,-0.48,-0.93,-0.45,-2.23,-0.52,1,0,0
-1.00,-0.41,-1.07,-0.70,-0.96,-0.69,-2.39,-0.46,1,0,0
-1.00,-0.59,-1.04,-0.76,-0.88,-0.70,-1.74,-0.53,1,0,0
-1.00,-0.56,-1.11,-0.79,-1.04,-0.44,-4.03,-0.53,1,0,0
-1.00,-0.71,-1.17,-0.76,-1.06,-0.42,-3.80,-0.51,1,0,0
-1.00,-0.59,-0.90,-0.57,-0.99,-0.48,-2.93,-0.56,1,0,0
-1.00,-0.56,-1.04,-0.79,-1.10,-0.52,-0.82,-0.60,1,0,0
-1.00,-0.63,-0.88,-0.52,-0.93,-0.59,-1.57,-0.45,1,0,0
-1.00,-0.74,-1.19,-0.44,-0.91,-0.54,-3.81,-0.56,1,0,0
-1.00,-0.46,-1.02,-0.73,-1.03,-0.52,-2.97,-0.53,1,0,0
-1.00,-0.51,-0.87,-0.51,-1.13,-0.50,-3.05,-0.56,1,0,0
-1.00,-0.48,-0.89,-0.79,-0.87,-0.72,-3.84,-0.56,1,0,0
-1.00,-0.50,-1.01,-0.45,-0.87,-0.78,-1.52,-0.45,1,0,0
-1.00,-0.47,-1.19,-0.42,-1.10,-0.59,-2.89,-0.50,1,0,0
-1.00,-0.78,-1.11,-0.61,-1.17,-0.70,-3.86,-0.58,1,0,0
-1.00,-0.63,-0.92,-0.65,-1.00,-0.45,-3.56,-0.54,1,0,0
-1.00,-0.64,-1.06,-0.56,-0.96,-0.62,-4.15,-0.48,1,0,0
-1.00,-0.79,-1.15,-0.42,-1.09,-0.59,-3.92,-0.52,1,0,0
-1.00,-0.54,-0.90,-0.60,-1.17,-0.47,-1.45,-0.46,1,0,0
-1.00,-0.63,-1.07,-0.75,-1.08,-0.57,-2.50,-0.61,1,0,0
-1.00,-0.60,-0.96,-0.56,-1.06,-0.49,-1.77,-0.51,1,0,0
-1.00,-0.79,-1.05,-0.52,-0.92,-0.41,-2.17,-0.48,1,0,0
-1.00,-0.43,-1.06,-0.66,-0.98,-0.59,-2.00,-0.54,1,0,0
-1.00,-0.63,-0.96,-0.67,-1.17,-0.60,-4.07,-0.47,1,0,0
-1.00,-0.42,-0.92,-0.70,-0.91,-0.71,-3.92,-0.52,1,0,0
-1.00,-0.79,-0.99,-0.58,-1.15,-0.78,-2.10,-0.58,1,0,0
-1.00,-0.60,-0.87,-0.68,-0.94,-0.56,-2.26,-0.47,1,0,0
-1.00,-0.46,-0.99,-0.73,-0.92,-0.59,-1.66,-0.61,1,0,0
-1.00,-0.79,-1.19,-0.67,-1.17,-0.42,-2.42,-0.62,1,0,0
-1.00,-0.53,-1.12,-0.63,-1.08,-0.45,-1.28,-0.46,1,0,0
-1.00,-0.69,-0.93,-0.61,-1.10,-0.77,-2.45,-0.52,1,0,0
-1.00,-0.57,-1.19,-0.66,-1.07,-0.78,-1.08,-0.50,1,0,0
-1.00,-0.73,-0.90,-0.58,-0.97,-0.62,-4.31,-0.62,1,0,0
-1.00,-0.61,-1.01,-0.74,-1.18,-0.41,-4.41,-0.58,1,0,0
-1.00,-0.72,-0.93,-0.76,-1.17,-0.49,-3.29,-0.61,1,0,0
-1.00,-0.60,-1.09,-0.73,-1.18,-0.46,-1.36,-0.61,1,0,0
-1.00,-0.71,-0.92,-0.65,-0.89,-0.51,-3.79,-0.59,1,0,0
-1.00,-0.64,-0.95,-0.67,-0.94,-0.73,-1.24,-0.56,1,0,0
-1.00,-0.78,-0.95,-0.74,-1.00,-0.44,-3.15,-0.62,1,0,0
-1.00,-0.41,-0.96,-0.77,-0.89,-0.50,-1.59,-0.46,1,0,0
-1.00,-0.61,-1.00,-0.41,-1.02,-0.54,-1.14,-0.59,1,0,0
-1.00,-0.49,-1.16,-0.67,-1.13,-0.67,-3.70,-0.61,1,0,0
-1.00,-0.55,-0.97,-0.62,-1.09,-0.79,-1.53,-0.60,1,0,0
-1.00,-0.70,-0.95,-0.45,-0.92,-0.74,-1.29,-0.47,1,0,0
-1.00,-0.60,-1.08,-0.71,-1.17,-0.49,-2.50,-0.57,1,0,0
-1.00,-0.44,-1.07,-0.47,-1.07,-0.79,-1.85,-0.52,1,0,0
-1.00,-0.61,-1.02,-0.66,-1.07,-0.67,-4.01,-0.59,1,0,0
-1.00,-0.51,-1.10,-0.68,-1.18,-0.43,-4.03,-0.54,1,0,0
-1.00,-0.47,-1.13,-0.56,-0.88,-0.73,-3.62,-0.57,1,0,0
-1.00,-0.41,-1.09,-0.44,-1.06,-0.46,-2.40,-0.57,1,0,0
-1.00,-0.79,-1.06,-0.77,-0.85,-0.78,-3.68,-0.50,1,0,0
-1.00,-0.79,-1.14,-0.74,-1.00,-0.53,-3.11,-0.53,1,0,0
-1.00,-0.64,-0.94,-0.45,-0.93,-0.74,-2.27,-0.49,1,0,0
-1.00,-0.61,-1.19,-0.53,-0.95,-0.52,-2.35,-0.51,1,0,0
-1.00,-0.62,-0.97,-0.78,-1.20,-0.72,-3.46,-0.52,1,0,0
-1.00,-0.67,-0.97,-0.70,-0.90,-0.61,-2.33,-0.57,1,0,0
-1.00,-0.73,-1.17,-0.74,-1.08,-0.48,-1.92,-0.53,1,0,0
-1.00,-0.62,-1.14,-0.57,-1.16,-0.52,-1.54,-0.56,1,0,0
-1.00,-0.49,-1.14,-0.74,-1.01,-0.47,-2.32,-0.48,1,0,0
-1.00,-0.49,-1.18,-0.61,-1.18,-0.55,-4.10,-0.49,1,0,0
-1.00,-0.68,-1.07,-0.40,-1.02,-0.48,-4.23,-0.56,1,0,0
-1.00,-0.76,-1.18,-0.48,-0.86,-0.69,-1.33,-0.60,1,0,0
-1.00,-0.65,-0.90,-0.64,-0.92,-0.66,-2.78,-0.53,1,0,0
-1.00,-0.43,-0.99,-0.50,-1.11,-0.43,-3.54,-0.49,1,0,0
-1.00,-0.75,-1.14,-0.62,-1.04,-0.58,-2.97,-0.60,1,0,0
-1.00,-0.79,-0.91,-0.65,-1.06,-0.63,-1.17,-0.62,1,0,0
-1.00,-0.46,-0.92,-0.41,-1.08,-0.75,-0.87,-0.50,1,0,0
-1.00,-0.49,-0.95,-0.42,-1.04,-0.53,-1.37,-0.50,1,0,0
-1.00,-0.71,-0.86,-0.47,-1.01,-0.46,-1.22,-0.62,1,0,0
-1.00,-0.41,-1.10,-0.41,-1.03,-0.75,-2.68,-0.54,1,0,0
-1.00,-0.57,-0.86,-0.46,-1.06,-0.64,-2.85,-0.51,1,0,0
-1.00,-0.72,-1.08,-0.56,-1.01,-0.66,-1.96,-0.46,1,0,0
-1.00,-0.60,-1.14,-0.68,-0.99,-0.63,-1.25,-0.57,1,0,0
-1.00,-0.49,-1.00,-0.62,-0.94,-0.58,-2.15,-0.59,1,0,0
-1.00,-0.73,-0.87,-0.76,-1.08,-0.56,-2.94,-0.51,1,0,0
-1.00,-0.55,-0.99,-0.51,-0.86,-0.66,-2.67,-0.48,1,0,0
-1.00,-0.56,-0.87,-0.41,-0.92,-0.58,-3.55,-0.50,1,0,0
-1.00,-0.60,-0.91,-0.67,-0.97,-0.78,-3.84,-0.60,1,0,0
-1.00,-0.67,-1.17,-0.78,-1.18,-0.56,-2.71,-0.56,1,0,0
-1.00,-0.49,-1.05,-0.59,-1.11,-0.49,-3.12,-0.61,1,0,0
-1.00,-0.72,-1.05,-0.70,-0.86,-0.80,-2.26,-0.47,1,0,0
-1.00,-0.64,-0.97,-0.71,-1.12,-0.66,-1.68,-0.53,1,0,0
-1.00,-0.68,-1.13,-0.66,-1.04,-0.44,-2.89,-0.58,1,0,0
-1.00,-0.67,-1.19,-0.76,-1.19,-0.57,-1.75,-0.51,1,0,0
-1.00,-0.45,-1.04,-0.75,-0.85,-0.64,-4.06,-0.60,1,0,0
-1.00,-0.73,-0.94,-0.67,-0.94,-0.51,-1.14,-0.61,1,0,0
-1.00,-0.48,-0.87,-0.64,-1.13,-0.55,-1.22,-0.57,1,0,0
-1.00,-0.59,-1.17,-0.72,-0.85,-0.61,-1.80,-0.54,1,0,0
-1.00,-0.75,-1.03,-0.72,-0.93,-0.60,-4.07,-0.46,1,0,0
-1.00,-0.73,-1.04,-0.51,-0.94,-0.72,-3.87,-0.54,1,0,0
-1.00,-0.51,-0.95,-0.74,-0.99,-0.74,-2.37,-0.50,1,0,0
-1.00,-0.47,-0.95,-0.69,-1.01,-0.56,-1.24,-0.47,1,0,0
-1.00,-0.62,-0.96,-0.80,-0.91,-0.68,-4.36,-0.56,1,0,0
-1.00,-0.78,-0.94,-0.62,-0.99,-0.79,-1.39,-0.50,1,0,0
-1.00,-0.73,-0.90,-0.59,-1.15,-0.51,-2.11,-0.52,1,0,0
-1.00,-0.45,-1.16,-0.44,-1.17,-0.59,-1.91,-0.52,1,0,0
-1.00,-0.50,-1.08,-0.51,-1.16,-0.79,-1.14,-0.56,1,0,0
-1.00,-0.47,-1.19,-0.66,-1.16,-0.64,-2.60,-0.48,1,0,0
-1.00,-0.46,-1.06,-0.41,-1.10,-0.57,-2.71,-0.60,1,0,0
-1.00,-0.73,-0.91,-0.48,-0.85,-0.47,-2.42,-0.47,1,0,0
-1.00,-0.46,-1.01,-0.63,-1.06,-0.54,-4.44,-0.55,1,0,0
-1.00,-0.54,-1.20,-0.79,-1.01,-0.43,-2.24,-0.53,1,0,0
-1.00,-0.44,-1.17,-0.47,-1.10,-0.69,-3.17,-0.48,1,0,0
-1.00,-0.68,-0.90,-0.70,-1.08,-0.69,-2.76,-0.60,1,0,0
-1.00,-0.58,-1.16,-0.75,-0.87,-0.48,-2.83,-0.58,1,0,0
-1.00,-0.57,-1.05,-0.50,-0.90,-0.71,-4.29,-0.59,1,0,0
-1.00,-0.59,-0.87,-0.41,-1.00,-0.57,-3.52,-0.56,1,0,0
-1.00,-0.42,-1.09,-0.76,-0.91,-0.65,-2.08,-0.55,1,0,0
-1.00,-0.70,-1.11,-0.42,-0.92,-0.66,-1.80,-0.60,1,0,0
-1.00,-0.60,-0.94,-0.50,-0.98,-0.60,-2.68,-0.52,1,0,0
-1.00,-0.69,-1.03,-0.73,-1.06,-0.52,-1.39,-0.49,1,0,0
-1.00,-0.62,-1.18,-0.76,-1.12,-0.47,-4.41,-0.61,1,0,0
-1.00,-0.66,-0.90,-0.71,-0.89,-0.72,-2.94,-0.54,1,0,0
-1.00,-0.56,-1.17,-0.66,-1.03,-0.79,-1.62,-0.47,1,0,0
-1.00,-0.59,-1.02,-0.70,-1.19,-0.70,-3.60,-0.59,1,0,0
-1.00,-0.47,-1.07,-0.63,-0.89,-0.47,-2.69,-0.62,1,0,0
-1.00,-0.65,-1.11,-0.62,-1.09,-0.67,-3.99,-0.47,1,0,0
-1.00,-0.60,-0.95,-0.45,-0.91,-0.74,-4.43,-0.56,1,0,0
-1.00,-0.41,-1.00,-0.66,-0.89,-0.55,-4.16,-0.56,1,0,0
-1.00,-0.58,-1.11,-0.40,-0.91,-0.57,-2.80,-0.48,1,0,0
-1.00,-0.78,-1.10,-0.79,-1.07,-0.42,-1.97,-0.51,1,0,0
-1.00,-0.65,-1.06,-0.45,-0.97,-0.43,-4.41,-0.54,1,0,0
-1.00,-0.63,-1.04,-0.43,-0.99,-0.77,-2.99,-0.57,1,0,0
-1.00,-0.40,-1.19,-0.60,-1.13,-0.49,-4.30,-0.51,1,0,0
-1.00,-0.63,-1.01,-0.76,-1.18,-0.57,-2.62,-0.47,1,0,0
-1.00,-0.70,-0.88,-0.74,-1.03,-0.57,-4.48,-0.47,1,0,0
-1.00,-0.47,-1.04,-0.55,-1.13,-0.67,-2.30,-0.59,1,0,0
-1.00,-0.66,-1.07,-0.78,-0.87,-0.61,-3.37,-0.58,1,0,0
-1.00,-0.47,-1.19,-0.46,-1.01,-0.42,-1.79,-0.48,1,0,0
-1.00,-0.55,-1.17,-0.51,-0.93,-0.68,-3.88,-0.60,1,0,0
-1.00,-0.47,-1.00,-0.68,-1.11,-0.55,-4.27,-0.48,1,0,0
-1.00,-0.47,-1.10,-0.62,-1.16,-0.58,-4.37,-0.59,1,0,0
-1.00,-0.78,-0.85,-0.40,-1.00,-0.41,-3.45,-0.47,1,0,0
-1.00,-0.59,-1.04,-0.80,-0.96,-0.45,-4.15,-0.56,1,0,0
-1.00,-0.75,-1.05,-0.55,-1.07,-0.76,-4.33,-0.47,1,0,0
-1.00,-0.73,-1.09,-0.46,-1.15,-0.61,-3.50,-0.58,1,0,0
-1.00,-0.44,-1.10,-0.59,-0.87,-0.62,-2.28,-0.48,1,0,0
-1.00,-0.76,-0.88,-0.77,-0.90,-0.67,-4.08,-0.54,1,0,0
-1.00,-0.49,-0.98,-0.49,-1.17,-0.74,-2.53,-0.61,1,0,0
-1.00,-0.62,-1.08,-0.46,-0.98,-0.73,-1.90,-0.46,1,0,0
-1.00,-0.44,-1.10,-0.51,-1.04,-0.55,-3.21,-0.54,1,0,0
-1.00,-0.54,-1.12,-0.63,-1.11,-0.65,-3.79,-0.45,1,0,0
-1.00,-0.64,-0.91,-0.54,-0.91,-0.44,-4.42,-0.55,1,0,0
-1.00,-0.66,-1.13,-0.63,-0.90,-0.70,-3.96,-0.56,1,0,0
-1.00,-0.48,-1.02,-0.50,-0.88,-0.53,-2.73,-0.57,1,0,0
-1.00,-0.73,-1.11,-0.66,-1.11,-0.51,-2.17,-0.52,1,0,0
-1.00,-0.79,-1.02,-0.78,-0.92,-0.61,-1.04,-0.53,1,0,0
-1.00,-0.53,-0.96,-0.48,-0.95,-0.60,-4.27,-0.49,1,0,0
-1.00,-0.59,-0.90,-0.56,-0.86,-0.75,-2.25,-0.50,1,0,0
-1.00,-0.43,-0.99,-0.53,-0.89,-0.43,-2.64,-0.59,1,0,0
-1.00,-0.68,-0.94,-0.53,-0.89,-0.50,-3.79,-0.53,1,0,0
-1.00,-0.40,-1.17,-0.71,-1.17,-0.59,-1.51,-0.45,1,0,0
-1.00,-0.79,-1.12,-0.45,-0.88,-0.54,-2.60,-0.61,1,0,0
-1.00,-0.79,-1.14,-0.79,-1.09,-0.65,-1.66,-0.60,1,0,0
-1.00,-0.72,-0.89,-0.42,-1.17,-0.48,-3.28,-0.58,1,0,0
-1.00,-0.67,-1.07,-0.45,-0.96,-0.42,-1.61,-0.62,1,0,0
-1.00,-0.51,-0.91,-0.68,-1.01,-0.73,-1.01,-0.57,1,0,0
-1.00,-0.53,-1.09,-0.47,-1.13,-0.70,-0.83,-0.58,1,0,0
-1.00,-0.44,-0.95,-0.42,-1.18,-0.67,-4.31,-0.53,1,0,0
-1.00,-0.52,-1.06,-0.79,-1.04,-0.75,-2.50,-0.58,1,0,0
-1.00,-0.72,-0.92,-0.61,-0.96,-0.50,-2.54,-0.56,1,0,0
-1.00,-0.76,-0.87,-0.77,-1.03,-0.66,-1.08,-0.49,1,0,0
-1.00,-0.78,-1.14,-0.76,-1.11,-0.77,-1.49,-0.57,1,0,0
-1.00,-0.51,-1.09,-0.53,-0.93,-0.73,-1.70,-0.58,1,0,0
-1.00,-0.49,-1.13,-0.75,-1.06,-0.58,-1.00,-0.54,1,0,0
-1.00,-0.80,-0.88,-0.58,-1.10,-0.42,-2.74,-0.46,1,0,0
-1.00,-0.41,-1.14,-0.76,-0.92,-0.50,-3.33,-0.48,1,0,0
-1.00,-0.51,-0.89,-0.45,-1.07,-0.47,-4.04,-0.53,1,0,0
-1.00,-0.49,-1.13,-0.60,-0.94,-0.66,-2.02,-0.51,1,0,0
-1.00,-0.55,-0.97,-0.58,-0.95,-0.51,-3.44,-0.47,1,0,0
-1.00,-0.50,-0.98,-0.53,-1.16,-0.77,-3.24,-0.55,1,0,0
-1.00,-0.47,-0.86,-0.47,-0.92,-0.41,-2.99,-0.62,1,0,0
-1.00,-0.66,-1.17,-0.78,-1.08,-0.72,-4.36,-0.58,1,0,0
-1.00,-0.72,-0.98,-0.52,-0.98,-0.79,-2.00,-0.47,1,0,0
-1.00,-0.57,-0.98,-0.59,-1.15,-0.72,-2.91,-0.59,1,0,0
-1.00,-0.42,-1.20,-0.57,-0.89,-0.53,-2.97,-0.50,1,0,0
-1.00,-0.41,-1.12,-0.72,-1.05,-0.47,-3.75,-0.51,1,0,0
-1.00,-0.41,-1.19,-0.68,-1.20,-0.46,-1.95,-0.47,1,0,0
-1.00,-0.60,-1.02,-0.51,-1.18,-0.62,-3.32,-0.51,1,0,0
-1.00,-0.46,-1.14,-0.56,-1.00,-0.41,-4.45,-0.45,1,0,0
-1.00,-0.73,-0.91,-0.55,-1.14,-0.52,-1.48,-0.53,1,0,0
-1.00,-0.66,-0.98,-0.42,-1.13,-0.72,-1.01,-0.53,1,0,0
-1.00,-0.72,-0.96,-0.72,-0.99,-0.47,-1.38,-0.59,1,0,0
-1.00,-0.71,-0.95,-0.52,-1.19,-0.70,-3.31,-0.49,1,0,0
-1.00,-0.65,-1.14,-0.57,-0.95,-0.70,-1.00,-0.53,1,0,0
-1.00,-0.46,-1.05,-0.64,-0.97,-0.56,-3.94,-0.61,1,0,0
-1.00,-0.43,-0.98,-0.68,-1.06,-0.63,-3.35,-0.52,1,0,0
-1.00,-0.56,-1.05,-0.76,-1.15,-0.46,-1.99,-0.47,1,0,0
-1.00,-0.73,-0.95,-0.41,-1.18,-0.73,-1.67,-0.53,1,0,0
-1.00,-0.49,-0.97,-0.78,-1.19,-0.77,-2.62,-0.48,1,0,0
-1.00,-0.59,-1.12,-0.44,-1.02,-0.54,-0.84,-0.50,1,0,0
-1.00,-0.68,-0.86,-0.61,-1.05,-0.41,-2.71,-0.49,1,0,0
-1.00,-0.52,-1.18,-0.61,-0.95,-0.45,-4.15,-0.62,1,0,0
-1.00,-0.64,-0.89,-0.45,-1.04,-0.44,-2.17,-0.47,1,0,0
-1.00,-0.70,-0.89,-0.63,-1.11,-0.55,-3.24,-0.61,1,0,0
-1.00,-0.67,-0.89,-0.70,-1.12,-0.63,-1.68,-0.61,1,0,0
-1.00,-0.79,-1.02,-0.59,-1.15,-0.54,-2.00,-0.54,1,0,0
-1.00,-0.42,-0.87,-0.52,-0.96,-0.60,-3.05,-0.61,1,0,0
-1.00,-0.73,-0.93,-0.73,-0.85,-0.52,-3.89,-0.46,1,0,0
-1.00,-0.63,-1.19,-0.68,-0.95,-0.56,-0.86,-0.61,1,0,0
-1.00,-0.67,-1.11,-0.64,-1.18,-0.58,-3.00,-0.51,1,0,0
