Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
-1.00,-0.69,-0.66,-0.73,-0.76,-0.78,-3.46,-0.21,3
-1.00,-0.67,-0.77,-0.60,-0.59,-0.77,-2.95,-0.08,3
-1.00,-0.75,-0.72,-0.69,-0.58,-0.73,-1.72,0.42,3
-1.00,-0.75,-0.74,-0.60,-0.70,-0.64,-2.64,-0.16,3
-1.00,-0.68,-0.76,-0.72,-0.60,-0.60,-3.61,-0.36,3
-1.00,-0.65,-0.57,-0.72,-0.68,-0.67,-1.61,0.37,3
-1.00,-0.75,-0.59,-0.59,-0.72,-0.79,-3.38,-0.34,3
-1.00,-0.63,-0.61,-0.75,-0.74,-0.77,-2.51,0.35,3
-1.00,-0.65,-0.64,-0.64,-0.71,-0.55,-4.10,-0.17,3
-1.00,-0.69,-0.57,-0.69,-0.67,-0.80,-2.44,0.32,3
-1.00,-0.77,-0.78,-0.80,-0.58,-0.57,-1.29,0.10,3
-1.00,-0.63,-0.78,-0.68,-0.63,-0.75,-1.64,0.23,3
-1.00,-0.65,-0.64,-0.61,-0.65,-0.69,-3.80,0.17,3
-1.00,-0.73,-0.75,-0.74,-0.61,-0.55,-3.92,0.38,3
-1.00,-0.57,-0.70,-0.74,-0.59,-0.75,-1.98,-0.14,3
-1.00,-0.70,-0.63,-0.74,-0.74,-0.76,-1.65,0.34,3
-1.00,-0.72,-0.65,-0.57,-0.58,-0.65,-0.84,0.41,3
-1.00,-0.69,-0.65,-0.62,-0.75,-0.78,-3.07,0.10,3
-1.00,-0.62,-0.79,-0.59,-0.75,-0.62,-1.90,-0.13,3
-1.00,-0.60,-0.62,-0.66,-0.78,-0.79,-3.69,-0.38,3
-1.00,-0.58,-0.72,-0.75,-0.59,-0.77,-1.81,-0.27,3
-1.00,-0.79,-0.55,-0.63,-0.70,-0.71,-4.15,0.02,3
-1.00,-0.60,-0.56,-0.72,-0.60,-0.58,-1.06,0.36,3
-1.00,-0.58,-0.58,-0.59,-0.62,-0.68,-1.70,-0.02,3
-1.00,-0.62,-0.71,-0.65,-0.71,-0.56,-1.75,0.30,3
-1.00,-0.77,-0.71,-0.68,-0.74,-0.63,-4.09,0.04,3
-1.00,-0.75,-0.76,-0.75,-0.64,-0.63,-3.86,0.13,3
-1.00,-0.66,-0.76,-0.56,-0.68,-0.70,-3.21,0.20,3
-1.00,-0.60,-0.78,-0.71,-0.73,-0.74,-4.07,0.19,3
-1.00,-0.69,-0.56,-0.71,-0.59,-0.67,-1.40,0.05,3
-1.00,-0.62,-0.61,-0.66,-0.61,-0.58,-1.95,0.14,3
-1.00,-0.57,-0.71,-0.73,-0.62,-0.75,-0.91,-0.25,3
-1.00,-0.64,-0.70,-0.63,-0.73,-0.56,-1.80,0.14,3
-1.00,-0.58,-0.56,-0.79,-0.59,-0.77,-1.01,-0.37,3
-1.00,-0.69,-0.66,-0.63,-0.65,-0.73,-3.43,0.30,3
-1.00,-0.55,-0.67,-0.71,-0.65,-0.72,-1.29,0.13,3
-1.00,-0.75,-0.65,-0.61,-0.67,-0.59,-1.20,0.45,3
-1.00,-0.68,-0.67,-0.75,-0.75,-0.78,-4.43,-0.03,3
-1.00,-0.63,-0.66,-0.68,-0.67,-0.69,-4.10,-0.41,3
-1.00,-0.56,-0.70,-0.78,-0.55,-0.73,-4.27,0.28,3
-1.00,-0.71,-0.60,-0.74,-0.61,-0.70,-3.49,-0.17,3
-1.00,-0.61,-0.75,-0.65,-0.67,-0.70,-2.59,-0.29,3
-1.00,-0.63,-0.59,-0.66,-0.76,-0.69,-2.88,-0.44,3
-1.00,-0.70,-0.80,-0.69,-0.57,-0.74,-2.28,0.25,3
-1.00,-0.71,-0.62,-0.75,-0.60,-0.67,-2.47,-0.29,3
-1.00,-0.66,-0.60,-0.65,-0.57,-0.60,-1.30,-0.29,3
-1.00,-0.79,-0.60,-0.61,-0.59,-0.63,-3.44,-0.32,3
-1.00,-0.69,-0.72,-0.75,-0.75,-0.69,-1.89,0.06,3
-1.00,-0.71,-0.77,-0.75,-0.67,-0.66,-1.65,-0.48,3
-1.00,-0.60,-0.61,-0.63,-0.66,-0.61,-2.51,-0.46,3
-1.00,-0.57,-0.70,-0.66,-0.67,-0.69,-3.22,-0.14,3
-1.00,-0.76,-0.68,-0.70,-0.56,-0.80,-3.74,-0.34,3
-1.00,-0.74,-0.70,-0.75,-0.65,-0.64,-1.50,0.22,3
-1.00,-0.59,-0.66,-0.56,-0.79,-0.58,-1.69,-0.31,3
-1.00,-0.77,-0.71,-0.74,-0.59,-0.80,-3.49,0.29,3
-1.00,-0.64,-0.64,-0.62,-0.71,-0.67,-2.58,-0.42,3
-1.00,-0.58,-0.75,-0.59,-0.77,-0.68,-2.19,0.44,3
-1.00,-0.71,-0.77,-0.59,-0.70,-0.76,-2.14,0.22,3
-1.00,-0.78,-0.60,-0.66,-0.76,-0.59,-1.61,-0.20,3
-1.00,-0.67,-0.80,-0.70,-0.76,-0.76,-4.38,-0.49,3
-1.00,-0.71,-0.59,-0.68,-0.71,-0.65,-3.13,-0.11,3
1.00,-0.68,-0.97,-0.68,-0.85,-0.71,-1.67,0.54,1
1.00,-0.62,-0.99,-0.77,-0.85,-0.64,-3.37,0.59,1
1.00,-0.66,-0.81,-0.67,-0.82,-0.57,-0.89,0.47,1
1.00,-0.74,-0.85,-0.69,-0.91,-0.60,-2.60,0.46,1
1.00,-0.71,-0.86,-0.72,-1.19,-0.66,-1.57,0.49,1
1.00,-0.77,-1.06,-0.58,-1.00,-0.57,-3.43,0.61,1
1.00,-0.68,-1.00,-0.63,-0.85,-0.58,-2.07,0.59,1
1.00,-0.59,-0.89,-0.65,-1.02,-0.69,-3.95,0.47,1
1.00,-0.69,-1.14,-0.63,-1.02,-0.76,-4.49,0.52,1
1.00,-0.57,-0.90,-0.58,-0.93,-0.65,-3.79,0.61,1
1.00,-0.76,-0.99,-0.60,-0.93,-0.68,-2.40,0.47,1
1.00,-0.79,-1.04,-0.57,-1.04,-0.73,-1.65,0.46,1
1.00,-0.67,-1.12,-0.56,-0.91,-0.68,-1.91,0.58,1
1.00,-0.79,-1.02,-0.70,-1.17,-0.57,-2.52,0.58,1
1.00,-0.66,-1.03,-0.55,-0.98,-0.68,-0.82,0.46,1
1.00,-0.71,-1.02,-0.57,-1.06,-0.56,-2.60,0.61,1
1.00,-0.78,-1.04,-0.73,-1.02,-0.58,-4.37,0.47,1
1.00,-0.65,-0.89,-0.78,-0.96,-0.65,-4.38,0.51,1
1.00,-0.62,-1.01,-0.57,-1.01,-0.63,-2.26,0.58,1
1.00,-0.78,-0.81,-0.58,-0.83,-0.67,-1.48,0.48,1
1.00,-0.71,-1.12,-0.60,-0.93,-0.76,-4.40,0.48,1
1.00,-0.57,-1.01,-0.57,-1.14,-0.61,-4.48,0.55,1
1.00,-0.59,-1.06,-0.75,-0.85,-0.67,-4.47,0.57,1
1.00,-0.60,-0.83,-0.60,-0.87,-0.78,-0.83,0.59,1
1.00,-0.76,-1.16,-0.71,-0.93,-0.56,-1.99,0.57,1
1.00,-0.66,-0.95,-0.62,-1.03,-0.67,-1.93,0.49,1
1.00,-0.62,-0.92,-0.71,-1.14,-0.60,-2.93,0.45,1
1.00,-0.78,-0.83,-0.71,-1.18,-0.57,-1.14,0.48,1
1.00,-0.70,-1.00,-0.57,-0.97,-0.79,-2.90,0.60,1
1.00,-0.60,-0.98,-0.65,-1.17,-0.57,-3.86,0.51,1
1.00,-0.75,-1.04,-0.76,-1.01,-0.58,-3.05,0.61,1
1.00,-0.63,-1.07,-0.67,-0.98,-0.71,-2.92,0.52,1
1.00,-0.61,-1.10,-0.60,-0.87,-0.58,-1.46,0.61,1
1.00,-0.79,-1.04,-0.60,-0.89,-0.71,-1.83,0.47,1
1.00,-0.77,-0.85,-0.77,-1.11,-0.73,-1.00,0.57,1
1.00,-0.78,-0.94,-0.61,-1.12,-0.75,-1.97,0.47,1
1.00,-0.76,-0.94,-0.63,-0.83,-0.56,-2.00,0.50,1
1.00,-0.80,-1.17,-0.69,-1.10,-0.80,-3.02,0.51,1
1.00,-0.61,-1.17,-0.64,-1.01,-0.73,-1.61,0.49,1
1.00,-0.65,-1.02,-0.63,-1.17,-0.68,-2.28,0.60,1
1.00,-0.65,-1.19,-0.59,-1.04,-0.56,-3.66,0.51,1
1.00,-0.72,-0.96,-0.67,-0.81,-0.64,-2.22,0.56,1
1.00,-0.65,-0.86,-0.63,-1.08,-0.65,-1.75,0.55,1
1.00,-0.62,-0.89,-0.74,-0.89,-0.66,-3.61,0.54,1
1.00,-0.75,-1.02,-0.74,-0.97,-0.64,-3.17,0.51,1
1.00,-0.56,-0.88,-0.63,-0.94,-0.76,-4.10,0.47,1
1.00,-0.78,-0.94,-0.79,-1.17,-0.72,-3.25,0.49,1
1.00,-0.57,-1.19,-0.73,-1.00,-0.65,-1.68,0.55,1
1.00,-0.61,-1.13,-0.66,-0.81,-0.76,-3.10,0.54,1
1.00,-0.73,-1.11,-0.76,-0.89,-0.65,-2.16,0.46,1
1.00,-0.60,-1.10,-0.69,-0.98,-0.75,-3.91,0.55,1
1.00,-0.77,-1.01,-0.71,-0.96,-0.72,-1.72,0.59,1
1.00,-0.71,-1.15,-0.78,-0.96,-0.74,-4.40,0.51,1
1.00,-0.78,-1.07,-0.70,-0.95,-0.65,-4.18,0.50,1
1.00,-0.77,-0.92,-0.74,-1.18,-0.59,-1.61,0.55,1
1.00,-0.77,-0.82,-0.62,-0.98,-0.64,-2.13,0.49,1
1.00,-0.68,-1.01,-0.77,-1.09,-0.72,-1.39,0.52,1
1.00,-0.72,-1.20,-0.78,-0.94,-0.56,-2.45,0.53,1
1.00,-0.60,-0.94,-0.79,-0.92,-0.56,-4.12,0.49,1
1.00,-0.62,-1.08,-0.68,-1.06,-0.55,-1.44,0.54,1
1.00,-0.64,-1.06,-0.72,-1.18,-0.66,-2.05,0.58,1
1.00,-0.59,-0.91,-0.55,-0.93,-0.57,-1.21,0.62,1
1.00,-0.60,-0.93,-0.67,-1.06,-0.56,-3.71,0.48,1
1.00,-0.72,-0.84,-0.59,-0.91,-0.64,-1.63,0.60,1
1.00,-0.61,-0.88,-0.71,-1.07,-0.69,-1.81,0.57,1
1.00,-0.78,-0.99,-0.63,-1.02,-0.60,-4.14,0.47,1
1.00,-0.77,-1.03,-0.71,-0.86,-0.61,-2.55,0.52,1
1.00,-0.74,-1.15,-0.61,-0.97,-0.59,-4.00,0.51,1
1.00,-0.60,-1.00,-0.56,-1.10,-0.78,-1.32,0.60,1
1.00,-0.71,-1.13,-0.75,-1.18,-0.57,-1.83,0.54,1
1.00,-0.56,-0.98,-0.73,-0.89,-0.58,-3.36,0.48,1
1.00,-0.72,-0.87,-0.64,-1.19,-0.71,-3.13,0.51,1
1.00,-0.72,-0.98,-0.75,-1.10,-0.69,-3.80,0.56,1
1.00,-0.55,-1.15,-0.61,-1.11,-0.58,-1.27,0.49,1
1.00,-0.77,-1.07,-0.77,-1.17,-0.80,-1.58,0.46,1
1.00,-0.69,-0.97,-0.66,-1.13,-0.74,-4.42,0.59,1
1.00,-0.75,-1.00,-0.65,-1.16,-0.74,-3.84,0.49,1
1.00,-0.60,-1.01,-0.57,-1.07,-0.61,-3.42,0.57,1
1.00,-0.70,-0.87,-0.61,-1.12,-0.71,-1.97,0.61,1
1.00,-0.79,-1.13,-0.57,-1.18,-0.74,-1.12,0.55,1
1.00,-0.58,-0.89,-0.64,-1.18,-0.65,-4.22,0.55,1
1.00,-0.58,-0.89,-0.79,-1.11,-0.64,-4.12,0.57,1
1.00,-0.65,-0.98,-0.70,-1.08,-0.78,-3.31,0.57,1
1.00,-0.76,-1.10,-0.57,-1.16,-0.60,-4.18,0.58,1
1.00,-0.64,-1.18,-0.63,-0.87,-0.60,-2.87,0.55,1
1.00,-0.58,-0.92,-0.65,-0.83,-0.71,-2.74,0.60,1
1.00,-0.77,-0.92,-0.80,-1.00,-0.61,-2.39,0.46,1
1.00,-0.64,-1.10,-0.75,-0.94,-0.65,-3.46,0.55,1
1.00,-0.67,-1.03,-0.78,-0.98,-0.57,-3.98,0.48,1
1.00,-0.57,-1.11,-0.79,-0.84,-0.61,-2.72,0.59,1
1.00,-0.78,-0.92,-0.57,-1.09,-0.68,-3.11,0.60,1
1.00,-0.71,-0.82,-0.62,-0.93,-0.57,-0.80,0.47,1
1.00,-0.70,-1.06,-0.64,-0.97,-0.71,-4.43,0.52,1
1.00,-0.57,-1.16,-0.59,-0.99,-0.62,-1.50,0.62,1
1.00,-0.68,-0.85,-0.69,-0.85,-0.63,-4.15,0.58,1
1.00,-0.66,-0.96,-0.77,-0.96,-0.61,-4.04,0.49,1
1.00,-0.69,-1.17,-0.76,-0.96,-0.64,-2.76,0.57,1
1.00,-0.57,-1.02,-0.62,-1.10,-0.74,-1.20,0.58,1
1.00,-0.59,-0.94,-0.69,-0.99,-0.57,-1.82,0.49,1
1.00,-0.61,-1.12,-0.62,-1.18,-0.60,-0.81,0.53,1
-1.00,-0.66,-0.97,-0.72,-1.17,-0.79,-3.17,-0.48,2
-1.00,-0.67,-0.84,-0.70,-0.86,-0.59,-3.91,-0.49,2
-1.00,-0.59,-1.07,-0.62,-1.05,-0.61,-1.75,-0.55,2
-1.00,-0.76,-1.04,-0.72,-0.94,-0.69,-1.97,-0.59,2
-1.00,-0.73,-1.02,-0.57,-1.00,-0.56,-0.88,-0.55,2
-1.00,-0.70,-0.89,-0.74,-1.01,-0.69,-1.23,-0.60,2
-1.00,-0.59,-0.90,-0.72,-1.05,-0.55,-2.25,-0.62,2
-1.00,-0.77,-1.17,-0.71,-1.05,-0.64,-1.35,-0.45,2
-1.00,-0.58,-1.01,-0.61,-0.91,-0.72,-3.48,-0.55,2
-1.00,-0.70,-0.94,-0.66,-1.15,-0.61,-4.35,-0.51,2
-1.00,-0.78,-1.03,-0.72,-1.02,-0.71,-1.35,-0.57,2
-1.00,-0.61,-0.96,-0.77,-1.16,-0.76,-3.12,-0.51,2
-1.00,-0.58,-1.04,-0.56,-1.13,-0.66,-3.81,-0.59,2
-1.00,-0.57,-1.01,-0.59,-1.08,-0.72,-4.17,-0.55,2
-1.00,-0.56,-0.97,-0.73,-0.87,-0.57,-3.38,-0.62,2
-1.00,-0.79,-1.20,-0.73,-0.90,-0.60,-3.65,-0.50,2
-1.00,-0.57,-1.18,-0.70,-0.91,-0.71,-1.69,-0.61,2
-1.00,-0.74,-0.93,-0.76,-1.10,-0.55,-2.68,-0.54,2
-1.00,-0.75,-0.87,-0.64,-0.93,-0.65,-3.67,-0.50,2
-1.00,-0.76,-0.84,-0.69,-0.91,-0.74,-1.64,-0.49,2
-1.00,-0.76,-1.12,-0.66,-0.81,-0.58,-2.30,-0.55,2
-1.00,-0.73,-0.95,-0.78,-1.11,-0.63,-4.49,-0.49,2
-1.00,-0.69,-0.82,-0.60,-0.95,-0.67,-4.18,-0.61,2
-1.00,-0.64,-1.14,-0.58,-1.11,-0.61,-1.65,-0.54,2
-1.00,-0.76,-1.09,-0.56,-0.83,-0.55,-3.14,-0.49,2
-1.00,-0.61,-0.91,-0.63,-0.98,-0.72,-2.84,-0.55,2
-1.00,-0.73,-0.85,-0.55,-0.95,-0.64,-3.87,-0.61,2
-1.00,-0.72,-0.83,-0.70,-0.87,-0.70,-1.31,-0.56,2
-1.00,-0.68,-0.98,-0.74,-1.14,-0.71,-3.16,-0.52,2
-1.00,-0.61,-0.99,-0.69,-1.05,-0.56,-1.44,-0.62,2
-1.00,-0.74,-1.07,-0.66,-0.94,-0.78,-2.57,-0.54,2
-1.00,-0.66,-1.01,-0.77,-1.03,-0.58,-3.49,-0.61,2
-1.00,-0.69,-1.20,-0.66,-0.84,-0.64,-3.00,-0.55,2
-1.00,-0.56,-1.00,-0.60,-0.95,-0.70,-4.48,-0.53,2
-1.00,-0.63,-1.18,-0.79,-1.09,-0.57,-2.41,-0.57,2
-1.00,-0.56,-1.06,-0.57,-1.07,-0.63,-2.15,-0.52,2
-1.00,-0.66,-1.18,-0.73,-0.95,-0.59,-3.89,-0.59,2
-1.00,-0.63,-1.14,-0.77,-1.15,-0.64,-3.56,-0.54,2
-1.00,-0.61,-0.91,-0.70,-0.85,-0.58,-3.57,-0.48,2
-1.00,-0.56,-0.96,-0.62,-1.13,-0.67,-1.48,-0.52,2
-1.00,-0.67,-0.87,-0.69,-1.12,-0.58,-2.72,-0.50,2
-1.00,-0.70,-0.88,-0.72,-1.04,-0.75,-4.32,-0.61,2
-1.00,-0.70,-1.14,-0.60,-1.01,-0.66,-1.59,-0.54,2
-1.00,-0.65,-0.99,-0.68,-0.89,-0.71,-2.83,-0.54,2
-1.00,-0.73,-0.89,-0.74,-1.03,-0.77,-3.20,-0.49,2
-1.00,-0.65,-0.81,-0.58,-1.16,-0.74,-2.95,-0.47,2
-1.00,-0.78,-0.98,-0.62,-1.08,-0.58,-1.45,-0.48,2
-1.00,-0.66,-1.15,-0.66,-0.90,-0.75,-1.75,-0.62,2
-1.00,-0.72,-1.06,-0.71,-1.00,-0.57,-4.00,-0.52,2
-1.00,-0.74,-1.12,-0.76,-0.81,-0.59,-4.10,-0.50,2
-1.00,-0.72,-1.03,-0.61,-1.09,-0.74,-2.44,-0.62,2
-1.00,-0.62,-1.10,-0.59,-1.10,-0.71,-1.84,-0.52,2
-1.00,-0.57,-0.93,-0.67,-0.82,-0.80,-1.40,-0.46,2
-1.00,-0.59,-0.98,-0.59,-0.86,-0.66,-2.97,-0.47,2
-1.00,-0.59,-1.19,-0.67,-0.98,-0.68,-3.87,-0.56,2
-1.00,-0.56,-0.83,-0.79,-1.14,-0.64,-1.65,-0.53,2
-1.00,-0.64,-1.10,-0.77,-1.00,-0.63,-2.14,-0.47,2
-1.00,-0.79,-1.18,-0.64,-1.08,-0.76,-2.79,-0.58,2
-1.00,-0.61,-0.82,-0.57,-0.96,-0.60,-4.20,-0.58,2
-1.00,-0.78,-1.10,-0.68,-0.98,-0.72,-1.53,-0.56,2
-1.00,-0.59,-1.15,-0.75,-0.82,-0.61,-3.23,-0.56,2
-1.00,-0.73,-0.91,-0.64,-0.83,-0.65,-4.35,-0.51,2
-1.00,-0.73,-1.04,-0.64,-1.19,-0.79,-1.70,-0.51,2
-1.00,-0.62,-0.95,-0.76,-0.90,-0.63,-1.86,-0.59,2
-1.00,-0.75,-1.17,-0.72,-1.17,-0.56,-3.93,-0.49,2
-1.00,-0.70,-1.04,-0.74,-0.83,-0.77,-1.61,-0.53,2
-1.00,-0.71,-0.87,-0.77,-1.02,-0.72,-4.43,-0.58,2
-1.00,-0.64,-0.81,-0.58,-1.02,-0.67,-3.56,-0.52,2
-1.00,-0.72,-1.19,-0.69,-0.85,-0.66,-1.21,-0.50,2
-1.00,-0.60,-1.19,-0.58,-1.19,-0.75,-1.73,-0.45,2
-1.00,-0.55,-0.86,-0.61,-1.16,-0.63,-2.23,-0.60,2
-1.00,-0.56,-1.12,-0.73,-1.03,-0.56,-2.44,-0.57,2
-1.00,-0.55,-1.06,-0.59,-1.19,-0.76,-1.32,-0.57,2
-1.00,-0.62,-1.16,-0.79,-0.90,-0.72,-1.21,-0.61,2
-1.00,-0.70,-0.81,-0.66,-1.08,-0.78,-3.98,-0.62,2
-1.00,-0.74,-0.97,-0.76,-1.02,-0.66,-1.85,-0.46,2
-1.00,-0.77,-0.90,-0.76,-0.81,-0.76,-1.92,-0.53,2
-1.00,-0.57,-0.90,-0.75,-1.20,-0.58,-1.11,-0.58,2
-1.00,-0.66,-0.90,-0.73,-1.05,-0.71,-2.15,-0.49,2
-1.00,-0.72,-0.89,-0.72,-1.06,-0.71,-1.30,-0.59,2
-1.00,-0.60,-1.13,-0.57,-1.11,-0.72,-1.86,-0.57,2
-1.00,-0.60,-1.15,-0.67,-0.85,-0.77,-2.94,-0.49,2
-1.00,-0.79,-0.91,-0.68,-0.97,-0.76,-1.72,-0.50,2
-1.00,-0.70,-1.17,-0.71,-0.80,-0.62,-3.98,-0.46,2
-1.00,-0.72,-1.02,-0.58,-1.06,-0.71,-1.28,-0.59,2
-1.00,-0.74,-0.80,-0.79,-1.11,-0.68,-1.16,-0.47,2
-1.00,-0.77,-0.85,-0.78,-1.14,-0.64,-0.96,-0.54,2
-1.00,-0.58,-1.03,-0.72,-1.18,-0.64,-1.69,-0.61,2
-1.00,-0.71,-0.96,-0.62,-1.11,-0.71,-0.91,-0.48,2
-1.00,-0.69,-1.18,-0.60,-1.04,-0.59,-2.84,-0.61,2
-1.00,-0.74,-1.03,-0.68,-1.20,-0.71,-3.71,-0.62,2
-1.00,-0.66,-1.10,-0.66,-1.11,-0.77,-3.86,-0.56,2
-1.00,-0.79,-1.11,-0.62,-0.95,-0.60,-2.55,-0.62,2
-1.00,-0.62,-1.02,-0.69,-1.19,-0.72,-2.47,-0.50,2
-1.00,-0.68,-0.98,-0.58,-0.90,-0.78,-3.50,-0.54,2
-1.00,-0.77,-1.16,-0.63,-1.04,-0.73,-0.88,-0.49,2
-1.00,-0.61,-0.92,-0.61,-0.92,-0.76,-2.14,-0.52,2
-1.00,-0.68,-0.81,-0.74,-0.86,-0.67,-3.26,-0.61,2
-1.00,-0.55,-0.88,-0.56,-0.90,-0.73,-3.95,-0.51,2
-1.00,-0.62,-0.95,-0.62,-1.07,-0.76,-1.59,-0.57,2
1.00,-0.73,-0.78,-0.69,-0.70,-0.63,-3.58,0.41,3
1.00,-0.71,-0.67,-0.59,-0.75,-0.56,-4.26,-0.27,3
1.00,-0.79,-0.77,-0.66,-0.80,-0.59,-3.17,-0.17,3
1.00,-0.61,-0.62,-0.77,-0.77,-0.62,-1.86,-0.23,3
1.00,-0.56,-0.67,-0.57,-0.58,-0.71,-2.73,-0.21,3
1.00,-0.70,-0.68,-0.63,-0.77,-0.61,-2.90,-0.09,3
1.00,-0.79,-0.65,-0.66,-0.58,-0.65,-3.99,-0.09,3
1.00,-0.65,-0.58,-0.59,-0.78,-0.58,-2.29,0.22,3
1.00,-0.68,-0.58,-0.76,-0.78,-0.77,-4.41,0.42,3
1.00,-0.75,-0.63,-0.78,-0.67,-0.74,-2.83,0.40,3
1.00,-0.68,-0.61,-0.79,-0.67,-0.71,-3.56,0.37,3
1.00,-0.60,-0.78,-0.78,-0.69,-0.60,-3.53,-0.10,3
1.00,-0.68,-0.59,-0.57,-0.76,-0.66,-3.68,-0.13,3
1.00,-0.62,-0.67,-0.73,-0.66,-0.67,-3.16,0.00,3
1.00,-0.73,-0.56,-0.62,-0.63,-0.72,-4.41,0.17,3
1.00,-0.55,-0.79,-0.59,-0.63,-0.62,-3.03,-0.45,3
1.00,-0.73,-0.69,-0.79,-0.75,-0.77,-4.36,-0.43,3
1.00,-0.60,-0.69,-0.72,-0.55,-0.62,-1.12,0.35,3
1.00,-0.58,-0.61,-0.60,-0.79,-0.75,-1.71,0.15,3
1.00,-0.68,-0.70,-0.73,-0.60,-0.62,-1.97,0.42,3
1.00,-0.66,-0.67,-0.58,-0.62,-0.56,-4.09,-0.47,3
1.00,-0.79,-0.58,-0.59,-0.68,-0.55,-0.97,0.18,3
1.00,-0.56,-0.63,-0.66,-0.66,-0.72,-3.94,0.27,3
1.00,-0.56,-0.66,-0.56,-0.69,-0.67,-1.46,0.42,3
1.00,-0.57,-0.79,-0.59,-0.77,-0.57,-4.47,-0.42,3
1.00,-0.64,-0.61,-0.64,-0.73,-0.70,-1.12,0.43,3
1.00,-0.67,-0.76,-0.60,-0.75,-0.76,-3.51,0.31,3
1.00,-0.79,-0.57,-0.78,-0.57,-0.61,-4.49,-0.27,3
1.00,-0.66,-0.77,-0.72,-0.70,-0.66,-0.86,-0.04,3
1.00,-0.75,-0.73,-0.76,-0.55,-0.69,-3.88,-0.03,3
1.00,-0.71,-0.58,-0.62,-0.61,-0.76,-4.21,-0.28,3
1.00,-0.69,-0.63,-0.77,-0.65,-0.59,-3.61,0.11,3
1.00,-0.79,-0.73,-0.69,-0.64,-0.62,-1.16,-0.26,3
1.00,-0.72,-0.61,-0.61,-0.73,-0.64,-1.49,-0.38,3
1.00,-0.70,-0.61,-0.64,-0.79,-0.70,-3.99,-0.45,3
1.00,-0.59,-0.60,-0.72,-0.78,-0.57,-2.19,0.11,3
1.00,-0.71,-0.58,-0.58,-0.72,-0.68,-2.92,-0.08,3
1.00,-0.65,-0.61,-0.64,-0.74,-0.75,-2.71,0.40,3
1.00,-0.60,-0.58,-0.76,-0.78,-0.67,-2.05,-0.40,3
1.00,-0.79,-0.69,-0.72,-0.62,-0.69,-3.59,-0.17,3
1.00,-0.73,-0.71,-0.68,-0.73,-0.64,-3.65,0.31,3
1.00,-0.63,-0.58,-0.74,-0.74,-0.73,-3.52,-0.09,3
1.00,-0.63,-0.55,-0.75,-0.80,-0.70,-0.88,0.13,3
1.00,-0.58,-0.61,-0.57,-0.76,-0.55,-4.32,-0.18,3
1.00,-0.65,-0.80,-0.75,-0.72,-0.64,-1.57,0.29,3
1.00,-0.73,-0.57,-0.79,-0.74,-0.79,-2.08,0.05,3
1.00,-0.57,-0.61,-0.62,-0.73,-0.64,-2.47,0.05,3
1.00,-0.75,-0.74,-0.55,-0.57,-0.63,-3.22,-0.24,3
1.00,-0.69,-0.65,-0.79,-0.61,-0.64,-3.49,-0.38,3
1.00,-0.60,-0.56,-0.68,-0.69,-0.68,-1.59,-0.12,3
1.00,-0.65,-0.62,-0.61,-0.57,-0.74,-2.06,-0.43,3
1.00,-0.78,-0.79,-0.79,-0.64,-0.60,-4.44,0.39,3
1.00,-0.56,-0.70,-0.60,-0.66,-0.56,-4.27,0.12,3
1.00,-0.75,-0.66,-0.56,-0.78,-0.70,-1.63,0.31,3
1.00,-0.55,-0.71,-0.55,-0.56,-0.58,-2.96,0.44,3
1.00,-0.79,-0.56,-0.71,-0.75,-0.67,-1.82,0.41,3
1.00,-0.69,-0.77,-0.65,-0.71,-0.56,-1.14,-0.33,3
1.00,-0.69,-0.60,-0.73,-0.69,-0.80,-3.82,-0.33,3
1.00,-0.70,-0.72,-0.63,-0.64,-0.69,-0.98,-0.13,3
1.00,-0.73,-0.60,-0.68,-0.64,-0.66,-2.12,0.23,3
1.00,-0.61,-0.56,-0.59,-0.66,-0.80,-1.33,0.48,3
1.00,-0.77,-0.77,-0.73,-0.58,-0.74,-4.36,-0.05,3
1.00,-0.56,-0.60,-0.57,-0.75,-0.71,-2.45,-0.17,3
1.00,-0.61,-0.61,-0.68,-0.63,-0.65,-3.82,-0.22,3
1.00,-0.57,-0.75,-0.77,-0.57,-0.65,-1.06,-0.12,3
1.00,-0.74,-0.69,-0.63,-0.59,-0.78,-1.67,0.00,3
1.00,-0.75,-0.57,-0.68,-0.75,-0.75,-4.47,0.21,3
1.00,-0.65,-0.69,-0.72,-0.72,-0.62,-3.45,0.06,3
1.00,-0.57,-0.56,-0.69,-0.79,-0.65,-4.17,-0.05,3
1.00,-0.58,-0.56,-0.74,-0.73,-0.57,-1.92,0.20,3
1.00,-0.75,-0.59,-0.78,-0.65,-0.57,-2.24,-0.47,3
1.00,-0.61,-0.64,-0.73,-0.67,-0.72,-2.13,0.33,3
1.00,-0.74,-0.73,-0.67,-0.63,-0.60,-0.83,0.35,3
1.00,-0.66,-0.61,-0.61,-0.71,-0.75,-2.62,-0.45,3
1.00,-0.65,-0.71,-0.60,-0.64,-0.60,-3.97,0.46,3
1.00,-0.70,-0.61,-0.73,-0.76,-0.67,-4.30,-0.08,3
1.00,-0.79,-0.70,-0.75,-0.69,-0.69,-4.28,-0.40,3
1.00,-0.65,-0.71,-0.78,-0.64,-0.56,-4.32,-0.33,3
1.00,-0.75,-0.59,-0.59,-0.69,-0.74,-2.31,0.20,3
