Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3,y4
-1.00,-0.49,-1.03,-0.62,-1.06,-0.74,-4.14,-0.49,1,0,0,0
-1.00,-0.57,-0.89,-0.49,-1.00,-0.69,-1.58,-0.51,1,0,0,0
-1.00,-0.46,-1.01,-0.68,-0.94,-0.67,-1.16,-0.60,1,0,0,0
-1.00,-0.67,-0.88,-0.71,-1.13,-0.60,-2.33,-0.52,1,0,0,0
-1.00,-0.68,-1.17,-0.42,-1.06,-0.42,-1.49,-0.57,1,0,0,0
-1.00,-0.49,-0.92,-0.75,-1.04,-0.52,-2.56,-0.54,1,0,0,0
-1.00,-0.72,-0.96,-0.42,-1.04,-0.55,-4.45,-0.51,1,0,0,0
-1.00,-0.54,-0.99,-0.51,-0.89,-0.70,-1.04,-0.54,1,0,0,0
-1.00,-0.52,-0.89,-0.59,-1.01,-0.60,-3.99,-0.60,1,0,0,0
-1.00,-0.40,-1.10,-0.76,-1.00,-0.41,-2.77,-0.48,1,0,0,0
-1.00,-0.71,-1.13,-0.67,-1.13,-0.75,-1.94,-0.47,1,0,0,0
-1.00,-0.74,-0.88,-0.42,-1.12,-0.44,-3.73,-0.52,1,0,0,0
-1.00,-0.78,-0.87,-0.45,-0.86,-0.46,-4.34,-0.56,1,0,0,0
-1.00,-0.49,-1.17,-0.50,-0.91,-0.40,-1.90,-0.46,1,0,0,0
-1.00,-0.49,-0.92,-0.43,-1.03,-0.41,-1.37,-0.51,1,0,0,0
-1.00,-0.41,-1.14,-0.77,-1.08,-0.80,-2.31,-0.59,1,0,0,0
-1.00,-0.54,-1.01,-0.73,-1.02,-0.45,-1.46,-0.54,1,0,0,0
-1.00,-0.70,-0.89,-0.55,-0.92,-0.63,-2.53,-0.59,1,0,0,0
-1.00,-0.60,-1.01,-0.48,-0.87,-0.52,-4.23,-0.53,1,0,0,0
-1.00,-0.51,-0.89,-0.64,-0.94,-0.68,-2.93,-0.58,1,0,0,0
-1.00,-0.67,-1.13,-0.41,-0.94,-0.64,-1.83,-0.55,1,0,0,0
-1.00,-0.79,-1.00,-0.71,-0.91,-0.47,-1.52,-0.47,1,0,0,0
-1.00,-0.58,-0.89,-0.68,-1.19,-0.43,-3.86,-0.57,1,0,0,0
-1.00,-0.70,-1.08,-0.54,-0.95,-0.76,-3.06,-0.60,1,0,0,0
-1.00,-0.77,-0.94,-0.60,-0.94,-0.62,-2.61,-0.59,1,0,0,0
-1.00,-0.50,-0.88,-0.40,-1.19,-0.79,-2.73,-0.52,1,0,0,0
-1.00,-0.63,-1.15,-0.68,-1.11,-0.43,-2.09,-0.50,1,0,0,0
-1.00,-0.41,-1.20,-0.55,-0.86,-0.58,-2.03,-0.54,1,0,0,0
-1.00,-0.75,-0.88,-0.54,-0.89,-0.79,-3.45,-0.50,1,0,0,0
-1.00,-0.62,-0.91,-0.50,-1.08,-0.50,-1.87,-0.52,1,0,0,0
-1.00,-0.60,-0.88,-0.48,-1.05,-0.62,-3.10,-0.49,1,0,0,0
-1.00,-0.65,-1.07,-0.61,-0.94,-0.44,-4.31,-0.45,1,0,0,0
-1.00,-0.48,-1.07,-0.66,-1.03,-0.54,-1.42,-0.51,1,0,0,0
-1.00,-0.76,-0.92,-0.41,-1.18,-0.45,-4.40,-0.46,1,0,0,0
-1.00,-0.45,-1.01,-0.79,-1.05,-0.53,-1.51,-0.46,1,0,0,0
-1.00,-0.54,-0.92,-0.62,-1.03,-0.60,-2.71,-0.62,1,0,0,0
-1.00,-0.74,-0.89,-0.73,-0.99,-0.76,-2.71,-0.59,1,0,0,0
-1.00,-0.68,-0.90,-0.63,-1.08,-0.70,-1.02,-0.52,1,0,0,0
-1.00,-0.73,-0.87,-0.77,-0.91,-0.78,-3.74,-0.49,1,0,0,0
-1.00,-0.49,-1.07,-0.47,-1.01,-0.57,-4.32,-0.49,1,0,0,0
-1.00,-0.46,-1.06,-0.56,-1.19,-0.50,-3.85,-0.49,1,0,0,0
-1.00,-0.58,-1.09,-0.74,-1.20,-0.45,-0.89,-0.56,1,0,0,0
-1.00,-0.47,-0.98,-0.65,-0.85,-0.77,-3.43,-0.53,1,0,0,0
-1.00,-0.51,-1.02,-0.50,-0.92,-0.41,-4.02,-0.59,1,0,0,0
-1.00,-0.57,-1.01,-0.50,-1.01,-0.69,-1.61,-0.49,1,0,0,0
-1.00,-0.66,-1.07,-0.55,-1.03,-0.71,-3.80,-0.51,1,0,0,0
-1.00,-0.66,-1.08,-0.74,-0.89,-0.52,-2.18,-0.46,1,0,0,0
-1.00,-0.67,-1.18,-0.76,-1.12,-0.72,-2.97,-0.53,1,0,0,0
-1.00,-0.76,-0.94,-0.78,-0.98,-0.53,-2.72,-0.52,1,0,0,0
-1.00,-0.71,-0.89,-0.76,-1.16,-0.78,-3.91,-0.48,1,0,0,0
-1.00,-0.78,-1.01,-0.64,-1.04,-0.77,-1.51,-0.56,1,0,0,0
-1.00,-0.59,-1.03,-0.76,-1.06,-0.77,-2.99,-0.50,1,0,0,0
-1.00,-0.55,-0.93,-0.44,-0.93,-0.46,-4.16,-0.55,1,0,0,0
-1.00,-0.50,-1.02,-0.72,-0.87,-0.68,-1.21,-0.49,1,0,0,0
-1.00,-0.62,-0.91,-0.64,-1.06,-0.65,-3.62,-0.50,1,0,0,0
-1.00,-0.48,-1.17,-0.41,-1.20,-0.63,-3.19,-0.46,1,0,0,0
-1.00,-0.50,-1.16,-0.49,-1.01,-0.55,-1.95,-0.46,1,0,0,0
-1.00,-0.70,-0.99,-0.66,-1.11,-0.53,-3.67,-0.55,1,0,0,0
-1.00,-0.51,-1.01,-0.47,-0.93,-0.68,-1.20,-0.49,1,0,0,0
-1.00,-0.42,-1.10,-0.66,-1.02,-0.53,-1.65,-0.57,1,0,0,0
-1.00,-0.46,-0.89,-0.44,-1.19,-0.75,-1.12,-0.49,1,0,0,0
-1.00,-0.56,-1.05,-0.58,-1.15,-0.53,-3.76,-0.58,1,0,0,0
-1.00,-0.59,-1.04,-0.46,-1.06,-0.62,-1.05,-0.54,1,0,0,0
-1.00,-0.56,-1.06,-0.74,-1.02,-0.66,-3.04,-0.58,1,0,0,0
-1.00,-0.78,-1.04,-0.64,-0.97,-0.57,-2.30,-0.53,1,0,0,0
-1.00,-0.51,-1.20,-0.41,-0.97,-0.60,-3.77,-0.51,1,0,0,0
-1.00,-0.53,-0.95,-0.75,-1.18,-0.68,-2.77,-0.55,1,0,0,0
-1.00,-0.70,-1.14,-0.76,-1.04,-0.69,-1.05,-0.56,1,0,0,0
-1.00,-0.67,-1.17,-0.67,-1.19,-0.46,-4.11,-0.60,1,0,0,0
-1.00,-0.56,-1.15,-0.55,-1.17,-0.49,-1.04,-0.52,1,0,0,0
-1.00,-0.59,-1.06,-0.61,-1.17,-0.48,-4.23,-0.50,1,0,0,0
-1.00,-0.64,-0.91,-0.66,-0.96,-0.55,-1.31,-0.45,1,0,0,0
-1.00,-0.68,-1.18,-0.40,-1.17,-0.53,-0.87,-0.55,1,0,0,0
-1.00,-0.61,-1.04,-0.50,-0.93,-0.55,-4.43,-0.60,1,0,0,0
-1.00,-0.51,-1.17,-0.68,-1.08,-0.47,-1.11,-0.52,1,0,0,0
-1.00,-0.75,-1.18,-0.52,-0.94,-0.45,-2.51,-0.56,1,0,0,0
-1.00,-0.51,-0.88,-0.77,-1.19,-0.50,-1.09,-0.58,1,0,0,0
-1.00,-0.58,-0.99,-0.41,-0.97,-0.41,-3.26,-0.50,1,0,0,0
-1.00,-0.74,-1.07,-0.51,-0.98,-0.78,-2.89,-0.60,1,0,0,0
-1.00,-0.72,-1.00,-0.64,-1.13,-0.54,-1.11,-0.52,1,0,0,0
-1.00,-0.64,-1.10,-0.55,-1.10,-0.72,-3.66,-0.61,1,0,0,0
-1.00,-0.57,-1.12,-0.45,-1.00,-0.57,-2.53,-0.59,1,0,0,0
-1.00,-0.58,-1.03,-0.62,-1.15,-0.44,-2.30,-0.52,1,0,0,0
-1.00,-0.69,-1.15,-0.51,-0.90,-0.63,-2.15,-0.54,1,0,0,0
-1.00,-0.73,-1.02,-0.68,-1.02,-0.70,-4.26,-0.46,1,0,0,0
-1.00,-0.79,-1.18,-0.42,-1.02,-0.59,-1.92,-0.54,1,0,0,0
-1.00,-0.73,-1.02,-0.51,-0.85,-0.77,-2.22,-0.62,1,0,0,0
-1.00,-0.58,-1.07,-0.58,-1.19,-0.40,-2.74,-0.56,1,0,0,0
-1.00,-0.43,-1.00,-0.64,-0.92,-0.59,-1.47,-0.51,1,0,0,0
-1.00,-0.65,-1.11,-0.75,-0.99,-0.46,-2.18,-0.45,1,0,0,0
-1.00,-0.65,-0.97,-0.79,-1.01,-0.63,-4.29,-0.49,1,0,0,0
-1.00,-0.65,-0.98,-0.66,-0.97,-0.63,-0.83,-0.61,1,0,0,0
-1.00,-0.66,-0.97,-0.71,-1.15,-0.67,-1.49,-0.56,1,0,0,0
-1.00,-0.80,-1.17,-0.43,-1.04,-0.47,-3.55,-0.62,1,0,0,0
-1.00,-0.51,-0.94,-0.63,-0.92,-0.73,-1.95,-0.48,1,0,0,0
-1.00,-0.51,-0.88,-0.52,-1.07,-0.66,-1.77,-0.48,1,0,0,0
-1.00,-0.70,-1.14,-0.43,-0.99,-0.42,-2.88,-0.60,1,0,0,0
-1.00,-0.52,-1.13,-0.54,-0.93,-0.60,-2.79,-0.57,1,0,0,0
-1.00,-0.50,-1.15,-0.74,-1.01,-0.44,-2.78,-0.62,1,0,0,0
-1.00,-0.57,-0.91,-0.80,-0.91,-0.48,-2.58,-0.61,1,0,0,0
-1.00,-0.75,-0.88,-0.53,-1.10,-0.51,-2.48,-0.53,1,0,0,0
-1.00,-0.77,-0.93,-0.66,-1.17,-0.45,-1.41,-0.54,1,0,0,0
-1.00,-0.64,-1.12,-0.41,-1.02,-0.58,-3.41,-0.53,1,0,0,0
-1.00,-0.79,-1.07,-0.59,-1.07,-0.48,-4.03,-0.60,1,0,0,0
-1.00,-0.61,-0.95,-0.64,-1.00,-0.76,-2.53,-0.59,1,0,0,0
-1.00,-0.48,-1.04,-0.45,-1.09,-0.75,-4.33,-0.52,1,0,0,0
-1.00,-0.62,-1.02,-0.73,-1.09,-0.63,-1.10,-0.51,1,0,0,0
-1.00,-0.59,-0.91,-0.75,-1.05,-0.68,-3.44,-0.50,1,0,0,0
-1.00,-0.78,-0.91,-0.49,-1.06,-0.63,-3.85,-0.45,1,0,0,0
-1.00,-0.64,-0.92,-0.73,-0.92,-0.72,-3.89,-0.47,1,0,0,0
-1.00,-0.78,-0.89,-0.72,-0.89,-0.41,-2.73,-0.47,1,0,0,0
-1.00,-0.53,-0.89,-0.72,-1.06,-0.75,-1.34,-0.61,1,0,0,0
-1.00,-0.48,-0.95,-0.58,-1.19,-0.58,-2.29,-0.57,1,0,0,0
-1.00,-0.40,-1.19,-0.67,-1.18,-0.77,-2.53,-0.49,1,0,0,0
-1.00,-0.42,-1.17,-0.55,-1.05,-0.79,-1.85,-0.57,1,0,0,0
-1.00,-0.58,-0.92,-0.76,-1.14,-0.40,-0.88,-0.49,1,0,0,0
-1.00,-0.80,-1.19,-0.63,-0.98,-0.65,-3.22,-0.50,1,0,0,0
-1.00,-0.45,-0.91,-0.42,-1.07,-0.61,-1.18,-0.46,1,0,0,0
-1.00,-0.73,-1.13,-0.60,-0.92,-0.61,-1.13,-0.48,1,0,0,0
-1.00,-0.51,-1.13,-0.68,-1.09,-0.60,-2.72,-0.57,1,0,0,0
-1.00,-0.46,-1.02,-0.63,-0.99,-0.42,-2.59,-0.49,1,0,0,0
-1.00,-0.57,-0.95,-0.44,-0.87,-0.62,-4.31,-0.57,1,0,0,0
-1.00,-0.50,-1.06,-0.76,-1.16,-0.40,-1.73,-0.45,1,0,0,0
-1.00,-0.77,-0.96,-0.60,-1.04,-0.55,-1.83,-0.51,1,0,0,0
-1.00,-0.79,-1.07,-0.76,-0.90,-0.41,-3.09,-0.56,1,0,0,0
-1.00,-0.50,-1.08,-0.68,-0.94,-0.67,-1.97,-0.59,1,0,0,0
-1.00,-0.43,-1.10,-0.77,-0.86,-0.73,-3.22,-0.50,1,0,0,0
-1.00,-0.69,-1.17,-0.66,-0.98,-0.48,-4.12,-0.56,1,0,0,0
-1.00,-0.68,-0.85,-0.52,-1.10,-0.65,-1.86,-0.49,1,0,0,0
-1.00,-0.59,-1.04,-0.55,-0.96,-0.46,-1.08,-0.60,1,0,0,0
-1.00,-0.68,-0.99,-0.44,-1.07,-0.53,-2.45,-0.48,1,0,0,0
-1.00,-0.54,-1.17,-0.69,-1.11,-0.56,-2.22,-0.54,1,0,0,0
-1.00,-0.63,-0.91,-0.67,-1.04,-0.62,-3.25,-0.48,1,0,0,0
-1.00,-0.43,-1.13,-0.40,-1.11,-0.69,-1.26,-0.59,1,0,0,0
-1.00,-0.78,-1.09,-0.43,-0.95,-0.59,-2.83,-0.49,1,0,0,0
-1.00,-0.55,-1.14,-0.79,-1.14,-0.69,-4.13,-0.62,1,0,0,0
-1.00,-0.77,-0.97,-0.54,-0.91,-0.41,-0.83,-0.48,1,0,0,0
-1.00,-0.67,-1.04,-0.70,-0.98,-0.68,-2.45,-0.48,1,0,0,0
-1.00,-0.52,-0.87,-0.80,-1.09,-0.71,-1.75,-0.62,1,0,0,0
-1.00,-0.57,-1.17,-0.53,-0.95,-0.64,-2.82,-0.51,1,0,0,0
-1.00,-0.77,-1.02,-0.46,-1.08,-0.60,-1.94,-0.61,1,0,0,0
-1.00,-0.51,-1.04,-0.49,-1.08,-0.43,-1.94,-0.45,1,0,0,0
-1.00,-0.58,-0.95,-0.74,-1.07,-0.49,-3.31,-0.59,1,0,0,0
-1.00,-0.68,-1.15,-0.65,-1.08,-0.70,-2.54,-0.58,1,0,0,0
-1.00,-0.43,-1.01,-0.55,-1.20,-0.63,-3.55,-0.49,1,0,0,0
-1.00,-0.56,-1.12,-0.56,-0.94,-0.75,-3.04,-0.51,1,0,0,0
-1.00,-0.71,-1.14,-0.64,-0.86,-0.48,-1.53,-0.54,1,0,0,0
-1.00,-0.40,-1.07,-0.46,-0.92,-0.69,-2.93,-0.61,1,0,0,0
-1.00,-0.77,-1.11,-0.65,-1.16,-0.55,-2.84,-0.55,1,0,0,0
-1.00,-0.54,-0.91,-0.79,-0.99,-0.57,-1.08,-0.57,1,0,0,0
-1.00,-0.52,-0.98,-0.62,-0.98,-0.75,-3.15,-0.56,1,0,0,0
-1.00,-0.77,-1.01,-0.53,-0.88,-0.56,-2.19,-0.59,1,0,0,0
-1.00,-0.63,-0.92,-0.78,-0.91,-0.74,-2.49,-0.57,1,0,0,0
-1.00,-0.62,-1.14,-0.61,-0.98,-0.47,-1.77,-0.56,1,0,0,0
-1.00,-0.73,-0.90,-0.70,-0.99,-0.55,-2.74,-0.53,1,0,0,0
-1.00,-0.49,-1.03,-0.67,-0.97,-0.48,-1.58,-0.46,1,0,0,0
-1.00,-0.42,-1.12,-0.71,-1.09,-0.41,-1.72,-0.52,1,0,0,0
-1.00,-0.59,-1.02,-0.80,-0.90,-0.76,-2.49,-0.50,1,0,0,0
-1.00,-0.50,-0.94,-0.75,-0.89,-0.61,-3.18,-0.54,1,0,0,0
-1.00,-0.65,-0.87,-0.43,-1.14,-0.59,-0.85,-0.60,1,0,0,0
-1.00,-0.45,-0.98,-0.57,-1.18,-0.59,-4.40,-0.53,1,0,0,0
-1.00,-0.79,-0.87,-0.70,-1.06,-0.42,-3.54,-0.52,1,0,0,0
-1.00,-0.42,-1.03,-0.52,-1.12,-0.58,-3.43,-0.55,1,0,0,0
-1.00,-0.49,-1.01,-0.78,-1.19,-0.73,-1.40,-0.60,1,0,0,0
-1.00,-0.45,-1.12,-0.56,-0.89,-0.40,-3.46,-0.49,1,0,0,0
-1.00,-0.78,-0.86,-0.58,-1.01,-0.63,-1.77,-0.50,1,0,0,0
-1.00,-0.59,-1.11,-0.58,-0.95,-0.45,-1.53,-0.52,1,0,0,0
-1.00,-0.50,-1.07,-0.79,-1.17,-0.42,-2.97,-0.52,1,0,0,0
-1.00,-0.78,-1.13,-0.48,-0.85,-0.78,-1.05,-0.52,1,0,0,0
-1.00,-0.65,-0.91,-0.40,-0.86,-0.55,-2.54,-0.46,1,0,0,0
-1.00,-0.72,-0.89,-0.70,-0.88,-0.66,-1.32,-0.61,1,0,0,0
-1.00,-0.74,-0.99,-0.49,-1.11,-0.78,-2.27,-0.51,1,0,0,0
-1.00,-0.41,-0.87,-0.79,-1.18,-0.51,-0.88,-0.49,1,0,0,0
-1.00,-0.51,-1.16,-0.77,-1.09,-0.61,-3.54,-0.61,1,0,0,0
-1.00,-0.55,-0.97,-0.78,-0.94,-0.48,-0.86,-0.59,1,0,0,0
-1.00,-0.71,-1.11,-0.76,-1.18,-0.69,-2.79,-0.52,1,0,0,0
-1.00,-0.75,-1.19,-0.42,-0.93,-0.65,-2.51,-0.47,1,0,0,0
-1.00,-0.63,-1.17,-0.70,-0.95,-0.68,-0.98,-0.47,1,0,0,0
-1.00,-0.72,-0.87,-0.44,-1.17,-0.48,-4.28,-0.51,1,0,0,0
-1.00,-0.56,-1.17,-0.55,-0.93,-0.50,-3.97,-0.60,1,0,0,0
-1.00,-0.61,-1.15,-0.80,-1.03,-0.53,-1.13,-0.52,1,0,0,0
-1.00,-0.57,-0.98,-0.58,-0.85,-0.79,-3.98,-0.48,1,0,0,0
-1.00,-0.78,-0.92,-0.80,-1.06,-0.53,-3.46,-0.62,1,0,0,0
-1.00,-0.47,-1.20,-0.63,-1.16,-0.66,-3.80,-0.57,1,0,0,0
-1.00,-0.52,-1.16,-0.41,-1.03,-0.79,-2.02,-0.45,1,0,0,0
-1.00,-0.70,-1.01,-0.40,-0.97,-0.51,-1.39,-0.60,1,0,0,0
-1.00,-0.74,-0.87,-0.44,-1.04,-0.43,-3.66,-0.61,1,0,0,0
-1.00,-0.67,-0.99,-0.77,-0.93,-0.76,-3.13,-0.47,1,0,0,0
-1.00,-0.74,-1.17,-0.50,-0.97,-0.79,-3.24,-0.53,1,0,0,0
-1.00,-0.79,-1.19,-0.52,-1.15,-0.45,-4.08,-0.58,1,0,0,0
-1.00,-0.69,-1.20,-0.72,-0.88,-0.41,-2.09,-0.52,1,0,0,0
-1.00,-0.63,-1.18,-0.66,-0.93,-0.62,-2.05,-0.45,1,0,0,0
-1.00,-0.56,-1.02,-0.68,-0.90,-0.46,-3.00,-0.61,1,0,0,0
-1.00,-0.60,-1.12,-0.56,-0.97,-0.64,-2.31,-0.52,1,0,0,0
-1.00,-0.73,-0.91,-0.77,-1.15,-0.59,-1.10,-0.55,1,0,0,0
-1.00,-0.56,-0.87,-0.66,-0.91,-0.47,-1.73,-0.49,1,0,0,0
-1.00,-0.51,-0.94,-0.60,-1.14,-0.79,-3.49,-0.56,1,0,0,0
-1.00,-0.75,-0.96,-0.60,-0.88,-0.64,-3.31,-0.61,1,0,0,0
-1.00,-0.61,-0.96,-0.52,-0.87,-0.72,-3.20,-0.56,1,0,0,0
-1.00,-0.41,-1.09,-0.56,-0.91,-0.49,-3.84,-0.60,1,0,0,0
-1.00,-0.46,-1.06,-0.70,-0.99,-0.75,-1.32,-0.62,1,0,0,0
-1.00,-0.49,-0.95,-0.62,-0.76,-0.46,-4.01,0.22,0,1,0,0
-1.00,-0.58,-0.73,-0.53,-0.79,-0.57,-0.90,0.04,0,1,0,0
-1.00,-0.41,-0.74,-0.66,-0.82,-0.59,-3.36,0.19,0,1,0,0
-1.00,-0.57,-0.88,-0.61,-0.69,-0.80,-4.33,-0.45,0,1,0,0
-1.00,-0.43,-0.88,-0.44,-0.55,-0.69,-3.95,-0.18,0,1,0,0
-1.00,-0.44,-0.83,-0.70,-0.58,-0.64,-3.38,0.48,0,1,0,0
-1.00,-0.69,-0.90,-0.74,-0.61,-0.78,-3.33,-0.09,0,1,0,0
-1.00,-0.77,-0.80,-0.61,-0.91,-0.79,-3.49,0.00,0,1,0,0
-1.00,-0.66,-0.57,-0.53,-0.76,-0.53,-3.95,0.24,0,1,0,0
-1.00,-0.79,-0.58,-0.71,-0.83,-0.42,-1.50,-0.37,0,1,0,0
-1.00,-0.63,-0.93,-0.57,-0.87,-0.71,-1.43,-0.37,0,1,0,0
-1.00,-0.59,-0.82,-0.74,-0.81,-0.57,-1.68,-0.34,0,1,0,0
-1.00,-0.65,-0.86,-0.72,-0.73,-0.71,-3.57,-0.29,0,1,0,0
-1.00,-0.40,-0.60,-0.59,-0.88,-0.41,-1.98,-0.02,0,1,0,0
-1.00,-0.58,-0.62,-0.59,-0.86,-0.79,-3.70,0.16,0,1,0,0
-1.00,-0.40,-0.90,-0.67,-0.69,-0.42,-1.50,0.18,0,1,0,0
-1.00,-0.63,-0.91,-0.59,-0.89,-0.44,-1.68,0.06,0,1,0,0
-1.00,-0.69,-0.69,-0.69,-0.79,-0.79,-3.43,-0.39,0,1,0,0
-1.00,-0.71,-0.78,-0.77,-0.77,-0.57,-4.01,-0.28,0,1,0,0
-1.00,-0.68,-0.70,-0.52,-0.89,-0.46,-2.24,0.40,0,1,0,0
-1.00,-0.65,-0.63,-0.53,-0.64,-0.61,-4.03,-0.07,0,1,0,0
-1.00,-0.48,-0.76,-0.51,-0.94,-0.80,-2.19,-0.13,0,1,0,0
-1.00,-0.43,-0.84,-0.67,-0.57,-0.63,-1.79,0.36,0,1,0,0
-1.00,-0.71,-0.78,-0.51,-0.61,-0.56,-1.76,0.01,0,1,0,0
-1.00,-0.77,-0.76,-0.49,-0.88,-0.66,-2.19,-0.49,0,1,0,0
-1.00,-0.63,-0.62,-0.60,-0.68,-0.59,-2.56,0.37,0,1,0,0
-1.00,-0.68,-0.77,-0.70,-0.62,-0.58,-1.46,0.21,0,1,0,0
-1.00,-0.57,-0.78,-0.60,-0.84,-0.59,-3.00,0.43,0,1,0,0
-1.00,-0.42,-0.78,-0.75,-0.73,-0.45,-1.57,-0.23,0,1,0,0
-1.00,-0.69,-0.63,-0.43,-0.66,-0.59,-4.03,-0.11,0,1,0,0
-1.00,-0.58,-0.84,-0.73,-0.79,-0.42,-3.16,0.22,0,1,0,0
-1.00,-0.73,-0.94,-0.74,-0.77,-0.74,-1.05,-0.35,0,1,0,0
-1.00,-0.76,-0.68,-0.67,-0.80,-0.80,-2.11,-0.09,0,1,0,0
-1.00,-0.55,-0.65,-0.54,-0.88,-0.73,-2.74,0.32,0,1,0,0
-1.00,-0.44,-0.82,-0.49,-0.77,-0.70,-1.07,0.43,0,1,0,0
-1.00,-0.59,-0.94,-0.79,-0.66,-0.60,-1.45,-0.08,0,1,0,0
-1.00,-0.68,-0.57,-0.56,-0.62,-0.50,-2.98,-0.17,0,1,0,0
-1.00,-0.79,-0.69,-0.66,-0.57,-0.77,-2.51,-0.12,0,1,0,0
-1.00,-0.55,-0.94,-0.73,-0.61,-0.66,-4.19,-0.19,0,1,0,0
-1.00,-0.53,-0.57,-0.48,-0.84,-0.46,-1.41,-0.36,0,1,0,0
-1.00,-0.79,-0.85,-0.69,-0.64,-0.58,-1.54,0.01,0,1,0,0
-1.00,-0.51,-0.61,-0.48,-0.80,-0.46,-3.61,0.32,0,1,0,0
-1.00,-0.60,-0.91,-0.70,-0.58,-0.58,-3.44,-0.24,0,1,0,0
-1.00,-0.62,-0.58,-0.41,-0.77,-0.41,-3.62,0.42,0,1,0,0
-1.00,-0.68,-0.62,-0.53,-0.89,-0.57,-0.96,-0.06,0,1,0,0
-1.00,-0.56,-0.81,-0.42,-0.95,-0.55,-3.62,-0.20,0,1,0,0
-1.00,-0.52,-0.86,-0.69,-0.64,-0.70,-2.66,0.14,0,1,0,0
-1.00,-0.41,-0.86,-0.49,-0.89,-0.52,-3.09,-0.02,0,1,0,0
-1.00,-0.55,-0.90,-0.48,-0.95,-0.59,-1.85,-0.02,0,1,0,0
-1.00,-0.47,-0.83,-0.75,-0.73,-0.80,-3.28,0.07,0,1,0,0
-1.00,-0.71,-0.93,-0.67,-0.64,-0.58,-2.19,0.50,0,1,0,0
-1.00,-0.64,-0.74,-0.48,-0.91,-0.49,-4.09,0.13,0,1,0,0
-1.00,-0.79,-0.56,-0.62,-0.82,-0.64,-3.61,-0.42,0,1,0,0
-1.00,-0.47,-0.79,-0.78,-0.93,-0.77,-3.15,-0.15,0,1,0,0
-1.00,-0.58,-0.64,-0.66,-0.64,-0.43,-1.05,0.19,0,1,0,0
-1.00,-0.76,-0.78,-0.75,-0.84,-0.74,-2.76,-0.27,0,1,0,0
-1.00,-0.59,-0.86,-0.62,-0.89,-0.46,-4.40,0.01,0,1,0,0
-1.00,-0.69,-0.80,-0.59,-0.74,-0.72,-3.03,-0.24,0,1,0,0
-1.00,-0.70,-0.90,-0.72,-0.94,-0.59,-2.12,-0.05,0,1,0,0
-1.00,-0.52,-0.78,-0.56,-0.90,-0.50,-3.41,-0.18,0,1,0,0
-1.00,-0.77,-0.91,-0.46,-0.88,-0.54,-1.29,-0.12,0,1,0,0
-1.00,-0.66,-0.86,-0.56,-0.57,-0.68,-1.80,0.26,0,1,0,0
-1.00,-0.63,-0.88,-0.69,-0.70,-0.49,-3.04,0.03,0,1,0,0
-1.00,-0.57,-0.62,-0.73,-0.62,-0.41,-0.86,-0.45,0,1,0,0
-1.00,-0.71,-0.84,-0.76,-0.85,-0.52,-2.02,0.46,0,1,0,0
-1.00,-0.77,-0.68,-0.65,-0.67,-0.66,-3.98,0.38,0,1,0,0
-1.00,-0.74,-0.93,-0.77,-0.61,-0.45,-2.24,0.22,0,1,0,0
-1.00,-0.48,-0.94,-0.59,-0.93,-0.51,-1.56,-0.38,0,1,0,0
-1.00,-0.51,-0.88,-0.62,-0.64,-0.65,-0.87,0.05,0,1,0,0
-1.00,-0.61,-0.78,-0.54,-0.59,-0.46,-3.65,0.00,0,1,0,0
-1.00,-0.65,-0.79,-0.65,-0.81,-0.73,-2.64,-0.19,0,1,0,0
-1.00,-0.73,-0.62,-0.79,-0.79,-0.42,-2.80,0.36,0,1,0,0
-1.00,-0.68,-0.62,-0.58,-0.57,-0.54,-2.34,-0.05,0,1,0,0
-1.00,-0.78,-0.56,-0.77,-0.83,-0.69,-2.98,0.42,0,1,0,0
-1.00,-0.42,-0.60,-0.60,-0.74,-0.60,-3.57,0.06,0,1,0,0
-1.00,-0.75,-0.94,-0.56,-0.74,-0.51,-1.73,0.25,0,1,0,0
-1.00,-0.66,-0.91,-0.45,-0.63,-0.67,-1.28,-0.10,0,1,0,0
-1.00,-0.76,-0.79,-0.51,-0.80,-0.48,-2.92,-0.19,0,1,0,0
-1.00,-0.41,-0.67,-0.47,-0.65,-0.71,-1.49,-0.04,0,1,0,0
-1.00,-0.74,-0.78,-0.53,-0.84,-0.56,-1.05,0.11,0,1,0,0
-1.00,-0.53,-0.90,-0.72,-0.59,-0.71,-2.49,-0.41,0,1,0,0
-1.00,-0.73,-0.92,-0.50,-0.58,-0.41,-1.82,0.06,0,1,0,0
-1.00,-0.65,-0.58,-0.70,-0.83,-0.65,-1.08,-0.33,0,1,0,0
-1.00,-0.78,-0.92,-0.67,-0.77,-0.54,-1.75,0.48,0,1,0,0
-1.00,-0.53,-0.58,-0.47,-0.67,-0.59,-1.71,-0.48,0,1,0,0
-1.00,-0.65,-0.65,-0.64,-0.81,-0.43,-3.98,0.03,0,1,0,0
-1.00,-0.56,-0.79,-0.40,-0.94,-0.69,-3.84,-0.21,0,1,0,0
-1.00,-0.44,-0.94,-0.47,-0.82,-0.66,-2.59,0.15,0,1,0,0
-1.00,-0.72,-0.90,-0.49,-0.94,-0.55,-4.29,0.27,0,1,0,0
-1.00,-0.47,-0.56,-0.78,-0.90,-0.71,-1.95,-0.04,0,1,0,0
