Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
-1.00,-0.63,-0.74,-0.75,-0.61,-0.69,-1.67,-0.28,3
-1.00,-0.65,-0.63,-0.55,-0.70,-0.79,-4.36,0.45,3
-1.00,-0.65,-0.59,-0.67,-0.71,-0.55,-3.00,0.36,3
-1.00,-0.64,-0.59,-0.59,-0.61,-0.63,-4.27,0.43,3
-1.00,-0.72,-0.67,-0.62,-0.59,-0.73,-3.10,-0.47,3
-1.00,-0.64,-0.58,-0.68,-0.72,-0.74,-3.78,-0.16,3
-1.00,-0.77,-0.63,-0.71,-0.66,-0.62,-1.31,-0.21,3
-1.00,-0.75,-0.58,-0.64,-0.55,-0.76,-4.27,-0.19,3
-1.00,-0.79,-0.74,-0.77,-0.61,-0.71,-1.79,-0.46,3
-1.00,-0.57,-0.57,-0.62,-0.70,-0.73,-4.37,-0.07,3
-1.00,-0.59,-0.61,-0.63,-0.56,-0.57,-0.82,-0.03,3
-1.00,-0.61,-0.69,-0.68,-0.74,-0.59,-3.89,-0.15,3
-1.00,-0.65,-0.77,-0.67,-0.75,-0.69,-3.11,0.13,3
-1.00,-0.75,-0.64,-0.76,-0.65,-0.63,-1.26,-0.27,3
-1.00,-0.63,-0.63,-0.78,-0.64,-0.62,-1.51,-0.22,3
-1.00,-0.79,-0.65,-0.80,-0.76,-0.70,-4.09,-0.01,3
-1.00,-0.77,-0.57,-0.73,-0.58,-0.60,-3.59,-0.01,3
-1.00,-0.76,-0.70,-0.73,-0.65,-0.74,-4.31,-0.22,3
-1.00,-0.61,-0.55,-0.58,-0.78,-0.68,-1.16,-0.32,3
-1.00,-0.78,-0.56,-0.72,-0.56,-0.56,-1.86,0.43,3
-1.00,-0.67,-0.65,-0.78,-0.58,-0.79,-3.35,0.29,3
-1.00,-0.71,-0.78,-0.69,-0.78,-0.66,-3.84,0.12,3
-1.00,-0.61,-0.61,-0.56,-0.75,-0.76,-1.30,0.11,3
-1.00,-0.68,-0.66,-0.63,-0.58,-0.72,-1.09,-0.02,3
-1.00,-0.75,-0.55,-0.74,-0.79,-0.56,-4.00,-0.12,3
-1.00,-0.80,-0.58,-0.68,-0.56,-0.60,-1.85,0.09,3
-1.00,-0.75,-0.61,-0.73,-0.62,-0.59,-2.45,-0.04,3
-1.00,-0.77,-0.77,-0.67,-0.65,-0.75,-3.42,0.32,3
-1.00,-0.63,-0.73,-0.80,-0.70,-0.79,-0.86,-0.35,3
-1.00,-0.65,-0.65,-0.74,-0.78,-0.70,-0.84,-0.27,3
-1.00,-0.72,-0.77,-0.66,-0.61,-0.64,-3.31,-0.41,3
-1.00,-0.61,-0.55,-0.78,-0.59,-0.65,-4.28,0.34,3
-1.00,-0.70,-0.65,-0.66,-0.68,-0.73,-2.08,0.20,3
-1.00,-0.78,-0.72,-0.65,-0.78,-0.67,-4.16,-0.22,3
-1.00,-0.74,-0.60,-0.66,-0.58,-0.67,-4.10,-0.06,3
-1.00,-0.58,-0.74,-0.69,-0.56,-0.74,-1.55,-0.15,3
-1.00,-0.80,-0.67,-0.66,-0.80,-0.64,-3.33,-0.05,3
-1.00,-0.74,-0.71,-0.61,-0.75,-0.69,-1.15,-0.19,3
-1.00,-0.56,-0.79,-0.75,-0.61,-0.71,-0.88,0.37,3
-1.00,-0.70,-0.61,-0.74,-0.60,-0.69,-1.29,0.01,3
-1.00,-0.64,-0.60,-0.68,-0.58,-0.60,-3.34,0.03,3
-1.00,-0.65,-0.73,-0.56,-0.70,-0.58,-3.80,0.35,3
-1.00,-0.64,-0.67,-0.62,-0.55,-0.64,-2.41,0.03,3
-1.00,-0.80,-0.66,-0.78,-0.74,-0.66,-3.20,0.06,3
-1.00,-0.63,-0.75,-0.72,-0.72,-0.75,-4.16,-0.10,3
-1.00,-0.67,-0.68,-0.65,-0.60,-0.61,-3.87,0.46,3
-1.00,-0.77,-0.72,-0.73,-0.70,-0.63,-2.29,-0.35,3
-1.00,-0.72,-0.72,-0.64,-0.65,-0.71,-1.60,0.11,3
-1.00,-0.78,-0.59,-0.58,-0.65,-0.78,-4.31,-0.17,3
-1.00,-0.57,-0.72,-0.65,-0.78,-0.69,-3.32,0.46,3
-1.00,-0.78,-0.68,-0.62,-0.69,-0.75,-2.11,0.47,3
-1.00,-0.68,-0.68,-0.57,-0.71,-0.79,-3.81,-0.37,3
-1.00,-0.62,-0.61,-0.62,-0.60,-0.60,-2.89,0.08,3
-1.00,-0.68,-0.65,-0.62,-0.60,-0.74,-4.49,-0.22,3
-1.00,-0.72,-0.59,-0.79,-0.69,-0.69,-4.40,0.25,3
-1.00,-0.69,-0.77,-0.57,-0.58,-0.59,-4.46,-0.24,3
-1.00,-0.80,-0.66,-0.71,-0.60,-0.57,-4.04,-0.40,3
-1.00,-0.60,-0.60,-0.60,-0.67,-0.59,-2.54,-0.46,3
-1.00,-0.58,-0.79,-0.67,-0.58,-0.69,-1.66,0.13,3
-1.00,-0.57,-0.65,-0.65,-0.56,-0.70,-3.24,0.09,3
-1.00,-0.73,-0.55,-0.67,-0.71,-0.64,-2.72,-0.23,3
