Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3,y4
-1.00,-0.64,-0.85,-0.56,-0.86,-0.74,-2.45,0.43,0,1,0,0
-1.00,-0.55,-0.66,-0.76,-0.65,-0.58,-2.81,-0.24,0,1,0,0
-1.00,-0.65,-0.65,-0.79,-0.75,-0.76,-1.46,-0.37,0,1,0,0
-1.00,-0.75,-0.82,-0.76,-0.92,-0.48,-1.90,0.07,0,1,0,0
-1.00,-0.74,-0.80,-0.54,-0.68,-0.43,-1.90,-0.28,0,1,0,0
-1.00,-0.56,-0.93,-0.72,-0.68,-0.74,-4.17,-0.29,0,1,0,0
-1.00,-0.41,-0.63,-0.61,-0.86,-0.65,-3.02,-0.18,0,1,0,0
-1.00,-0.68,-0.85,-0.46,-0.82,-0.56,-2.62,-0.28,0,1,0,0
-1.00,-0.77,-0.79,-0.43,-0.70,-0.59,-3.45,-0.01,0,1,0,0
-1.00,-0.50,-0.72,-0.53,-0.94,-0.71,-1.24,0.35,0,1,0,0
-1.00,-0.56,-0.63,-0.62,-0.90,-0.69,-3.08,-0.02,0,1,0,0
-1.00,-0.74,-0.59,-0.75,-0.64,-0.52,-3.58,-0.10,0,1,0,0
-1.00,-0.58,-0.57,-0.78,-0.62,-0.51,-0.83,-0.01,0,1,0,0
-1.00,-0.45,-0.73,-0.62,-0.90,-0.45,-2.11,-0.29,0,1,0,0
-1.00,-0.41,-0.64,-0.49,-0.57,-0.72,-1.15,0.28,0,1,0,0
-1.00,-0.44,-0.62,-0.58,-0.74,-0.61,-3.60,0.32,0,1,0,0
-1.00,-0.78,-0.84,-0.66,-0.73,-0.64,-3.37,0.41,0,1,0,0
-1.00,-0.73,-0.77,-0.46,-0.79,-0.61,-1.69,0.38,0,1,0,0
-1.00,-0.75,-0.87,-0.72,-0.60,-0.63,-2.95,0.07,0,1,0,0
-1.00,-0.50,-0.72,-0.45,-0.80,-0.76,-1.45,0.49,0,1,0,0
-1.00,-0.52,-0.61,-0.57,-0.60,-0.71,-2.97,0.45,0,1,0,0
-1.00,-0.59,-0.94,-0.42,-0.76,-0.70,-1.57,-0.26,0,1,0,0
-1.00,-0.79,-0.68,-0.70,-0.57,-0.67,-3.31,0.40,0,1,0,0
-1.00,-0.55,-0.87,-0.74,-0.58,-0.47,-2.85,0.36,0,1,0,0
-1.00,-0.55,-0.70,-0.56,-0.81,-0.70,-0.93,0.50,0,1,0,0
-1.00,-0.46,-0.86,-0.46,-0.58,-0.75,-1.87,-0.25,0,1,0,0
-1.00,-0.79,-0.68,-0.61,-0.80,-0.43,-2.64,-0.30,0,1,0,0
-1.00,-0.46,-0.75,-0.57,-0.75,-0.68,-2.54,-0.23,0,1,0,0
-1.00,-0.54,-0.66,-0.63,-0.77,-0.45,-3.14,0.18,0,1,0,0
-1.00,-0.67,-0.58,-0.61,-0.63,-0.74,-3.95,-0.15,0,1,0,0
-1.00,-0.56,-0.77,-0.45,-0.69,-0.62,-3.05,0.27,0,1,0,0
-1.00,-0.60,-0.67,-0.60,-0.82,-0.78,-3.10,0.47,0,1,0,0
-1.00,-0.49,-0.78,-0.79,-0.91,-0.49,-2.59,-0.31,0,1,0,0
-1.00,-0.62,-0.90,-0.60,-0.77,-0.62,-2.71,-0.09,0,1,0,0
-1.00,-0.69,-0.60,-0.68,-0.67,-0.56,-4.19,-0.16,0,1,0,0
-1.00,-0.51,-0.84,-0.77,-0.61,-0.59,-3.75,-0.19,0,1,0,0
-1.00,-0.58,-0.68,-0.66,-0.87,-0.61,-4.48,0.09,0,1,0,0
-1.00,-0.70,-0.85,-0.68,-0.81,-0.79,-3.61,0.12,0,1,0,0
-1.00,-0.56,-0.62,-0.66,-0.59,-0.66,-4.41,-0.21,0,1,0,0
-1.00,-0.67,-0.56,-0.48,-0.57,-0.47,-3.17,-0.10,0,1,0,0
-1.00,-0.59,-0.80,-0.46,-0.84,-0.57,-2.55,-0.24,0,1,0,0
-1.00,-0.60,-0.57,-0.78,-0.59,-0.49,-2.08,0.11,0,1,0,0
-1.00,-0.59,-0.79,-0.66,-0.78,-0.58,-3.61,0.06,0,1,0,0
-1.00,-0.51,-0.58,-0.71,-0.61,-0.57,-1.62,0.29,0,1,0,0
-1.00,-0.50,-0.80,-0.56,-0.68,-0.56,-4.33,0.28,0,1,0,0
-1.00,-0.66,-0.56,-0.42,-0.76,-0.46,-4.34,-0.37,0,1,0,0
-1.00,-0.41,-0.74,-0.76,-0.86,-0.77,-2.53,-0.49,0,1,0,0
-1.00,-0.74,-0.82,-0.42,-0.55,-0.57,-2.64,0.39,0,1,0,0
-1.00,-0.76,-0.63,-0.54,-0.90,-0.68,-3.14,0.28,0,1,0,0
-1.00,-0.77,-0.90,-0.60,-0.74,-0.61,-4.44,0.32,0,1,0,0
-1.00,-0.70,-0.93,-0.61,-0.66,-0.74,-3.96,-0.49,0,1,0,0
-1.00,-0.46,-0.86,-0.72,-0.57,-0.64,-3.08,-0.21,0,1,0,0
-1.00,-0.56,-0.71,-0.55,-0.84,-0.53,-3.39,0.15,0,1,0,0
-1.00,-0.77,-0.91,-0.77,-0.59,-0.58,-2.81,-0.31,0,1,0,0
-1.00,-0.67,-0.76,-0.54,-0.66,-0.62,-2.70,0.04,0,1,0,0
-1.00,-0.72,-0.87,-0.58,-0.61,-0.71,-1.19,-0.14,0,1,0,0
-1.00,-0.61,-0.84,-0.65,-0.86,-0.76,-3.98,-0.21,0,1,0,0
-1.00,-0.57,-0.91,-0.72,-0.70,-0.71,-2.21,0.27,0,1,0,0
-1.00,-0.77,-0.76,-0.69,-0.80,-0.43,-4.45,-0.30,0,1,0,0
-1.00,-0.40,-0.81,-0.47,-0.91,-0.63,-3.93,0.50,0,1,0,0
-1.00,-0.61,-0.70,-0.53,-0.78,-0.45,-3.15,0.05,0,1,0,0
-1.00,-0.53,-0.58,-0.41,-0.73,-0.49,-1.93,-0.31,0,1,0,0
-1.00,-0.69,-0.76,-0.44,-0.82,-0.49,-4.20,-0.37,0,1,0,0
-1.00,-0.78,-0.70,-0.59,-0.84,-0.54,-3.12,-0.49,0,1,0,0
-1.00,-0.64,-0.83,-0.60,-0.81,-0.77,-2.46,-0.46,0,1,0,0
-1.00,-0.61,-0.65,-0.77,-0.93,-0.71,-2.22,0.41,0,1,0,0
-1.00,-0.66,-0.93,-0.65,-0.67,-0.60,-1.92,-0.28,0,1,0,0
-1.00,-0.65,-0.73,-0.58,-0.87,-0.47,-4.43,0.03,0,1,0,0
-1.00,-0.54,-0.86,-0.62,-0.71,-0.48,-4.00,-0.30,0,1,0,0
-1.00,-0.50,-0.77,-0.49,-0.56,-0.58,-0.89,-0.44,0,1,0,0
-1.00,-0.69,-0.89,-0.47,-0.78,-0.78,-3.48,-0.46,0,1,0,0
-1.00,-0.50,-0.58,-0.55,-0.74,-0.56,-3.74,0.27,0,1,0,0
-1.00,-0.76,-0.61,-0.75,-0.58,-0.55,-2.58,0.19,0,1,0,0
-1.00,-0.59,-0.58,-0.52,-0.89,-0.45,-2.95,-0.45,0,1,0,0
-1.00,-0.60,-0.77,-0.72,-0.59,-0.79,-3.55,-0.23,0,1,0,0
-1.00,-0.60,-0.81,-0.48,-0.70,-0.46,-0.88,0.28,0,1,0,0
-1.00,-0.49,-0.56,-0.46,-0.86,-0.61,-4.48,-0.16,0,1,0,0
-1.00,-0.49,-0.78,-0.44,-0.88,-0.78,-4.38,-0.29,0,1,0,0
-1.00,-0.49,-0.86,-0.53,-0.55,-0.42,-3.85,0.19,0,1,0,0
-1.00,-0.72,-0.64,-0.40,-0.77,-0.67,-3.02,-0.20,0,1,0,0
-1.00,-0.59,-0.87,-0.41,-0.64,-0.58,-2.44,-0.04,0,1,0,0
-1.00,-0.76,-0.93,-0.65,-0.78,-0.54,-1.61,-0.45,0,1,0,0
-1.00,-0.69,-0.70,-0.73,-0.82,-0.63,-4.24,0.11,0,1,0,0
-1.00,-0.60,-0.58,-0.66,-0.67,-0.46,-2.16,-0.25,0,1,0,0
-1.00,-0.57,-0.79,-0.73,-0.71,-0.67,-0.84,-0.44,0,1,0,0
-1.00,-0.43,-0.80,-0.53,-0.70,-0.45,-3.46,0.02,0,1,0,0
-1.00,-0.80,-0.57,-0.73,-0.85,-0.53,-3.12,0.46,0,1,0,0
-1.00,-0.40,-0.61,-0.43,-0.85,-0.62,-2.88,0.15,0,1,0,0
-1.00,-0.71,-0.64,-0.58,-0.79,-0.73,-3.82,0.05,0,1,0,0
-1.00,-0.47,-0.81,-0.61,-0.86,-0.66,-1.51,0.38,0,1,0,0
-1.00,-0.66,-0.64,-0.64,-0.82,-0.49,-3.05,-0.35,0,1,0,0
-1.00,-0.52,-0.74,-0.42,-0.85,-0.63,-1.09,-0.29,0,1,0,0
-1.00,-0.64,-0.69,-0.41,-0.89,-0.46,-4.12,-0.45,0,1,0,0
-1.00,-0.40,-0.60,-0.71,-0.82,-0.79,-1.90,0.19,0,1,0,0
-1.00,-0.46,-0.68,-0.53,-0.87,-0.74,-3.73,0.34,0,1,0,0
-1.00,-0.60,-0.61,-0.60,-0.93,-0.70,-2.25,0.09,0,1,0,0
-1.00,-0.44,-0.64,-0.74,-0.67,-0.65,-0.91,0.34,0,1,0,0
-1.00,-0.67,-0.79,-0.45,-0.72,-0.68,-4.31,0.30,0,1,0,0
-1.00,-0.77,-0.72,-0.77,-0.83,-0.71,-3.05,-0.05,0,1,0,0
-1.00,-0.47,-0.67,-0.75,-0.79,-0.63,-3.05,-0.07,0,1,0,0
-1.00,-0.68,-0.70,-0.78,-0.64,-0.61,-1.84,0.10,0,1,0,0
-1.00,-0.46,-0.88,-0.50,-0.70,-0.40,-1.61,0.48,0,1,0,0
-1.00,-0.60,-0.95,-0.64,-0.88,-0.66,-3.75,-0.07,0,1,0,0
-1.00,-0.43,-0.66,-0.71,-0.68,-0.46,-3.36,-0.37,0,1,0,0
-1.00,-0.46,-0.67,-0.65,-0.77,-0.51,-1.10,-0.35,0,1,0,0
-1.00,-0.48,-0.91,-0.60,-0.84,-0.50,-3.91,0.09,0,1,0,0
-1.00,-0.65,-0.91,-0.73,-0.66,-0.56,-4.19,0.42,0,1,0,0
-1.00,-0.70,-0.91,-0.42,-0.60,-0.53,-2.85,0.17,0,1,0,0
-1.00,-0.64,-0.67,-0.71,-0.87,-0.51,-1.68,0.47,0,1,0,0
-1.00,-0.44,-0.82,-0.80,-0.59,-0.62,-4.49,-0.30,0,1,0,0
-1.00,-0.44,-0.79,-0.62,-0.59,-0.57,-4.10,-0.44,0,1,0,0
-1.00,-0.55,-0.90,-0.63,-0.85,-0.50,-1.02,0.13,0,1,0,0
-1.00,-0.55,-0.89,-0.73,-0.93,-0.67,-3.48,0.08,0,1,0,0
-1.00,-0.77,-0.66,-0.42,-0.73,-0.68,-1.83,0.50,0,1,0,0
-1.00,-0.66,-0.65,-0.44,-0.95,-0.55,-1.95,-0.29,0,1,0,0
-1.00,-0.68,-0.78,-0.68,-0.89,-0.74,-3.25,0.42,0,1,0,0
-1.00,-0.46,-0.85,-0.46,-0.80,-0.61,-1.01,0.22,0,1,0,0
-1.00,-0.60,-0.75,-0.61,-0.88,-0.76,-1.46,-0.02,0,1,0,0
-1.00,-0.72,-0.64,-0.70,-0.67,-0.72,-3.31,0.36,0,1,0,0
-1.00,-0.43,-0.73,-0.76,-0.75,-0.43,-3.48,0.18,0,1,0,0
-1.00,-0.62,-0.65,-0.45,-0.88,-0.67,-4.40,0.35,0,1,0,0
-1.00,-0.44,-0.82,-0.46,-0.72,-0.69,-3.30,0.37,0,1,0,0
-1.00,-0.71,-0.80,-0.59,-0.89,-0.75,-3.29,-0.22,0,1,0,0
-1.00,-0.43,-0.71,-0.41,-0.64,-0.64,-0.98,-0.35,0,1,0,0
-1.00,-0.47,-0.86,-0.41,-0.74,-0.72,-2.94,0.42,0,1,0,0
-1.00,-0.70,-0.56,-0.49,-0.59,-0.60,-4.20,-0.27,0,1,0,0
-1.00,-0.54,-0.82,-0.70,-0.95,-0.45,-2.29,-0.27,0,1,0,0
-1.00,-0.72,-0.55,-0.53,-0.58,-0.74,-2.90,0.03,0,1,0,0
-1.00,-0.78,-0.75,-0.65,-0.62,-0.54,-2.13,-0.11,0,1,0,0
-1.00,-0.78,-0.86,-0.60,-0.78,-0.78,-1.02,0.17,0,1,0,0
-1.00,-0.46,-0.82,-0.69,-0.93,-0.53,-4.20,0.24,0,1,0,0
-1.00,-0.78,-0.76,-0.72,-0.71,-0.53,-2.40,-0.41,0,1,0,0
-1.00,-0.41,-0.69,-0.72,-0.84,-0.61,-2.48,-0.11,0,1,0,0
-1.00,-0.52,-0.58,-0.73,-0.64,-0.76,-3.63,-0.33,0,1,0,0
-1.00,-0.50,-0.81,-0.73,-0.92,-0.55,-3.25,0.44,0,1,0,0
-1.00,-0.43,-0.73,-0.56,-0.91,-0.70,-1.45,0.38,0,1,0,0
-1.00,-0.79,-0.87,-0.49,-0.77,-0.45,-1.52,0.31,0,1,0,0
-1.00,-0.70,-0.73,-0.46,-0.55,-0.74,-4.01,-0.18,0,1,0,0
-1.00,-0.72,-0.88,-0.47,-0.57,-0.43,-1.35,-0.36,0,1,0,0
-1.00,-0.78,-0.74,-0.74,-0.87,-0.77,-3.92,-0.22,0,1,0,0
-1.00,-0.58,-0.63,-0.55,-0.92,-0.50,-2.20,-0.13,0,1,0,0
-1.00,-0.58,-0.87,-0.41,-0.72,-0.75,-0.96,-0.02,0,1,0,0
-1.00,-0.61,-0.94,-0.54,-0.62,-0.42,-1.27,0.24,0,1,0,0
-1.00,-0.41,-0.77,-0.44,-0.94,-0.80,-1.83,-0.40,0,1,0,0
-1.00,-0.67,-0.77,-0.79,-0.91,-0.67,-3.62,-0.47,0,1,0,0
-1.00,-0.52,-0.56,-0.44,-0.92,-0.64,-1.73,-0.03,0,1,0,0
-1.00,-0.72,-0.80,-0.45,-0.71,-0.69,-2.58,0.06,0,1,0,0
-1.00,-0.44,-0.90,-0.44,-0.79,-0.47,-1.04,-0.11,0,1,0,0
-1.00,-0.79,-0.89,-0.42,-0.73,-0.53,-1.49,-0.14,0,1,0,0
-1.00,-0.42,-0.64,-0.61,-0.72,-0.70,-1.13,-0.10,0,1,0,0
-1.00,-0.40,-0.73,-0.80,-0.93,-0.43,-2.66,0.41,0,1,0,0
-1.00,-0.58,-0.58,-0.76,-0.60,-0.77,-3.33,-0.11,0,1,0,0
-1.00,-0.64,-0.59,-0.68,-0.81,-0.72,-1.52,0.43,0,1,0,0
-1.00,-0.50,-0.92,-0.79,-0.91,-0.69,-4.28,0.29,0,1,0,0
-1.00,-0.74,-0.58,-0.47,-0.55,-0.60,-3.25,0.11,0,1,0,0
-1.00,-0.62,-0.63,-0.76,-0.70,-0.75,-3.77,0.09,0,1,0,0
-1.00,-0.74,-0.59,-0.49,-0.92,-0.64,-2.13,0.37,0,1,0,0
-1.00,-0.77,-0.58,-0.41,-0.67,-0.42,-1.56,0.33,0,1,0,0
-1.00,-0.74,-0.66,-0.57,-0.79,-0.69,-3.67,0.47,0,1,0,0
-1.00,-0.73,-0.87,-0.79,-0.58,-0.50,-3.06,-0.07,0,1,0,0
-1.00,-0.56,-0.65,-0.77,-0.64,-0.77,-2.48,0.10,0,1,0,0
-1.00,-0.51,-0.91,-0.44,-0.78,-0.49,-2.61,0.40,0,1,0,0
-1.00,-0.70,-0.60,-0.69,-0.68,-0.51,-2.29,0.13,0,1,0,0
-1.00,-0.59,-0.81,-0.55,-0.68,-0.62,-2.00,-0.07,0,1,0,0
-1.00,-0.67,-0.56,-0.64,-0.93,-0.79,-1.94,-0.02,0,1,0,0
-1.00,-0.77,-0.84,-0.68,-0.61,-0.47,-1.07,0.27,0,1,0,0
-1.00,-0.56,-0.87,-0.69,-0.55,-0.67,-2.79,-0.04,0,1,0,0
-1.00,-0.42,-0.63,-0.57,-0.72,-0.68,-0.88,-0.12,0,1,0,0
-1.00,-0.70,-0.90,-0.67,-0.67,-0.49,-3.32,-0.02,0,1,0,0
-1.00,-0.56,-0.59,-0.79,-0.69,-0.46,-2.43,0.27,0,1,0,0
-1.00,-0.70,-0.77,-0.66,-0.87,-0.41,-0.99,0.30,0,1,0,0
-1.00,-0.43,-0.76,-0.66,-0.85,-0.72,-1.03,0.00,0,1,0,0
-1.00,-0.41,-0.72,-0.67,-0.57,-0.78,-2.66,-0.13,0,1,0,0
-1.00,-0.64,-0.62,-0.58,-0.68,-0.51,-0.86,0.14,0,1,0,0
-1.00,-0.62,-0.61,-0.72,-0.79,-0.42,-4.09,0.22,0,1,0,0
-1.00,-0.46,-0.85,-0.62,-0.91,-0.79,-1.97,-0.08,0,1,0,0
-1.00,-0.77,-0.85,-0.63,-0.88,-0.73,-3.88,0.26,0,1,0,0
-1.00,-0.68,-0.71,-0.43,-0.68,-0.55,-3.54,-0.46,0,1,0,0
-1.00,-0.67,-0.59,-0.54,-0.56,-0.45,-1.00,-0.20,0,1,0,0
-1.00,-0.61,-0.70,-0.67,-0.64,-0.77,-2.49,0.48,0,1,0,0
-1.00,-0.53,-0.59,-0.68,-0.71,-0.41,-1.97,-0.32,0,1,0,0
-1.00,-0.55,-0.62,-0.54,-0.60,-0.70,-1.97,0.29,0,1,0,0
-1.00,-0.48,-0.93,-0.44,-0.73,-0.67,-1.59,0.31,0,1,0,0
-1.00,-0.51,-0.76,-0.76,-0.79,-0.61,-2.80,-0.33,0,1,0,0
-1.00,-0.65,-0.56,-0.68,-0.71,-0.44,-2.13,-0.39,0,1,0,0
-1.00,-0.75,-0.64,-0.60,-0.75,-0.48,-2.46,-0.06,0,1,0,0
-1.00,-0.75,-0.84,-0.62,-0.61,-0.69,-1.94,0.42,0,1,0,0
-1.00,-0.44,-0.89,-0.45,-0.87,-0.60,-4.41,0.03,0,1,0,0
-1.00,-0.64,-0.89,-0.47,-0.92,-0.77,-1.31,0.48,0,1,0,0
-1.00,-0.53,-0.62,-0.79,-0.93,-0.59,-2.71,0.34,0,1,0,0
-1.00,-0.66,-0.70,-0.70,-0.65,-0.61,-3.91,-0.36,0,1,0,0
-1.00,-0.62,-0.79,-0.44,-0.76,-0.62,-4.28,0.11,0,1,0,0
-1.00,-0.57,-0.57,-0.77,-0.78,-0.49,-2.12,0.00,0,1,0,0
-1.00,-0.77,-0.65,-0.67,-0.63,-0.43,-2.83,-0.35,0,1,0,0
-1.00,-0.69,-0.92,-0.63,-0.60,-0.73,-2.04,0.17,0,1,0,0
-1.00,-0.51,-0.94,-0.68,-0.94,-0.76,-1.23,-0.01,0,1,0,0
-1.00,-0.50,-0.57,-0.46,-0.74,-0.41,-1.27,0.06,0,1,0,0
-1.00,-0.79,-0.64,-0.61,-0.90,-0.66,-2.26,0.04,0,1,0,0
-1.00,-0.77,-0.95,-0.65,-0.71,-0.46,-2.29,0.02,0,1,0,0
-1.00,-0.69,-0.92,-0.44,-0.93,-0.61,-2.69,-0.07,0,1,0,0
-1.00,-0.49,-0.86,-0.64,-0.62,-0.63,-2.40,0.04,0,1,0,0
-1.00,-0.40,-0.57,-0.51,-0.56,-0.63,-2.40,0.49,0,1,0,0
-1.00,-0.56,-0.86,-0.69,-0.83,-0.41,-4.24,-0.31,0,1,0,0
-1.00,-0.80,-0.75,-0.67,-0.92,-0.43,-3.96,-0.32,0,1,0,0
-1.00,-0.79,-0.86,-0.44,-0.59,-0.55,-3.30,0.00,0,1,0,0
-1.00,-0.78,-0.83,-0.46,-0.71,-0.79,-0.90,-0.19,0,1,0,0
-1.00,-0.41,-0.60,-0.61,-0.59,-0.69,-2.17,0.01,0,1,0,0
-1.00,-0.69,-0.60,-0.45,-0.81,-0.68,-4.18,0.36,0,1,0,0
-1.00,-0.68,-0.71,-0.77,-0.82,-0.64,-1.65,0.40,0,1,0,0
-1.00,-0.56,-0.79,-0.44,-0.94,-0.46,-2.14,0.17,0,1,0,0
-1.00,-0.64,-0.66,-0.55,-0.60,-0.50,-3.25,-0.32,0,1,0,0
-1.00,-0.70,-0.76,-0.71,-0.55,-0.41,-3.69,0.09,0,1,0,0
-1.00,-0.73,-0.59,-0.61,-0.71,-0.76,-2.40,0.06,0,1,0,0
-1.00,-0.53,-0.83,-0.49,-0.76,-0.76,-1.34,0.32,0,1,0,0
-1.00,-0.50,-0.58,-0.67,-0.65,-0.66,-1.07,-0.03,0,1,0,0
-1.00,-0.58,-0.69,-0.59,-0.81,-0.71,-3.95,-0.03,0,1,0,0
-1.00,-0.42,-0.70,-0.57,-0.78,-0.45,-2.06,-0.03,0,1,0,0
-1.00,-0.78,-0.89,-0.66,-0.74,-0.63,-4.28,-0.03,0,1,0,0
-1.00,-0.75,-0.92,-0.67,-0.77,-0.57,-2.36,-0.41,0,1,0,0
-1.00,-0.49,-0.64,-0.55,-0.56,-0.66,-4.38,-0.37,0,1,0,0
-1.00,-0.71,-0.75,-0.41,-0.59,-0.55,-2.51,-0.07,0,1,0,0
-1.00,-0.75,-0.68,-0.53,-0.60,-0.49,-3.45,0.49,0,1,0,0
-1.00,-0.69,-0.55,-0.71,-0.55,-0.54,-1.61,0.06,0,1,0,0
-1.00,-0.62,-0.93,-0.54,-0.92,-0.61,-3.80,-0.10,0,1,0,0
-1.00,-0.50,-0.88,-0.43,-0.79,-0.52,-1.04,-0.10,0,1,0,0
-1.00,-0.57,-0.67,-0.57,-0.67,-0.53,-2.51,-0.36,0,1,0,0
-1.00,-0.80,-0.68,-0.79,-0.87,-0.48,-4.04,0.18,0,1,0,0
-1.00,-0.45,-0.80,-0.68,-0.67,-0.49,-1.64,0.48,0,1,0,0
-1.00,-0.56,-0.68,-0.59,-0.89,-0.72,-4.19,0.38,0,1,0,0
-1.00,-0.57,-0.65,-0.73,-0.94,-0.65,-2.32,-0.06,0,1,0,0
-1.00,-0.64,-0.71,-0.55,-0.83,-0.50,-3.45,0.08,0,1,0,0
-1.00,-0.74,-0.82,-0.59,-0.91,-0.41,-3.66,-0.38,0,1,0,0
-1.00,-0.43,-0.61,-0.58,-0.88,-0.71,-1.67,-0.19,0,1,0,0
-1.00,-0.70,-0.90,-0.45,-0.56,-0.63,-3.12,0.38,0,1,0,0
-1.00,-0.56,-0.91,-0.62,-0.77,-0.58,-2.66,-0.10,0,1,0,0
-1.00,-0.44,-0.86,-0.74,-0.94,-0.52,-2.09,-0.38,0,1,0,0
-1.00,-0.55,-0.89,-0.52,-0.88,-0.66,-1.70,0.31,0,1,0,0
-1.00,-0.63,-0.69,-0.78,-0.77,-0.53,-2.31,-0.18,0,1,0,0
-1.00,-0.72,-0.85,-0.71,-0.83,-0.50,-1.81,0.11,0,1,0,0
-1.00,-0.66,-0.83,-0.45,-0.94,-0.74,-1.74,0.16,0,1,0,0
-1.00,-0.79,-0.94,-0.69,-0.84,-0.62,-1.03,-0.42,0,1,0,0
-1.00,-0.47,-0.74,-0.70,-0.91,-0.50,-4.44,0.08,0,1,0,0
-1.00,-0.77,-0.88,-0.73,-0.56,-0.63,-3.06,0.05,0,1,0,0
-1.00,-0.63,-0.88,-0.54,-0.83,-0.45,-2.69,-0.11,0,1,0,0
-1.00,-0.48,-0.71,-0.80,-0.60,-0.69,-3.94,0.37,0,1,0,0
-1.00,-0.40,-0.56,-0.55,-0.92,-0.66,-3.54,0.42,0,1,0,0
-1.00,-0.59,-0.72,-0.50,-0.74,-0.54,-1.23,0.09,0,1,0,0
-1.00,-0.57,-0.86,-0.61,-0.73,-0.51,-3.85,0.26,0,1,0,0
-1.00,-0.54,-0.59,-0.42,-0.91,-0.78,-3.49,-0.33,0,1,0,0
-1.00,-0.63,-0.79,-0.75,-0.94,-0.43,-1.28,0.39,0,1,0,0
-1.00,-0.43,-0.62,-0.71,-0.76,-0.52,-2.61,0.11,0,1,0,0
-1.00,-0.76,-0.75,-0.72,-0.82,-0.69,-3.95,0.47,0,1,0,0
-1.00,-0.42,-0.63,-0.76,-0.75,-0.52,-3.56,-0.08,0,1,0,0
-1.00,-0.46,-0.58,-0.53,-0.75,-0.67,-1.03,0.01,0,1,0,0
-1.00,-0.46,-0.57,-0.48,-0.58,-0.77,-3.75,-0.17,0,1,0,0
-1.00,-0.47,-0.58,-0.51,-0.72,-0.72,-4.36,0.08,0,1,0,0
-1.00,-0.68,-0.57,-0.50,-0.89,-0.46,-1.47,-0.09,0,1,0,0
-1.00,-0.53,-0.66,-0.56,-0.69,-0.54,-2.66,0.15,0,1,0,0
-1.00,-0.63,-0.80,-0.69,-0.80,-0.52,-2.94,-0.06,0,1,0,0
-1.00,-0.41,-0.71,-0.77,-0.63,-0.44,-4.49,0.49,0,1,0,0
-1.00,-0.68,-0.74,-0.48,-0.62,-0.64,-2.84,-0.30,0,1,0,0
-1.00,-0.49,-0.78,-0.66,-0.80,-0.51,-2.92,-0.14,0,1,0,0
-1.00,-0.50,-0.55,-0.46,-0.74,-0.79,-4.19,0.23,0,1,0,0
-1.00,-0.71,-0.83,-0.73,-0.69,-0.68,-3.92,0.36,0,1,0,0
-1.00,-0.43,-0.60,-0.65,-0.55,-0.69,-2.12,0.03,0,1,0,0
-1.00,-0.44,-0.70,-0.52,-0.87,-0.57,-1.83,0.22,0,1,0,0
-1.00,-0.41,-0.57,-0.74,-0.77,-0.70,-2.12,-0.46,0,1,0,0
-1.00,-0.72,-0.91,-0.73,-0.76,-0.55,-4.46,-0.02,0,1,0,0
-1.00,-0.52,-0.85,-0.70,-0.91,-0.42,-4.17,0.42,0,1,0,0
-1.00,-0.67,-0.76,-0.76,-0.93,-0.62,-2.67,0.47,0,1,0,0
-1.00,-0.76,-0.83,-0.48,-0.73,-0.54,-1.67,-0.29,0,1,0,0
-1.00,-0.80,-0.90,-0.44,-0.88,-0.43,-2.56,0.11,0,1,0,0
-1.00,-0.57,-0.69,-0.78,-0.65,-0.79,-3.71,-0.46,0,1,0,0
-1.00,-0.72,-0.62,-0.59,-0.93,-0.56,-3.55,-0.12,0,1,0,0
-1.00,-0.41,-0.69,-0.48,-0.79,-0.80,-1.84,-0.44,0,1,0,0
-1.00,-0.65,-0.76,-0.55,-0.91,-0.42,-4.10,0.19,0,1,0,0
-1.00,-0.71,-0.60,-0.73,-0.65,-0.43,-1.62,0.08,0,1,0,0
-1.00,-0.64,-0.58,-0.65,-0.73,-0.51,-2.15,0.22,0,1,0,0
-1.00,-0.66,-0.84,-0.43,-0.75,-0.70,-2.66,-0.12,0,1,0,0
-1.00,-0.72,-0.62,-0.62,-0.79,-0.63,-1.86,0.21,0,1,0,0
-1.00,-0.44,-0.77,-0.60,-0.59,-0.68,-1.94,-0.30,0,1,0,0
-1.00,-0.75,-0.87,-0.76,-0.85,-0.44,-1.32,0.22,0,1,0,0
-1.00,-0.73,-0.56,-0.78,-0.57,-0.60,-4.49,-0.09,0,1,0,0
-1.00,-0.80,-0.69,-0.43,-0.74,-0.44,-1.02,-0.08,0,1,0,0
-1.00,-0.71,-0.66,-0.54,-0.87,-0.69,-1.53,-0.18,0,1,0,0
-1.00,-0.70,-0.82,-0.79,-0.67,-0.67,-3.99,0.17,0,1,0,0
-1.00,-0.40,-0.58,-0.73,-0.73,-0.42,-0.88,0.20,0,1,0,0
-1.00,-0.62,-0.86,-0.48,-0.74,-0.56,-0.81,-0.33,0,1,0,0
-1.00,-0.49,-0.78,-0.60,-0.84,-0.48,-2.03,-0.41,0,1,0,0
-1.00,-0.71,-0.76,-0.76,-0.69,-0.46,-3.95,0.22,0,1,0,0
-1.00,-0.59,-0.56,-0.47,-0.65,-0.44,-3.30,0.00,0,1,0,0
-1.00,-0.77,-0.72,-0.79,-0.88,-0.42,-3.83,-0.45,0,1,0,0
-1.00,-0.47,-0.71,-0.80,-0.59,-0.77,-3.20,-0.42,0,1,0,0
