Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2
-1.00,-0.56,-1.07,-0.63,-1.16,-0.56,-0.82,-0.61,1,0
-1.00,-0.62,-1.12,-0.63,-0.97,-0.48,-1.82,-0.62,1,0
-1.00,-0.75,-0.87,-0.62,-0.90,-0.46,-1.08,-0.48,1,0
-1.00,-0.52,-1.20,-0.66,-0.97,-0.50,-1.52,-0.45,1,0
-1.00,-0.76,-0.88,-0.60,-0.89,-0.55,-2.92,-0.47,1,0
-1.00,-0.51,-1.16,-0.61,-1.01,-0.50,-1.05,-0.62,1,0
-1.00,-0.50,-1.08,-0.79,-0.87,-0.45,-2.80,-0.52,1,0
-1.00,-0.43,-0.97,-0.52,-1.16,-0.50,-3.04,-0.54,1,0
-1.00,-0.50,-0.97,-0.59,-0.92,-0.51,-3.94,-0.60,1,0
-1.00,-0.74,-0.90,-0.77,-0.88,-0.73,-4.40,-0.58,1,0
-1.00,-0.54,-0.87,-0.49,-1.01,-0.73,-3.88,-0.51,1,0
-1.00,-0.71,-1.03,-0.61,-1.04,-0.73,-3.23,-0.46,1,0
-1.00,-0.70,-1.09,-0.58,-0.97,-0.56,-2.25,-0.59,1,0
-1.00,-0.69,-1.07,-0.57,-1.17,-0.78,-3.74,-0.61,1,0
-1.00,-0.42,-1.09,-0.57,-1.03,-0.62,-2.46,-0.51,1,0
-1.00,-0.61,-1.20,-0.64,-1.19,-0.46,-3.44,-0.55,1,0
-1.00,-0.58,-0.99,-0.49,-1.04,-0.70,-0.92,-0.52,1,0
-1.00,-0.41,-0.92,-0.50,-1.02,-0.43,-0.84,-0.51,1,0
-1.00,-0.62,-1.03,-0.55,-1.11,-0.46,-3.40,-0.50,1,0
-1.00,-0.46,-1.03,-0.66,-0.91,-0.44,-2.35,-0.50,1,0
-1.00,-0.61,-1.09,-0.71,-1.16,-0.48,-1.02,-0.60,1,0
-1.00,-0.41,-0.93,-0.44,-0.94,-0.64,-4.01,-0.52,1,0
-1.00,-0.44,-0.94,-0.76,-0.87,-0.54,-4.19,-0.59,1,0
-1.00,-0.58,-1.08,-0.46,-1.03,-0.73,-3.97,-0.62,1,0
-1.00,-0.45,-0.92,-0.69,-1.14,-0.61,-0.98,-0.45,1,0
-1.00,-0.46,-1.09,-0.76,-1.13,-0.60,-4.39,-0.55,1,0
-1.00,-0.45,-1.14,-0.75,-0.90,-0.56,-3.95,-0.49,1,0
-1.00,-0.49,-1.17,-0.52,-1.16,-0.50,-0.88,-0.46,1,0
-1.00,-0.46,-0.98,-0.60,-0.90,-0.57,-2.52,-0.50,1,0
-1.00,-0.68,-1.14,-0.61,-1.16,-0.51,-2.56,-0.60,1,0
-1.00,-0.45,-1.17,-0.74,-1.09,-0.60,-4.22,-0.48,1,0
-1.00,-0.53,-1.17,-0.56,-1.11,-0.44,-1.40,-0.58,1,0
-1.00,-0.57,-1.07,-0.52,-0.87,-0.48,-2.69,-0.49,1,0
-1.00,-0.64,-0.91,-0.40,-1.14,-0.66,-3.75,-0.55,1,0
-1.00,-0.59,-1.15,-0.64,-0.89,-0.79,-4.26,-0.50,1,0
-1.00,-0.49,-0.99,-0.62,-0.98,-0.64,-3.41,-0.50,1,0
-1.00,-0.67,-1.10,-0.53,-1.16,-0.68,-2.23,-0.53,1,0
-1.00,-0.42,-1.12,-0.59,-1.13,-0.76,-2.89,-0.56,1,0
-1.00,-0.79,-1.03,-0.67,-1.05,-0.71,-1.08,-0.50,1,0
-1.00,-0.56,-1.19,-0.52,-0.88,-0.76,-0.85,-0.45,1,0
-1.00,-0.77,-1.19,-0.58,-1.09,-0.69,-2.25,-0.58,1,0
-1.00,-0.40,-0.98,-0.54,-0.90,-0.70,-4.23,-0.48,1,0
-1.00,-0.55,-0.99,-0.51,-1.18,-0.44,-1.32,-0.56,1,0
-1.00,-0.47,-0.87,-0.73,-1.13,-0.66,-3.72,-0.47,1,0
-1.00,-0.54,-0.86,-0.71,-1.16,-0.45,-4.45,-0.54,1,0
-1.00,-0.41,-0.93,-0.57,-1.00,-0.58,-2.85,-0.46,1,0
-1.00,-0.75,-1.03,-0.50,-1.08,-0.47,-4.09,-0.56,1,0
-1.00,-0.54,-1.03,-0.74,-1.08,-0.42,-4.33,-0.58,1,0
-1.00,-0.68,-1.11,-0.61,-0.99,-0.46,-1.11,-0.55,1,0
-1.00,-0.74,-0.94,-0.80,-0.93,-0.59,-2.40,-0.51,1,0
-1.00,-0.62,-1.16,-0.61,-1.04,-0.69,-2.75,-0.55,1,0
-1.00,-0.61,-1.14,-0.47,-0.92,-0.62,-3.77,-0.51,1,0
-1.00,-0.73,-1.18,-0.45,-0.91,-0.64,-2.58,-0.54,1,0
-1.00,-0.77,-1.05,-0.44,-1.11,-0.44,-1.77,-0.49,1,0
-1.00,-0.75,-1.04,-0.57,-1.18,-0.41,-1.72,-0.48,1,0
-1.00,-0.75,-0.86,-0.50,-0.95,-0.65,-3.45,-0.58,1,0
-1.00,-0.58,-0.94,-0.73,-1.11,-0.75,-2.46,-0.52,1,0
-1.00,-0.53,-0.90,-0.58,-1.17,-0.48,-2.63,-0.59,1,0
-1.00,-0.50,-1.01,-0.75,-1.12,-0.49,-3.82,-0.45,1,0
-1.00,-0.66,-1.14,-0.74,-1.02,-0.72,-1.09,-0.52,1,0
-1.00,-0.42,-0.87,-0.43,-1.03,-0.63,-0.95,-0.47,1,0
-1.00,-0.76,-1.15,-0.57,-0.92,-0.63,-1.36,-0.56,1,0
-1.00,-0.76,-1.17,-0.72,-0.96,-0.64,-4.40,-0.54,1,0
-1.00,-0.65,-0.87,-0.66,-0.94,-0.62,-4.50,-0.51,1,0
-1.00,-0.63,-0.91,-0.67,-1.19,-0.66,-3.66,-0.52,1,0
-1.00,-0.49,-1.09,-0.80,-1.07,-0.69,-1.51,-0.60,1,0
-1.00,-0.75,-0.94,-0.75,-1.08,-0.66,-2.56,-0.52,1,0
-1.00,-0.72,-1.05,-0.59,-0.91,-0.73,-1.78,-0.60,1,0
-1.00,-0.50,-0.92,-0.49,-0.99,-0.57,-3.54,-0.59,1,0
-1.00,-0.59,-0.92,-0.47,-0.90,-0.41,-4.01,-0.48,1,0
-1.00,-0.44,-1.20,-0.80,-1.10,-0.44,-2.02,-0.58,1,0
-1.00,-0.40,-1.00,-0.50,-0.95,-0.77,-1.81,-0.48,1,0
-1.00,-0.76,-0.98,-0.69,-1.12,-0.61,-2.08,-0.45,1,0
-1.00,-0.75,-1.14,-0.47,-1.18,-0.54,-2.31,-0.60,1,0
-1.00,-0.45,-0.97,-0.64,-1.19,-0.42,-3.48,-0.57,1,0
-1.00,-0.61,-0.98,-0.65,-1.12,-0.53,-4.46,-0.61,1,0
-1.00,-0.41,-1.03,-0.51,-1.01,-0.53,-1.21,-0.62,1,0
-1.00,-0.48,-1.05,-0.62,-1.05,-0.45,-3.18,-0.47,1,0
-1.00,-0.79,-1.16,-0.68,-0.94,-0.68,-4.06,-0.61,1,0
-1.00,-0.70,-0.87,-0.60,-0.99,-0.71,-3.67,-0.53,1,0
-1.00,-0.49,-0.86,-0.54,-0.95,-0.64,-1.06,-0.50,1,0
-1.00,-0.57,-1.09,-0.78,-0.97,-0.67,-2.16,-0.61,1,0
-1.00,-0.78,-0.92,-0.58,-1.06,-0.55,-3.94,-0.61,1,0
-1.00,-0.71,-0.97,-0.78,-1.13,-0.63,-3.05,-0.53,1,0
-1.00,-0.52,-1.19,-0.52,-1.00,-0.78,-2.98,-0.46,1,0
-1.00,-0.67,-1.15,-0.61,-1.00,-0.45,-0.96,-0.46,1,0
-1.00,-0.62,-1.06,-0.74,-0.97,-0.56,-0.90,-0.45,1,0
-1.00,-0.46,-1.14,-0.62,-1.00,-0.72,-2.54,-0.57,1,0
-1.00,-0.59,-1.00,-0.71,-0.91,-0.66,-1.81,-0.59,1,0
-1.00,-0.79,-1.02,-0.67,-1.17,-0.63,-1.15,-0.60,1,0
-1.00,-0.68,-0.91,-0.71,-1.08,-0.41,-4.16,-0.54,1,0
-1.00,-0.43,-0.85,-0.53,-0.95,-0.52,-3.77,-0.45,1,0
-1.00,-0.78,-0.94,-0.73,-1.19,-0.45,-4.40,-0.54,1,0
-1.00,-0.43,-1.11,-0.67,-1.11,-0.62,-1.34,-0.46,1,0
-1.00,-0.61,-1.11,-0.63,-1.12,-0.55,-1.29,-0.48,1,0
-1.00,-0.66,-0.87,-0.54,-1.06,-0.66,-3.11,-0.56,1,0
-1.00,-0.64,-1.00,-0.58,-1.08,-0.50,-3.47,-0.55,1,0
-1.00,-0.55,-1.08,-0.43,-1.05,-0.45,-3.83,-0.55,1,0
-1.00,-0.51,-0.96,-0.64,-1.03,-0.73,-3.59,-0.54,1,0
-1.00,-0.69,-1.09,-0.76,-0.90,-0.69,-2.43,-0.48,1,0
-1.00,-0.77,-1.09,-0.80,-1.06,-0.67,-3.06,-0.50,1,0
-1.00,-0.44,-1.08,-0.74,-1.01,-0.70,-1.18,-0.50,1,0
-1.00,-0.43,-1.07,-0.60,-0.86,-0.68,-1.00,-0.54,1,0
-1.00,-0.41,-0.95,-0.74,-1.07,-0.50,-1.79,-0.46,1,0
-1.00,-0.69,-1.16,-0.68,-1.20,-0.66,-2.36,-0.55,1,0
-1.00,-0.63,-1.05,-0.78,-0.92,-0.63,-1.13,-0.56,1,0
-1.00,-0.57,-0.87,-0.71,-1.18,-0.53,-4.32,-0.56,1,0
-1.00,-0.62,-0.93,-0.70,-1.00,-0.74,-4.30,-0.55,1,0
-1.00,-0.58,-0.91,-0.79,-0.89,-0.78,-4.36,-0.58,1,0
-1.00,-0.41,-1.06,-0.73,-1.04,-0.79,-3.36,-0.55,1,0
-1.00,-0.49,-0.87,-0.70,-1.01,-0.76,-2.86,-0.62,1,0
-1.00,-0.50,-1.20,-0.44,-0.98,-0.47,-3.40,-0.55,1,0
-1.00,-0.47,-0.90,-0.78,-1.19,-0.50,-3.54,-0.49,1,0
-1.00,-0.47,-0.88,-0.41,-0.98,-0.63,-1.30,-0.59,1,0
-1.00,-0.59,-1.18,-0.60,-1.01,-0.52,-4.37,-0.51,1,0
-1.00,-0.80,-1.08,-0.62,-1.19,-0.72,-1.25,-0.60,1,0
-1.00,-0.71,-1.17,-0.41,-1.17,-0.63,-3.71,-0.49,1,0
-1.00,-0.48,-1.16,-0.78,-1.18,-0.45,-1.99,-0.58,1,0
-1.00,-0.55,-0.86,-0.40,-0.94,-0.69,-3.85,-0.48,1,0
-1.00,-0.78,-1.05,-0.70,-0.87,-0.74,-3.95,-0.49,1,0
-1.00,-0.57,-0.86,-0.68,-1.01,-0.58,-4.26,-0.58,1,0
-1.00,-0.43,-0.96,-0.57,-1.18,-0.55,-3.64,-0.54,1,0
-1.00,-0.66,-1.11,-0.52,-1.11,-0.53,-3.62,-0.53,1,0
-1.00,-0.60,-1.16,-0.67,-1.00,-0.63,-1.45,-0.55,1,0
-1.00,-0.46,-1.01,-0.61,-0.92,-0.75,-0.97,-0.52,1,0
-1.00,-0.54,-1.18,-0.48,-0.96,-0.64,-2.90,-0.61,1,0
-1.00,-0.62,-1.13,-0.68,-0.89,-0.76,-1.15,-0.47,1,0
-1.00,-0.75,-1.08,-0.65,-0.98,-0.53,-0.94,-0.60,1,0
-1.00,-0.78,-1.15,-0.45,-0.93,-0.43,-1.25,-0.62,1,0
-1.00,-0.71,-1.02,-0.65,-1.07,-0.50,-3.81,-0.50,1,0
-1.00,-0.65,-1.14,-0.63,-1.10,-0.50,-3.34,-0.61,1,0
-1.00,-0.46,-1.01,-0.60,-1.15,-0.72,-2.19,-0.60,1,0
-1.00,-0.54,-0.99,-0.51,-1.17,-0.60,-1.97,-0.46,1,0
-1.00,-0.45,-1.08,-0.57,-1.10,-0.79,-1.56,-0.53,1,0
-1.00,-0.71,-0.98,-0.76,-1.19,-0.68,-1.50,-0.58,1,0
-1.00,-0.47,-1.08,-0.63,-1.18,-0.73,-2.94,-0.48,1,0
-1.00,-0.62,-1.16,-0.47,-0.99,-0.78,-1.85,-0.50,1,0
-1.00,-0.62,-1.19,-0.69,-1.17,-0.78,-4.09,-0.45,1,0
-1.00,-0.57,-0.89,-0.47,-0.91,-0.60,-1.61,-0.60,1,0
-1.00,-0.61,-0.88,-0.63,-0.99,-0.55,-2.83,-0.52,1,0
-1.00,-0.69,-1.19,-0.50,-1.15,-0.49,-1.80,-0.58,1,0
-1.00,-0.44,-0.89,-0.57,-1.06,-0.51,-2.13,-0.59,1,0
-1.00,-0.55,-0.97,-0.63,-1.07,-0.76,-2.08,-0.53,1,0
-1.00,-0.70,-1.19,-0.43,-1.00,-0.47,-1.57,-0.60,1,0
-1.00,-0.41,-1.08,-0.56,-0.92,-0.45,-3.72,-0.48,1,0
-1.00,-0.60,-1.09,-0.65,-1.11,-0.72,-0.88,-0.51,1,0
-1.00,-0.47,-1.00,-0.60,-1.07,-0.45,-0.80,-0.56,1,0
-1.00,-0.78,-1.00,-0.58,-1.12,-0.63,-2.43,-0.49,1,0
-1.00,-0.69,-1.19,-0.60,-1.06,-0.66,-2.78,-0.59,1,0
-1.00,-0.51,-1.11,-0.51,-1.10,-0.44,-1.44,-0.51,1,0
-1.00,-0.76,-1.01,-0.49,-1.07,-0.59,-3.44,-0.60,1,0
-1.00,-0.59,-1.02,-0.76,-1.04,-0.41,-1.78,-0.55,1,0
-1.00,-0.60,-0.96,-0.71,-0.86,-0.71,-3.12,-0.49,1,0
-1.00,-0.64,-0.97,-0.51,-1.13,-0.55,-2.37,-0.49,1,0
-1.00,-0.44,-1.20,-0.42,-1.09,-0.46,-1.72,-0.54,1,0
-1.00,-0.64,-0.95,-0.79,-1.01,-0.68,-2.98,-0.55,1,0
-1.00,-0.52,-1.12,-0.70,-1.13,-0.66,-0.84,-0.58,1,0
-1.00,-0.55,-1.08,-0.50,-1.20,-0.74,-1.43,-0.60,1,0
-1.00,-0.62,-0.99,-0.56,-1.14,-0.57,-2.32,-0.60,1,0
-1.00,-0.43,-0.89,-0.73,-1.02,-0.58,-1.31,-0.49,1,0
-1.00,-0.62,-0.96,-0.58,-1.18,-0.80,-1.65,-0.53,1,0
-1.00,-0.55,-1.04,-0.43,-0.95,-0.44,-2.30,-0.54,1,0
-1.00,-0.46,-0.92,-0.57,-1.01,-0.76,-2.38,-0.57,1,0
-1.00,-0.44,-0.91,-0.51,-1.12,-0.49,-1.52,-0.58,1,0
-1.00,-0.60,-0.87,-0.47,-0.88,-0.55,-2.31,-0.53,1,0
-1.00,-0.66,-0.98,-0.73,-1.01,-0.45,-1.49,-0.48,1,0
-1.00,-0.72,-1.20,-0.42,-0.91,-0.62,-4.32,-0.49,1,0
-1.00,-0.67,-1.02,-0.65,-0.86,-0.44,-2.20,-0.55,1,0
-1.00,-0.58,-0.95,-0.50,-0.86,-0.74,-3.17,-0.53,1,0
-1.00,-0.73,-0.94,-0.51,-0.86,-0.59,-1.66,-0.52,1,0
-1.00,-0.53,-0.85,-0.61,-1.15,-0.66,-3.72,-0.52,1,0
-1.00,-0.70,-0.91,-0.46,-1.05,-0.52,-1.70,-0.56,1,0
-1.00,-0.65,-1.06,-0.44,-0.85,-0.58,-3.03,-0.51,1,0
-1.00,-0.47,-0.96,-0.72,-1.04,-0.60,-2.76,-0.52,1,0
-1.00,-0.68,-0.91,-0.78,-0.97,-0.56,-2.70,-0.60,1,0
-1.00,-0.54,-0.99,-0.56,-0.96,-0.54,-2.76,-0.56,1,0
-1.00,-0.51,-1.10,-0.79,-0.99,-0.58,-2.21,-0.49,1,0
-1.00,-0.48,-1.15,-0.68,-0.92,-0.59,-2.50,-0.54,1,0
-1.00,-0.71,-1.10,-0.76,-0.91,-0.71,-1.44,-0.60,1,0
-1.00,-0.63,-0.89,-0.44,-1.17,-0.75,-3.65,-0.53,1,0
-1.00,-0.46,-1.06,-0.75,-0.89,-0.66,-1.25,-0.62,1,0
-1.00,-0.68,-1.05,-0.72,-0.99,-0.61,-3.75,-0.60,1,0
-1.00,-0.50,-1.12,-0.42,-0.99,-0.76,-1.83,-0.47,1,0
-1.00,-0.56,-1.12,-0.77,-1.09,-0.71,-2.86,-0.62,1,0
-1.00,-0.41,-0.94,-0.46,-1.06,-0.70,-1.88,-0.54,1,0
1.00,-0.69,-0.57,-0.56,-0.66,-0.47,-4.50,-0.43,0,1
1.00,-0.78,-0.86,-0.42,-0.86,-0.57,-1.42,-0.12,0,1
1.00,-0.54,-0.90,-0.61,-0.89,-0.70,-1.03,-0.50,0,1
1.00,-0.67,-0.79,-0.76,-0.83,-0.79,-3.66,-0.37,0,1
1.00,-0.61,-0.67,-0.49,-0.75,-0.78,-2.51,0.24,0,1
1.00,-0.66,-0.76,-0.76,-0.79,-0.58,-4.09,-0.18,0,1
1.00,-0.46,-0.70,-0.46,-0.64,-0.42,-2.28,0.16,0,1
1.00,-0.55,-0.94,-0.71,-0.86,-0.68,-1.50,0.21,0,1
1.00,-0.61,-0.80,-0.74,-0.57,-0.42,-4.35,0.21,0,1
1.00,-0.64,-0.93,-0.67,-0.65,-0.63,-2.69,0.19,0,1
1.00,-0.75,-0.60,-0.74,-0.78,-0.66,-1.49,0.05,0,1
1.00,-0.63,-0.94,-0.71,-0.68,-0.54,-1.82,-0.15,0,1
1.00,-0.77,-0.65,-0.67,-0.93,-0.74,-1.37,0.17,0,1
1.00,-0.57,-0.82,-0.65,-0.81,-0.57,-3.46,0.01,0,1
1.00,-0.42,-0.87,-0.55,-0.66,-0.51,-1.00,-0.05,0,1
1.00,-0.47,-0.56,-0.42,-0.95,-0.68,-1.17,-0.38,0,1
1.00,-0.51,-0.62,-0.76,-0.74,-0.49,-0.92,-0.49,0,1
1.00,-0.51,-0.57,-0.57,-0.60,-0.60,-2.16,0.43,0,1
1.00,-0.73,-0.89,-0.51,-0.69,-0.76,-1.27,0.19,0,1
1.00,-0.77,-0.56,-0.42,-0.80,-0.74,-2.41,-0.47,0,1
1.00,-0.49,-0.71,-0.62,-0.84,-0.71,-1.84,-0.32,0,1
1.00,-0.57,-0.91,-0.62,-0.85,-0.57,-2.51,-0.38,0,1
1.00,-0.45,-0.70,-0.41,-0.73,-0.42,-1.70,-0.48,0,1
1.00,-0.77,-0.92,-0.54,-0.62,-0.55,-2.39,-0.39,0,1
1.00,-0.56,-0.81,-0.62,-0.93,-0.70,-4.32,-0.14,0,1
1.00,-0.72,-0.56,-0.66,-0.94,-0.48,-3.81,-0.36,0,1
1.00,-0.79,-0.77,-0.74,-0.91,-0.78,-2.47,-0.40,0,1
1.00,-0.48,-0.80,-0.69,-0.77,-0.58,-1.33,0.43,0,1
1.00,-0.54,-0.92,-0.79,-0.93,-0.75,-2.31,0.00,0,1
1.00,-0.71,-0.79,-0.77,-0.80,-0.58,-2.03,-0.13,0,1
1.00,-0.62,-0.83,-0.46,-0.67,-0.72,-2.67,-0.01,0,1
1.00,-0.50,-0.75,-0.63,-0.58,-0.53,-2.07,-0.19,0,1
1.00,-0.77,-0.92,-0.55,-0.67,-0.66,-1.99,0.04,0,1
1.00,-0.56,-0.60,-0.42,-0.85,-0.76,-3.41,-0.25,0,1
1.00,-0.77,-0.92,-0.70,-0.66,-0.60,-1.66,-0.30,0,1
1.00,-0.50,-0.56,-0.40,-0.68,-0.70,-1.98,-0.08,0,1
1.00,-0.74,-0.92,-0.59,-0.64,-0.57,-2.73,-0.24,0,1
1.00,-0.70,-0.84,-0.57,-0.81,-0.61,-3.72,0.35,0,1
1.00,-0.68,-0.63,-0.75,-0.86,-0.59,-2.00,-0.17,0,1
1.00,-0.67,-0.57,-0.80,-0.88,-0.62,-1.52,0.36,0,1
1.00,-0.75,-0.68,-0.40,-0.70,-0.46,-3.73,0.29,0,1
1.00,-0.48,-0.67,-0.56,-0.64,-0.67,-3.57,0.47,0,1
1.00,-0.80,-0.66,-0.79,-0.72,-0.72,-3.36,0.41,0,1
1.00,-0.51,-0.90,-0.58,-0.85,-0.43,-2.79,0.33,0,1
1.00,-0.49,-0.64,-0.44,-0.66,-0.57,-1.13,0.04,0,1
1.00,-0.52,-0.93,-0.66,-0.81,-0.64,-3.06,0.07,0,1
1.00,-0.67,-0.72,-0.61,-0.78,-0.52,-3.01,0.22,0,1
1.00,-0.45,-0.95,-0.48,-0.64,-0.45,-3.58,0.08,0,1
1.00,-0.54,-0.58,-0.42,-0.68,-0.67,-2.41,0.10,0,1
1.00,-0.68,-0.68,-0.65,-0.68,-0.54,-2.35,-0.46,0,1
1.00,-0.60,-0.63,-0.45,-0.89,-0.71,-3.77,-0.19,0,1
1.00,-0.53,-0.85,-0.72,-0.76,-0.74,-4.30,0.47,0,1
1.00,-0.52,-0.84,-0.77,-0.68,-0.54,-2.99,0.17,0,1
1.00,-0.77,-0.69,-0.69,-0.92,-0.44,-3.69,0.46,0,1
1.00,-0.63,-0.79,-0.43,-0.75,-0.53,-2.93,-0.39,0,1
1.00,-0.61,-0.91,-0.55,-0.82,-0.70,-3.14,0.49,0,1
1.00,-0.58,-0.93,-0.54,-0.81,-0.48,-3.61,-0.19,0,1
1.00,-0.58,-0.56,-0.76,-0.80,-0.66,-1.24,0.28,0,1
1.00,-0.62,-0.65,-0.65,-0.62,-0.70,-3.58,0.20,0,1
1.00,-0.62,-0.92,-0.48,-0.92,-0.50,-3.62,0.06,0,1
1.00,-0.40,-0.91,-0.77,-0.78,-0.72,-4.08,0.31,0,1
1.00,-0.74,-0.60,-0.61,-0.59,-0.76,-2.30,0.28,0,1
1.00,-0.44,-0.61,-0.51,-0.88,-0.41,-1.13,-0.19,0,1
1.00,-0.79,-0.73,-0.64,-0.69,-0.60,-1.31,0.40,0,1
1.00,-0.63,-0.84,-0.66,-0.84,-0.48,-3.48,-0.30,0,1
1.00,-0.57,-0.87,-0.69,-0.58,-0.44,-3.16,-0.05,0,1
1.00,-0.66,-0.66,-0.70,-0.75,-0.72,-1.05,-0.31,0,1
1.00,-0.63,-0.57,-0.53,-0.79,-0.63,-2.35,-0.19,0,1
1.00,-0.71,-0.62,-0.69,-0.61,-0.78,-2.98,0.22,0,1
1.00,-0.64,-0.72,-0.44,-0.95,-0.71,-3.46,-0.20,0,1
1.00,-0.54,-0.82,-0.60,-0.88,-0.49,-3.15,-0.40,0,1
1.00,-0.44,-0.58,-0.57,-0.75,-0.40,-2.24,0.45,0,1
1.00,-0.43,-0.58,-0.68,-0.74,-0.59,-3.44,0.22,0,1
1.00,-0.64,-0.63,-0.75,-0.94,-0.48,-3.97,0.34,0,1
1.00,-0.41,-0.62,-0.53,-0.87,-0.68,-3.73,0.36,0,1
1.00,-0.50,-0.79,-0.71,-0.88,-0.66,-1.36,0.27,0,1
1.00,-0.58,-0.85,-0.41,-0.62,-0.77,-2.17,-0.05,0,1
1.00,-0.40,-0.80,-0.69,-0.62,-0.51,-4.04,-0.37,0,1
1.00,-0.77,-0.84,-0.51,-0.74,-0.67,-3.47,-0.15,0,1
1.00,-0.65,-0.57,-0.40,-0.63,-0.75,-2.71,-0.15,0,1
1.00,-0.71,-0.56,-0.69,-0.73,-0.76,-1.95,-0.49,0,1
1.00,-0.62,-0.64,-0.74,-0.81,-0.74,-1.78,-0.23,0,1
1.00,-0.61,-0.94,-0.73,-0.85,-0.48,-4.40,-0.34,0,1
1.00,-0.41,-0.92,-0.68,-0.61,-0.55,-3.00,-0.38,0,1
1.00,-0.45,-0.86,-0.47,-0.85,-0.63,-3.76,0.28,0,1
1.00,-0.64,-0.56,-0.49,-0.56,-0.47,-0.90,0.03,0,1
1.00,-0.70,-0.93,-0.74,-0.82,-0.66,-2.59,-0.40,0,1
1.00,-0.47,-0.73,-0.76,-0.76,-0.63,-1.73,0.15,0,1
1.00,-0.55,-0.71,-0.61,-0.56,-0.70,-2.00,0.35,0,1
1.00,-0.51,-0.92,-0.53,-0.68,-0.78,-3.30,0.25,0,1
1.00,-0.59,-0.71,-0.53,-0.94,-0.45,-2.30,-0.45,0,1
1.00,-0.61,-0.92,-0.72,-0.73,-0.44,-3.41,0.16,0,1
1.00,-0.73,-0.55,-0.67,-0.68,-0.49,-1.42,0.06,0,1
1.00,-0.42,-0.92,-0.75,-0.92,-0.44,-4.41,-0.38,0,1
1.00,-0.77,-0.68,-0.53,-0.76,-0.46,-2.59,-0.48,0,1
1.00,-0.75,-0.95,-0.73,-0.87,-0.41,-1.45,-0.15,0,1
1.00,-0.63,-0.65,-0.70,-0.57,-0.71,-2.35,0.24,0,1
1.00,-0.68,-0.91,-0.53,-0.67,-0.75,-1.81,-0.47,0,1
1.00,-0.63,-0.76,-0.68,-0.64,-0.61,-2.09,-0.44,0,1
1.00,-0.49,-0.74,-0.66,-0.79,-0.67,-1.00,0.10,0,1
1.00,-0.66,-0.65,-0.54,-0.69,-0.52,-2.29,-0.06,0,1
1.00,-0.66,-0.57,-0.59,-0.66,-0.49,-2.02,-0.15,0,1
1.00,-0.74,-0.82,-0.60,-0.81,-0.56,-1.63,-0.15,0,1
1.00,-0.53,-0.60,-0.49,-0.71,-0.41,-2.75,0.17,0,1
1.00,-0.48,-0.89,-0.54,-0.94,-0.73,-2.05,0.17,0,1
1.00,-0.46,-0.63,-0.68,-0.62,-0.77,-3.98,0.33,0,1
1.00,-0.46,-0.58,-0.64,-0.62,-0.67,-3.39,-0.23,0,1
1.00,-0.41,-0.75,-0.54,-0.74,-0.40,-1.91,-0.08,0,1
1.00,-0.61,-0.78,-0.55,-0.71,-0.43,-0.93,-0.01,0,1
1.00,-0.50,-0.69,-0.79,-0.73,-0.55,-4.39,-0.46,0,1
1.00,-0.52,-0.57,-0.78,-0.73,-0.77,-3.61,-0.41,0,1
1.00,-0.49,-0.75,-0.60,-0.64,-0.66,-1.64,0.26,0,1
1.00,-0.76,-0.75,-0.62,-0.56,-0.55,-2.61,0.35,0,1
1.00,-0.50,-0.87,-0.64,-0.94,-0.54,-4.09,-0.05,0,1
1.00,-0.44,-0.73,-0.63,-0.87,-0.78,-3.78,0.42,0,1
1.00,-0.52,-0.65,-0.80,-0.56,-0.69,-2.39,0.33,0,1
1.00,-0.54,-0.90,-0.68,-0.67,-0.72,-3.82,0.32,0,1
1.00,-0.60,-0.68,-0.66,-0.92,-0.77,-1.87,-0.50,0,1
1.00,-0.49,-0.82,-0.58,-0.86,-0.56,-2.53,-0.42,0,1
1.00,-0.46,-0.81,-0.41,-0.83,-0.78,-3.13,-0.31,0,1
1.00,-0.53,-0.56,-0.69,-0.68,-0.65,-2.44,-0.06,0,1
1.00,-0.65,-0.59,-0.50,-0.68,-0.52,-3.48,0.07,0,1
1.00,-0.47,-0.81,-0.80,-0.81,-0.67,-4.14,-0.46,0,1
1.00,-0.80,-0.89,-0.43,-0.75,-0.56,-0.85,-0.24,0,1
1.00,-0.64,-0.90,-0.51,-0.77,-0.44,-2.29,-0.43,0,1
1.00,-0.57,-0.70,-0.46,-0.82,-0.68,-2.50,-0.08,0,1
1.00,-0.52,-0.92,-0.54,-0.76,-0.42,-3.89,-0.16,0,1
1.00,-0.65,-0.93,-0.64,-0.71,-0.45,-1.15,0.02,0,1
1.00,-0.60,-0.94,-0.57,-0.84,-0.61,-3.06,-0.46,0,1
1.00,-0.61,-0.92,-0.57,-0.90,-0.67,-1.44,0.35,0,1
1.00,-0.71,-0.80,-0.74,-0.72,-0.63,-4.12,-0.07,0,1
1.00,-0.47,-0.80,-0.53,-0.93,-0.73,-3.00,-0.18,0,1
1.00,-0.71,-0.72,-0.49,-0.69,-0.42,-1.84,0.06,0,1
1.00,-0.61,-0.58,-0.69,-0.74,-0.70,-3.46,0.07,0,1
1.00,-0.72,-0.63,-0.78,-0.59,-0.44,-3.92,0.14,0,1
1.00,-0.71,-0.86,-0.71,-0.94,-0.78,-2.19,-0.31,0,1
