Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2
1.00,-0.59,-1.05,-0.66,-1.06,-0.69,-3.56,0.38,1,0
1.00,-0.64,-0.94,-0.59,-0.94,-0.42,-4.46,0.44,1,0
1.00,-0.62,-0.97,-0.52,-1.03,-0.50,-2.18,0.28,1,0
1.00,-0.74,-1.07,-0.49,-1.04,-0.51,-3.44,0.45,1,0
1.00,-0.60,-0.98,-0.42,-1.14,-0.74,-4.21,0.03,1,0
1.00,-0.58,-1.04,-0.63,-1.10,-0.67,-1.41,1.10,1,0
1.00,-0.46,-1.12,-0.56,-0.92,-0.68,-2.85,0.04,1,0
1.00,-0.63,-0.95,-0.62,-1.06,-0.47,-1.66,0.34,1,0
1.00,-0.58,-1.11,-0.50,-0.94,-0.43,-3.39,0.03,1,0
1.00,-0.65,-1.10,-0.51,-0.91,-0.46,-0.86,1.04,1,0
1.00,-0.79,-0.96,-0.51,-0.98,-0.66,-3.06,-0.09,1,0
1.00,-0.68,-0.99,-0.78,-1.00,-0.52,-0.99,1.28,1,0
1.00,-0.74,-0.91,-0.68,-1.15,-0.63,-3.24,0.55,1,0
1.00,-0.66,-0.91,-0.53,-1.16,-0.76,-1.84,-0.07,1,0
1.00,-0.43,-1.11,-0.40,-1.09,-0.68,-1.80,0.17,1,0
1.00,-0.78,-1.05,-0.64,-1.06,-0.41,-3.91,0.96,1,0
1.00,-0.73,-1.10,-0.41,-0.95,-0.66,-3.83,0.36,1,0
1.00,-0.55,-1.01,-0.69,-0.99,-0.73,-1.81,0.38,1,0
1.00,-0.69,-1.17,-0.43,-0.86,-0.79,-0.91,1.00,1,0
1.00,-0.61,-1.11,-0.78,-0.97,-0.56,-3.18,1.07,1,0
1.00,-0.60,-0.91,-0.70,-0.94,-0.57,-1.38,-0.14,1,0
1.00,-0.49,-1.07,-0.61,-1.10,-0.55,-2.66,-0.07,1,0
1.00,-0.47,-0.89,-0.77,-0.87,-0.73,-1.32,0.15,1,0
1.00,-0.45,-1.10,-0.63,-1.13,-0.61,-3.61,0.14,1,0
1.00,-0.68,-1.15,-0.60,-0.92,-0.57,-4.28,0.12,1,0
1.00,-0.71,-0.94,-0.44,-1.01,-0.52,-1.41,0.01,1,0
1.00,-0.72,-1.07,-0.69,-1.09,-0.43,-1.45,0.40,1,0
1.00,-0.61,-0.92,-0.61,-0.90,-0.48,-2.00,0.02,1,0
1.00,-0.42,-1.12,-0.72,-0.89,-0.72,-3.74,-0.05,1,0
1.00,-0.72,-1.19,-0.65,-1.19,-0.71,-3.37,0.75,1,0
1.00,-0.52,-0.89,-0.70,-1.14,-0.73,-0.86,0.85,1,0
1.00,-0.64,-1.08,-0.44,-1.13,-0.76,-2.88,0.83,1,0
1.00,-0.41,-0.99,-0.69,-1.14,-0.64,-3.48,0.99,1,0
1.00,-0.48,-1.20,-0.55,-1.03,-0.70,-2.25,0.92,1,0
1.00,-0.79,-1.15,-0.49,-1.06,-0.59,-2.90,0.15,1,0
1.00,-0.48,-1.09,-0.76,-0.89,-0.42,-2.79,0.05,1,0
1.00,-0.63,-1.12,-0.63,-1.10,-0.62,-2.55,1.06,1,0
1.00,-0.63,-1.18,-0.67,-0.90,-0.67,-3.84,0.80,1,0
1.00,-0.64,-1.19,-0.63,-0.93,-0.60,-1.28,0.85,1,0
1.00,-0.78,-1.17,-0.57,-0.98,-0.48,-1.89,0.53,1,0
1.00,-0.67,-1.00,-0.42,-0.96,-0.75,-2.94,0.83,1,0
1.00,-0.47,-0.89,-0.77,-0.92,-0.74,-3.70,0.80,1,0
1.00,-0.68,-1.08,-0.71,-1.15,-0.49,-2.20,0.56,1,0
1.00,-0.79,-0.91,-0.50,-0.97,-0.53,-1.85,0.05,1,0
1.00,-0.42,-0.87,-0.74,-1.15,-0.76,-1.85,0.73,1,0
1.00,-0.65,-1.03,-0.56,-1.19,-0.54,-2.42,0.22,1,0
1.00,-0.55,-0.91,-0.72,-0.99,-0.71,-2.19,0.03,1,0
1.00,-0.68,-1.07,-0.56,-0.87,-0.46,-1.65,0.96,1,0
1.00,-0.41,-0.95,-0.78,-0.96,-0.53,-1.58,0.12,1,0
1.00,-0.62,-0.86,-0.71,-1.01,-0.76,-2.82,-0.10,1,0
1.00,-0.52,-0.97,-0.71,-0.86,-0.42,-3.05,1.14,1,0
1.00,-0.78,-0.99,-0.59,-0.86,-0.46,-3.85,1.12,1,0
1.00,-0.51,-0.93,-0.42,-1.06,-0.57,-1.28,0.56,1,0
1.00,-0.50,-0.92,-0.60,-0.93,-0.70,-3.26,0.00,1,0
1.00,-0.43,-0.90,-0.72,-1.01,-0.49,-1.79,0.00,1,0
1.00,-0.59,-1.08,-0.57,-0.98,-0.62,-0.87,1.29,1,0
1.00,-0.65,-1.08,-0.56,-0.89,-0.52,-3.05,0.27,1,0
1.00,-0.75,-0.97,-0.59,-1.08,-0.71,-3.64,-0.08,1,0
1.00,-0.64,-0.92,-0.74,-1.05,-0.66,-1.84,0.24,1,0
1.00,-0.49,-0.90,-0.74,-1.19,-0.58,-1.32,0.07,1,0
1.00,-0.45,-1.00,-0.68,-1.12,-0.67,-2.53,0.13,1,0
1.00,-0.46,-1.07,-0.47,-0.91,-0.46,-3.91,-0.05,1,0
1.00,-0.61,-1.15,-0.78,-0.90,-0.57,-2.42,0.13,1,0
1.00,-0.58,-0.89,-0.55,-0.89,-0.61,-3.18,0.61,1,0
1.00,-0.73,-1.11,-0.71,-0.97,-0.47,-1.01,0.05,1,0
1.00,-0.58,-0.96,-0.70,-0.87,-0.43,-3.49,0.79,1,0
1.00,-0.64,-0.98,-0.42,-1.13,-0.55,-4.36,-0.13,1,0
1.00,-0.59,-0.99,-0.66,-1.14,-0.54,-4.15,0.47,1,0
1.00,-0.55,-0.97,-0.77,-1.15,-0.77,-1.60,1.20,1,0
1.00,-0.41,-1.06,-0.47,-1.20,-0.55,-3.94,0.00,1,0
1.00,-0.77,-1.05,-0.59,-1.11,-0.55,-2.41,1.20,1,0
1.00,-0.64,-0.92,-0.43,-1.19,-0.76,-1.88,0.76,1,0
1.00,-0.66,-1.10,-0.57,-1.05,-0.55,-3.01,1.19,1,0
1.00,-0.67,-0.95,-0.64,-0.97,-0.65,-2.14,0.66,1,0
1.00,-0.75,-1.00,-0.72,-0.92,-0.44,-3.16,0.05,1,0
1.00,-0.51,-0.97,-0.51,-1.10,-0.78,-2.60,-0.05,1,0
1.00,-0.66,-0.93,-0.64,-1.07,-0.54,-2.69,0.99,1,0
1.00,-0.71,-1.05,-0.68,-1.14,-0.42,-3.52,0.78,1,0
1.00,-0.44,-0.98,-0.48,-1.06,-0.67,-1.30,0.11,1,0
1.00,-0.51,-1.04,-0.73,-0.90,-0.60,-1.00,0.83,1,0
1.00,-0.42,-0.87,-0.75,-0.87,-0.61,-4.38,-0.12,1,0
1.00,-0.49,-1.10,-0.67,-0.91,-0.78,-4.32,0.59,1,0
1.00,-0.44,-1.16,-0.70,-1.10,-0.55,-3.57,0.06,1,0
1.00,-0.49,-1.17,-0.46,-0.90,-0.52,-1.69,1.19,1,0
1.00,-0.45,-0.89,-0.64,-1.04,-0.61,-3.78,1.14,1,0
1.00,-0.80,-1.20,-0.69,-0.89,-0.71,-1.35,0.01,1,0
1.00,-0.48,-1.07,-0.46,-1.11,-0.62,-0.92,0.12,1,0
1.00,-0.48,-1.07,-0.42,-1.07,-0.45,-1.07,0.00,1,0
1.00,-0.49,-0.88,-0.78,-0.97,-0.74,-4.20,0.62,1,0
1.00,-0.68,-1.12,-0.42,-1.00,-0.67,-3.90,0.96,1,0
1.00,-0.52,-1.10,-0.62,-0.92,-0.60,-4.21,0.21,1,0
1.00,-0.58,-1.01,-0.41,-0.85,-0.45,-1.25,0.22,1,0
1.00,-0.79,-0.86,-0.56,-0.85,-0.43,-2.87,0.43,1,0
1.00,-0.74,-1.14,-0.48,-1.07,-0.43,-3.57,0.40,1,0
1.00,-0.69,-0.88,-0.41,-1.18,-0.69,-1.71,0.41,1,0
1.00,-0.73,-1.00,-0.79,-1.13,-0.55,-2.76,0.72,1,0
1.00,-0.74,-1.07,-0.41,-0.96,-0.51,-2.68,0.71,1,0
1.00,-0.55,-0.98,-0.61,-1.19,-0.59,-3.63,0.51,1,0
1.00,-0.52,-1.11,-0.60,-1.00,-0.44,-3.37,0.77,1,0
1.00,-0.57,-1.17,-0.55,-0.98,-0.59,-2.05,0.20,1,0
1.00,-0.77,-1.01,-0.47,-0.91,-0.70,-2.56,0.03,1,0
1.00,-0.60,-1.10,-0.63,-1.03,-0.42,-2.88,0.05,1,0
1.00,-0.59,-1.12,-0.75,-1.05,-0.60,-4.34,0.35,1,0
1.00,-0.54,-1.10,-0.72,-0.88,-0.69,-3.10,0.65,1,0
1.00,-0.60,-0.85,-0.74,-0.88,-0.64,-3.46,0.12,1,0
1.00,-0.43,-0.96,-0.53,-0.91,-0.77,-1.41,0.32,1,0
1.00,-0.43,-0.94,-0.61,-1.02,-0.54,-1.85,0.84,1,0
1.00,-0.60,-0.89,-0.44,-1.05,-0.51,-2.98,0.61,1,0
1.00,-0.50,-0.97,-0.72,-0.90,-0.61,-0.89,0.04,1,0
1.00,-0.54,-0.96,-0.75,-1.03,-0.72,-4.33,0.60,1,0
1.00,-0.80,-1.02,-0.44,-0.90,-0.41,-3.38,0.29,1,0
1.00,-0.56,-1.14,-0.50,-1.19,-0.58,-2.20,0.80,1,0
1.00,-0.45,-1.08,-0.52,-0.88,-0.75,-2.73,0.11,1,0
1.00,-0.44,-1.00,-0.70,-1.18,-0.80,-2.46,1.16,1,0
1.00,-0.53,-1.01,-0.72,-1.17,-0.60,-1.36,0.34,1,0
1.00,-0.62,-1.05,-0.41,-0.90,-0.68,-1.41,0.73,1,0
1.00,-0.76,-1.19,-0.58,-1.11,-0.53,-3.53,1.11,1,0
1.00,-0.46,-0.99,-0.56,-0.88,-0.63,-3.40,0.65,1,0
1.00,-0.63,-1.02,-0.79,-1.12,-0.46,-3.11,0.30,1,0
1.00,-0.75,-0.98,-0.71,-1.03,-0.58,-0.84,0.24,1,0
1.00,-0.79,-1.17,-0.61,-1.08,-0.77,-1.52,1.20,1,0
1.00,-0.72,-1.12,-0.79,-1.14,-0.67,-1.34,0.11,1,0
1.00,-0.46,-0.98,-0.74,-0.92,-0.48,-4.44,0.19,1,0
1.00,-0.68,-1.05,-0.53,-0.86,-0.73,-3.95,1.25,1,0
1.00,-0.79,-1.09,-0.47,-1.06,-0.48,-2.67,0.64,1,0
1.00,-0.63,-1.02,-0.54,-1.08,-0.55,-2.11,0.19,1,0
1.00,-0.69,-0.93,-0.70,-0.85,-0.69,-3.49,1.14,1,0
1.00,-0.59,-1.01,-0.58,-0.97,-0.71,-1.21,1.24,1,0
1.00,-0.74,-1.18,-0.53,-0.94,-0.53,-2.97,0.94,1,0
1.00,-0.56,-0.85,-0.56,-1.18,-0.59,-2.52,0.28,1,0
1.00,-0.69,-0.97,-0.58,-0.89,-0.52,-1.89,-0.08,1,0
1.00,-0.68,-1.06,-0.51,-1.08,-0.60,-2.63,0.25,1,0
1.00,-0.64,-1.19,-0.79,-0.87,-0.72,-3.91,1.00,1,0
1.00,-0.64,-1.08,-0.60,-1.15,-0.52,-3.72,0.13,1,0
1.00,-0.75,-1.06,-0.66,-1.11,-0.41,-3.07,0.84,1,0
1.00,-0.67,-1.04,-0.79,-1.10,-0.61,-4.17,0.10,1,0
1.00,-0.72,-1.12,-0.47,-0.99,-0.67,-2.95,1.04,1,0
1.00,-0.77,-0.85,-0.74,-1.04,-0.79,-2.86,1.08,1,0
1.00,-0.65,-1.07,-0.45,-1.04,-0.53,-3.60,0.21,1,0
1.00,-0.73,-0.92,-0.48,-0.96,-0.49,-3.19,-0.01,1,0
1.00,-0.65,-1.20,-0.67,-1.17,-0.67,-3.98,1.19,1,0
1.00,-0.49,-1.05,-0.53,-0.99,-0.45,-3.58,0.47,1,0
1.00,-0.65,-0.96,-0.70,-1.08,-0.65,-2.01,0.66,1,0
1.00,-0.67,-1.06,-0.45,-1.18,-0.73,-2.41,0.10,1,0
1.00,-0.73,-1.20,-0.70,-1.02,-0.69,-4.35,0.71,1,0
1.00,-0.57,-1.16,-0.75,-0.97,-0.66,-3.18,1.01,1,0
1.00,-0.70,-0.89,-0.56,-0.91,-0.66,-0.92,0.31,1,0
1.00,-0.52,-0.87,-0.66,-1.01,-0.71,-3.14,1.01,1,0
1.00,-0.41,-1.05,-0.57,-0.93,-0.46,-2.50,0.11,1,0
1.00,-0.45,-1.05,-0.51,-0.95,-0.73,-3.52,0.45,1,0
1.00,-0.71,-1.09,-0.54,-1.00,-0.41,-2.01,-0.06,1,0
1.00,-0.55,-1.10,-0.53,-1.00,-0.53,-1.51,0.57,1,0
1.00,-0.60,-1.05,-0.47,-1.00,-0.64,-2.44,0.87,1,0
1.00,-0.43,-0.88,-0.72,-1.13,-0.66,-3.52,0.08,1,0
1.00,-0.58,-1.02,-0.76,-1.17,-0.63,-3.12,1.27,1,0
1.00,-0.49,-1.16,-0.76,-0.94,-0.41,-4.49,1.06,1,0
1.00,-0.79,-1.06,-0.72,-1.17,-0.72,-4.10,1.19,1,0
1.00,-0.48,-1.16,-0.51,-0.93,-0.71,-2.48,0.81,1,0
1.00,-0.78,-0.91,-0.40,-1.03,-0.77,-2.85,0.33,1,0
1.00,-0.41,-1.10,-0.52,-0.91,-0.77,-3.83,0.87,1,0
1.00,-0.62,-1.01,-0.44,-1.03,-0.69,-2.87,1.09,1,0
1.00,-0.56,-1.01,-0.44,-0.88,-0.52,-2.97,0.97,1,0
1.00,-0.79,-1.10,-0.43,-1.19,-0.74,-1.21,-0.07,1,0
1.00,-0.78,-0.86,-0.65,-0.89,-0.62,-1.19,0.35,1,0
1.00,-0.68,-1.16,-0.76,-0.96,-0.65,-3.67,0.77,1,0
1.00,-0.46,-1.19,-0.56,-0.99,-0.51,-3.96,0.60,1,0
1.00,-0.67,-0.94,-0.79,-0.97,-0.65,-1.85,0.86,1,0
1.00,-0.67,-1.18,-0.56,-1.02,-0.65,-3.72,0.03,1,0
1.00,-0.48,-1.09,-0.59,-1.20,-0.56,-3.38,0.25,1,0
1.00,-0.75,-0.94,-0.62,-1.07,-0.53,-1.46,-0.04,1,0
1.00,-0.54,-1.12,-0.44,-0.89,-0.61,-3.31,-0.11,1,0
1.00,-0.58,-0.99,-0.40,-1.09,-0.59,-2.37,1.08,1,0
1.00,-0.64,-0.96,-0.53,-0.97,-0.67,-1.53,-0.10,1,0
1.00,-0.74,-1.03,-0.57,-0.94,-0.49,-2.03,0.89,1,0
1.00,-0.47,-0.88,-0.55,-1.19,-0.52,-1.28,0.83,1,0
1.00,-0.52,-0.88,-0.53,-1.17,-0.61,-1.07,1.07,1,0
1.00,-0.64,-1.08,-0.74,-1.08,-0.68,-2.36,0.84,1,0
1.00,-0.49,-0.99,-0.48,-1.07,-0.51,-3.78,0.61,1,0
1.00,-0.65,-1.19,-0.48,-0.95,-0.79,-4.21,0.42,1,0
1.00,-0.59,-1.11,-0.73,-0.98,-0.80,-3.52,0.74,1,0
1.00,-0.68,-1.01,-0.66,-1.17,-0.58,-2.48,1.21,1,0
1.00,-0.65,-1.13,-0.76,-1.12,-0.53,-3.24,-0.03,1,0
1.00,-0.41,-1.15,-0.43,-1.18,-0.42,-2.40,-0.01,1,0
1.00,-0.49,-1.04,-0.71,-0.91,-0.60,-2.26,0.14,1,0
1.00,-0.57,-1.04,-0.79,-1.11,-0.45,-4.21,1.10,1,0
1.00,-0.79,-1.10,-0.72,-1.02,-0.68,-3.04,-0.11,1,0
1.00,-0.73,-1.09,-0.67,-1.17,-0.70,-1.81,0.33,1,0
1.00,-0.51,-1.08,-0.56,-1.18,-0.57,-1.85,0.84,1,0
1.00,-0.74,-0.95,-0.63,-1.10,-0.62,-3.11,0.46,1,0
1.00,-0.44,-1.05,-0.60,-0.96,-0.44,-3.58,0.28,1,0
1.00,-0.71,-0.97,-0.63,-1.07,-0.69,-4.05,0.58,1,0
1.00,-0.44,-1.20,-0.58,-0.92,-0.43,-2.58,0.48,1,0
1.00,-0.73,-1.06,-0.68,-1.02,-0.70,-1.59,0.26,1,0
1.00,-0.46,-1.07,-0.63,-0.87,-0.68,-1.14,1.01,1,0
1.00,-0.40,-1.00,-0.76,-0.93,-0.56,-2.65,0.43,1,0
1.00,-0.77,-1.06,-0.42,-0.88,-0.62,-3.18,1.13,1,0
1.00,-0.50,-1.10,-0.63,-0.91,-0.48,-4.41,0.63,1,0
1.00,-0.45,-0.87,-0.44,-0.91,-0.64,-1.85,0.84,1,0
1.00,-0.79,-1.06,-0.57,-0.97,-0.50,-1.10,-0.01,1,0
1.00,-0.76,-1.19,-0.72,-1.08,-0.60,-2.31,0.45,1,0
1.00,-0.57,-1.11,-0.75,-1.19,-0.53,-2.31,0.43,1,0
1.00,-0.41,-0.86,-0.57,-0.91,-0.48,-0.83,0.13,1,0
1.00,-0.56,-1.14,-0.61,-1.09,-0.50,-1.58,0.09,1,0
1.00,-0.47,-1.17,-0.74,-1.10,-0.77,-3.74,0.20,1,0
1.00,-0.42,-1.10,-0.43,-1.12,-0.71,-4.11,0.81,1,0
1.00,-0.74,-0.93,-0.77,-0.99,-0.64,-3.90,0.43,1,0
1.00,-0.48,-1.16,-0.49,-0.85,-0.70,-2.65,1.11,1,0
1.00,-0.63,-1.14,-0.41,-1.13,-0.41,-4.42,0.47,1,0
1.00,-0.53,-0.87,-0.50,-1.19,-0.50,-1.61,0.55,1,0
1.00,-0.57,-1.14,-0.67,-0.85,-0.41,-3.07,0.72,1,0
1.00,-0.66,-1.10,-0.58,-0.95,-0.53,-1.65,-0.08,1,0
1.00,-0.44,-1.08,-0.66,-1.09,-0.49,-3.31,0.65,1,0
1.00,-0.76,-1.06,-0.47,-1.10,-0.65,-4.11,0.02,1,0
1.00,-0.43,-1.11,-0.57,-0.99,-0.58,-4.47,0.59,1,0
1.00,-0.44,-0.92,-0.43,-0.92,-0.71,-4.06,0.94,1,0
1.00,-0.74,-1.13,-0.47,-0.92,-0.72,-3.42,0.60,1,0
1.00,-0.77,-1.14,-0.47,-0.91,-0.56,-2.57,0.15,1,0
1.00,-0.43,-0.98,-0.51,-1.19,-0.68,-1.42,0.46,1,0
1.00,-0.48,-1.02,-0.60,-0.95,-0.50,-2.10,0.93,1,0
1.00,-0.45,-1.14,-0.64,-1.03,-0.73,-1.70,0.02,1,0
1.00,-0.60,-1.04,-0.72,-0.98,-0.51,-3.92,1.00,1,0
1.00,-0.52,-0.92,-0.76,-0.96,-0.53,-3.10,1.02,1,0
1.00,-0.64,-1.04,-0.70,-1.17,-0.59,-1.35,1.01,1,0
1.00,-0.45,-1.20,-0.68,-1.09,-0.50,-4.03,1.18,1,0
1.00,-0.52,-1.19,-0.69,-1.09,-0.57,-2.13,0.29,1,0
1.00,-0.74,-0.97,-0.77,-1.07,-0.49,-1.72,0.88,1,0
1.00,-0.72,-0.96,-0.54,-1.08,-0.53,-3.59,-0.09,1,0
1.00,-0.76,-1.19,-0.75,-1.05,-0.42,-3.57,1.06,1,0
1.00,-0.54,-1.02,-0.61,-1.13,-0.51,-2.51,0.98,1,0
1.00,-0.57,-1.07,-0.80,-1.07,-0.45,-1.90,0.39,1,0
1.00,-0.65,-0.86,-0.64,-0.91,-0.53,-2.23,1.00,1,0
1.00,-0.74,-1.08,-0.67,-1.15,-0.55,-3.40,0.55,1,0
1.00,-0.57,-1.09,-0.77,-0.89,-0.70,-2.94,1.27,1,0
1.00,-0.40,-0.96,-0.64,-0.86,-0.62,-1.46,-0.09,1,0
1.00,-0.59,-0.87,-0.70,-0.90,-0.78,-1.44,1.10,1,0
1.00,-0.75,-1.03,-0.77,-0.95,-0.48,-3.86,0.17,1,0
1.00,-0.50,-0.86,-0.58,-0.98,-0.51,-3.74,0.25,1,0
1.00,-0.62,-1.15,-0.68,-0.90,-0.56,-2.71,0.18,1,0
1.00,-0.43,-1.14,-0.66,-0.99,-0.78,-2.10,1.09,1,0
1.00,-0.77,-1.05,-0.55,-0.85,-0.64,-3.07,0.07,1,0
1.00,-0.53,-0.94,-0.51,-0.95,-0.61,-3.49,1.28,1,0
1.00,-0.60,-1.15,-0.56,-1.06,-0.66,-3.21,0.64,1,0
1.00,-0.55,-1.16,-0.77,-0.92,-0.69,-2.86,1.12,1,0
1.00,-0.47,-0.98,-0.74,-1.13,-0.72,-2.94,1.29,1,0
1.00,-0.42,-1.16,-0.48,-1.07,-0.71,-1.27,0.37,1,0
1.00,-0.66,-0.86,-0.48,-1.19,-0.47,-1.54,0.73,1,0
1.00,-0.77,-1.12,-0.65,-1.01,-0.49,-3.33,1.12,1,0
1.00,-0.56,-0.91,-0.77,-1.11,-0.46,-1.43,1.24,1,0
1.00,-0.41,-1.19,-0.75,-1.00,-0.51,-3.05,0.55,1,0
1.00,-0.59,-1.06,-0.58,-0.88,-0.74,-2.35,0.32,1,0
1.00,-0.63,-1.14,-0.49,-1.05,-0.69,-3.73,-0.10,1,0
1.00,-0.69,-1.01,-0.62,-1.09,-0.75,-3.38,0.26,1,0
1.00,-0.76,-0.87,-0.57,-0.96,-0.70,-2.99,0.24,1,0
1.00,-0.45,-0.87,-0.79,-0.87,-0.56,-3.27,0.74,1,0
1.00,-0.65,-1.02,-0.63,-0.95,-0.52,-3.49,1.05,1,0
1.00,-0.77,-1.11,-0.70,-0.92,-0.77,-1.09,1.27,1,0
1.00,-0.77,-1.05,-0.45,-1.01,-0.76,-1.19,-0.09,1,0
1.00,-0.46,-0.89,-0.75,-1.19,-0.54,-2.77,0.85,1,0
1.00,-0.54,-1.17,-0.50,-1.09,-0.77,-3.70,0.96,1,0
1.00,-0.55,-0.93,-0.78,-1.17,-0.64,-2.27,0.84,1,0
1.00,-0.47,-1.10,-0.70,-1.09,-0.60,-2.46,0.36,1,0
1.00,-0.49,-0.86,-0.78,-1.03,-0.56,-0.85,0.41,1,0
1.00,-0.53,-0.94,-0.74,-1.17,-0.68,-3.07,0.37,1,0
1.00,-0.48,-0.88,-0.47,-1.10,-0.57,-2.33,0.37,1,0
1.00,-0.75,-1.10,-0.70,-1.14,-0.57,-0.95,0.65,1,0
1.00,-0.69,-1.03,-0.64,-0.92,-0.75,-2.80,1.05,1,0
1.00,-0.78,-1.09,-0.49,-0.90,-0.52,-4.20,0.99,1,0
1.00,-0.61,-0.98,-0.77,-1.04,-0.67,-3.21,0.78,1,0
1.00,-0.50,-1.06,-0.79,-1.00,-0.69,-3.57,1.05,1,0
1.00,-0.78,-0.99,-0.56,-0.92,-0.68,-3.16,-0.08,1,0
1.00,-0.53,-0.92,-0.69,-0.90,-0.53,-1.04,0.05,1,0
1.00,-0.44,-0.88,-0.40,-1.09,-0.49,-4.28,0.21,1,0
1.00,-0.51,-1.09,-0.54,-1.16,-0.61,-0.92,0.96,1,0
1.00,-0.40,-1.02,-0.58,-0.91,-0.75,-3.32,1.06,1,0
1.00,-0.65,-1.18,-0.71,-1.07,-0.72,-3.51,0.99,1,0
1.00,-0.65,-1.03,-0.50,-1.18,-0.48,-0.84,1.11,1,0
1.00,-0.61,-0.96,-0.76,-0.98,-0.49,-4.07,1.24,1,0
1.00,-0.47,-0.89,-0.43,-1.03,-0.77,-1.92,1.17,1,0
1.00,-0.45,-1.07,-0.47,-0.91,-0.44,-0.97,1.21,1,0
1.00,-0.54,-0.96,-0.40,-1.12,-0.42,-1.45,0.18,1,0
1.00,-0.70,-1.14,-0.71,-1.06,-0.69,-1.84,0.98,1,0
1.00,-0.42,-1.14,-0.49,-1.18,-0.74,-4.11,0.40,1,0
1.00,-0.59,-0.97,-0.55,-1.02,-0.55,-1.83,0.39,1,0
1.00,-0.51,-0.85,-0.64,-0.86,-0.67,-4.48,1.15,1,0
1.00,-0.70,-1.13,-0.40,-1.10,-0.62,-1.68,0.42,1,0
1.00,-0.73,-0.96,-0.78,-1.05,-0.68,-4.43,1.12,1,0
1.00,-0.63,-0.96,-0.43,-0.86,-0.69,-1.54,0.40,1,0
1.00,-0.41,-1.05,-0.79,-0.93,-0.52,-2.83,0.86,1,0
1.00,-0.50,-1.13,-0.69,-1.04,-0.72,-3.95,0.92,1,0
1.00,-0.44,-1.13,-0.55,-1.15,-0.58,-1.65,0.33,1,0
1.00,-0.53,-0.87,-0.40,-1.00,-0.76,-2.85,1.23,1,0
1.00,-0.80,-1.15,-0.52,-0.98,-0.74,-3.89,1.03,1,0
1.00,-0.75,-1.19,-0.46,-1.10,-0.48,-4.29,0.84,1,0
1.00,-0.53,-0.89,-0.45,-0.94,-0.76,-2.38,1.26,1,0
1.00,-0.51,-1.18,-0.56,-1.00,-0.64,-3.56,0.95,1,0
1.00,-0.75,-0.89,-0.59,-1.17,-0.76,-4.01,0.15,1,0
1.00,-0.70,-1.05,-0.44,-1.17,-0.79,-3.77,0.51,1,0
1.00,-0.41,-1.16,-0.58,-1.05,-0.71,-4.43,-0.12,1,0
1.00,-0.73,-1.03,-0.67,-0.90,-0.46,-4.35,0.82,1,0
1.00,-0.43,-1.11,-0.52,-1.19,-0.54,-1.09,1.13,1,0
1.00,-0.79,-0.91,-0.72,-1.15,-0.79,-2.37,0.16,1,0
1.00,-0.71,-1.01,-0.78,-0.87,-0.53,-1.31,0.40,1,0
1.00,-0.57,-1.16,-0.74,-1.07,-0.73,-1.61,0.66,1,0
1.00,-0.67,-1.03,-0.50,-1.07,-0.55,-4.00,0.92,1,0
1.00,-0.74,-1.01,-0.79,-1.00,-0.63,-1.90,1.07,1,0
1.00,-0.74,-1.15,-0.71,-1.11,-0.72,-3.10,0.08,1,0
1.00,-0.61,-0.89,-0.44,-0.88,-0.68,-3.20,0.47,1,0
1.00,-0.68,-0.86,-0.70,-1.14,-0.72,-1.95,0.78,1,0
1.00,-0.78,-0.89,-0.54,-0.85,-0.72,-1.82,0.07,1,0
1.00,-0.66,-1.01,-0.63,-1.17,-0.48,-1.54,0.54,1,0
1.00,-0.80,-1.13,-0.79,-0.94,-0.45,-1.88,0.42,1,0
1.00,-0.80,-0.90,-0.69,-1.06,-0.44,-3.01,0.35,1,0
1.00,-0.75,-0.92,-0.54,-0.96,-0.65,-2.75,0.22,1,0
1.00,-0.57,-1.18,-0.59,-1.15,-0.71,-2.09,0.52,1,0
1.00,-0.50,-1.00,-0.70,-1.04,-0.53,-1.68,0.63,1,0
1.00,-0.56,-0.95,-0.45,-1.09,-0.73,-4.50,0.56,1,0
1.00,-0.74,-0.97,-0.71,-0.93,-0.50,-3.14,-0.02,1,0
1.00,-0.71,-0.89,-0.60,-1.07,-0.58,-1.54,0.85,1,0
1.00,-0.76,-1.00,-0.79,-0.91,-0.79,-2.63,0.62,1,0
1.00,-0.69,-0.87,-0.44,-0.99,-0.57,-4.29,1.00,1,0
1.00,-0.59,-0.96,-0.40,-0.95,-0.52,-1.03,0.18,1,0
1.00,-0.67,-0.87,-0.59,-1.04,-0.52,-3.89,0.64,1,0
1.00,-0.58,-0.87,-0.60,-0.96,-0.74,-1.78,0.85,1,0
1.00,-0.67,-0.96,-0.64,-0.90,-0.64,-1.73,-0.08,1,0
1.00,-0.48,-0.92,-0.63,-0.87,-0.43,-1.14,0.51,1,0
1.00,-0.43,-1.18,-0.55,-0.91,-0.78,-1.29,0.26,1,0
1.00,-0.77,-1.14,-0.57,-0.85,-0.77,-3.03,0.30,1,0
1.00,-0.71,-1.17,-0.48,-1.02,-0.69,-2.54,-0.14,1,0
1.00,-0.62,-1.01,-0.41,-1.20,-0.44,-4.45,0.05,1,0
1.00,-0.79,-1.07,-0.61,-1.04,-0.51,-2.61,0.71,1,0
1.00,-0.52,-0.99,-0.53,-0.99,-0.44,-2.00,0.19,1,0
