Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3,y4
-1.00,-0.76,-0.57,-0.60,-0.81,-0.60,-0.83,0.42,0,1,0,0
-1.00,-0.52,-0.69,-0.64,-0.80,-0.70,-1.37,0.13,0,1,0,0
-1.00,-0.42,-0.89,-0.53,-0.86,-0.46,-3.86,0.03,0,1,0,0
-1.00,-0.50,-0.91,-0.43,-0.93,-0.61,-2.74,0.19,0,1,0,0
-1.00,-0.63,-0.71,-0.47,-0.78,-0.70,-3.89,-0.06,0,1,0,0
-1.00,-0.76,-0.88,-0.79,-0.72,-0.79,-3.41,-0.19,0,1,0,0
-1.00,-0.65,-0.93,-0.71,-0.63,-0.56,-2.56,0.00,0,1,0,0
-1.00,-0.56,-0.92,-0.72,-0.57,-0.78,-3.71,-0.23,0,1,0,0
-1.00,-0.73,-0.74,-0.62,-0.92,-0.63,-4.15,-0.32,0,1,0,0
-1.00,-0.68,-0.82,-0.46,-0.78,-0.74,-2.76,-0.31,0,1,0,0
-1.00,-0.80,-0.69,-0.67,-0.75,-0.59,-4.08,0.42,0,1,0,0
-1.00,-0.62,-0.74,-0.68,-0.60,-0.66,-2.62,0.06,0,1,0,0
-1.00,-0.49,-0.84,-0.48,-0.80,-0.57,-2.48,0.04,0,1,0,0
-1.00,-0.73,-0.91,-0.43,-0.58,-0.40,-1.69,0.34,0,1,0,0
-1.00,-0.55,-0.62,-0.60,-0.81,-0.72,-3.00,-0.38,0,1,0,0
-1.00,-0.41,-0.75,-0.70,-0.60,-0.47,-1.53,-0.29,0,1,0,0
-1.00,-0.72,-0.65,-0.51,-0.70,-0.41,-4.18,0.22,0,1,0,0
-1.00,-0.72,-0.80,-0.45,-0.55,-0.67,-4.49,-0.15,0,1,0,0
-1.00,-0.55,-0.78,-0.50,-0.66,-0.53,-2.83,0.37,0,1,0,0
-1.00,-0.57,-0.91,-0.63,-0.68,-0.50,-2.00,0.05,0,1,0,0
-1.00,-0.57,-0.57,-0.60,-0.75,-0.50,-1.36,-0.09,0,1,0,0
-1.00,-0.46,-0.88,-0.77,-0.73,-0.65,-0.91,-0.33,0,1,0,0
-1.00,-0.51,-0.55,-0.66,-0.72,-0.78,-1.94,-0.46,0,1,0,0
-1.00,-0.75,-0.59,-0.73,-0.68,-0.72,-3.77,0.43,0,1,0,0
-1.00,-0.59,-0.64,-0.76,-0.60,-0.73,-3.67,0.11,0,1,0,0
-1.00,-0.48,-0.83,-0.78,-0.63,-0.50,-1.94,0.39,0,1,0,0
-1.00,-0.78,-0.84,-0.75,-0.60,-0.74,-2.87,-0.48,0,1,0,0
-1.00,-0.71,-0.82,-0.79,-0.67,-0.47,-1.87,0.24,0,1,0,0
-1.00,-0.68,-0.65,-0.50,-0.65,-0.55,-3.88,-0.03,0,1,0,0
-1.00,-0.44,-0.81,-0.63,-0.65,-0.78,-4.12,0.13,0,1,0,0
-1.00,-0.59,-0.62,-0.44,-0.58,-0.63,-4.44,0.35,0,1,0,0
-1.00,-0.55,-0.92,-0.53,-0.86,-0.57,-4.00,0.31,0,1,0,0
-1.00,-0.41,-0.73,-0.57,-0.85,-0.52,-3.26,-0.07,0,1,0,0
-1.00,-0.67,-0.65,-0.60,-0.84,-0.51,-4.48,-0.31,0,1,0,0
-1.00,-0.74,-0.90,-0.74,-0.65,-0.62,-4.01,0.30,0,1,0,0
-1.00,-0.57,-0.80,-0.68,-0.73,-0.40,-1.40,-0.22,0,1,0,0
-1.00,-0.60,-0.63,-0.70,-0.80,-0.53,-3.73,0.27,0,1,0,0
-1.00,-0.56,-0.57,-0.53,-0.63,-0.58,-0.83,0.01,0,1,0,0
-1.00,-0.42,-0.56,-0.79,-0.67,-0.48,-2.70,-0.25,0,1,0,0
-1.00,-0.67,-0.68,-0.77,-0.82,-0.71,-4.07,0.01,0,1,0,0
-1.00,-0.66,-0.89,-0.42,-0.83,-0.48,-2.96,0.32,0,1,0,0
-1.00,-0.41,-0.62,-0.45,-0.60,-0.72,-2.88,0.24,0,1,0,0
-1.00,-0.59,-0.79,-0.72,-0.84,-0.50,-2.00,0.46,0,1,0,0
-1.00,-0.45,-0.70,-0.64,-0.94,-0.63,-3.37,-0.38,0,1,0,0
-1.00,-0.66,-0.71,-0.71,-0.73,-0.42,-0.92,-0.24,0,1,0,0
-1.00,-0.40,-0.57,-0.44,-0.83,-0.50,-2.37,0.16,0,1,0,0
-1.00,-0.79,-0.76,-0.48,-0.75,-0.76,-2.76,-0.01,0,1,0,0
-1.00,-0.74,-0.61,-0.77,-0.69,-0.48,-2.27,-0.15,0,1,0,0
-1.00,-0.47,-0.59,-0.59,-0.93,-0.71,-1.72,0.27,0,1,0,0
-1.00,-0.51,-0.88,-0.78,-0.57,-0.56,-4.28,0.31,0,1,0,0
-1.00,-0.57,-0.70,-0.54,-0.56,-0.66,-3.47,-0.02,0,1,0,0
-1.00,-0.68,-0.95,-0.44,-0.90,-0.64,-1.68,-0.42,0,1,0,0
-1.00,-0.63,-0.79,-0.65,-0.82,-0.72,-1.97,-0.22,0,1,0,0
-1.00,-0.62,-0.68,-0.75,-0.79,-0.68,-3.08,-0.01,0,1,0,0
-1.00,-0.68,-0.81,-0.59,-0.85,-0.55,-4.50,0.24,0,1,0,0
-1.00,-0.76,-0.56,-0.76,-0.58,-0.71,-1.22,0.18,0,1,0,0
-1.00,-0.42,-0.73,-0.61,-0.66,-0.57,-4.04,0.24,0,1,0,0
-1.00,-0.59,-0.63,-0.41,-0.94,-0.45,-4.27,-0.24,0,1,0,0
-1.00,-0.60,-0.86,-0.43,-0.70,-0.45,-1.15,-0.22,0,1,0,0
-1.00,-0.79,-0.68,-0.62,-0.72,-0.51,-1.79,-0.45,0,1,0,0
-1.00,-0.50,-0.92,-0.52,-0.71,-0.48,-1.76,0.27,0,1,0,0
-1.00,-0.79,-0.85,-0.64,-0.71,-0.47,-2.85,-0.07,0,1,0,0
-1.00,-0.71,-0.93,-0.42,-0.64,-0.45,-4.14,0.11,0,1,0,0
-1.00,-0.79,-0.90,-0.79,-0.64,-0.74,-4.30,-0.19,0,1,0,0
-1.00,-0.69,-0.69,-0.74,-0.58,-0.42,-1.30,-0.26,0,1,0,0
-1.00,-0.67,-0.64,-0.55,-0.84,-0.43,-2.09,0.22,0,1,0,0
-1.00,-0.75,-0.73,-0.46,-0.77,-0.49,-4.23,-0.26,0,1,0,0
-1.00,-0.69,-0.94,-0.70,-0.62,-0.72,-1.82,0.18,0,1,0,0
-1.00,-0.47,-0.71,-0.53,-0.58,-0.78,-3.03,0.23,0,1,0,0
-1.00,-0.59,-0.93,-0.76,-0.90,-0.57,-3.98,-0.40,0,1,0,0
-1.00,-0.75,-0.94,-0.53,-0.83,-0.70,-2.86,0.40,0,1,0,0
-1.00,-0.69,-0.72,-0.75,-0.64,-0.58,-2.09,-0.16,0,1,0,0
-1.00,-0.41,-0.67,-0.56,-0.74,-0.54,-1.43,0.20,0,1,0,0
-1.00,-0.72,-0.90,-0.71,-0.72,-0.76,-4.21,-0.02,0,1,0,0
-1.00,-0.70,-0.83,-0.75,-0.84,-0.78,-3.26,0.06,0,1,0,0
-1.00,-0.62,-0.80,-0.75,-0.87,-0.75,-2.04,-0.40,0,1,0,0
-1.00,-0.51,-0.60,-0.42,-0.72,-0.51,-2.50,0.41,0,1,0,0
-1.00,-0.63,-0.75,-0.59,-0.56,-0.65,-1.36,0.44,0,1,0,0
-1.00,-0.55,-0.80,-0.80,-0.63,-0.74,-3.97,-0.48,0,1,0,0
-1.00,-0.80,-0.67,-0.66,-0.77,-0.55,-1.04,-0.34,0,1,0,0
-1.00,-0.42,-0.57,-0.62,-0.69,-0.75,-2.60,0.07,0,1,0,0
-1.00,-0.62,-0.79,-0.77,-0.80,-0.74,-2.09,0.42,0,1,0,0
-1.00,-0.58,-0.70,-0.45,-0.91,-0.79,-3.33,-0.23,0,1,0,0
-1.00,-0.65,-0.62,-0.53,-0.89,-0.77,-1.75,-0.18,0,1,0,0
-1.00,-0.75,-0.91,-0.66,-0.63,-0.72,-1.39,0.38,0,1,0,0
-1.00,-0.58,-0.64,-0.68,-0.93,-0.61,-2.94,0.34,0,1,0,0
-1.00,-0.78,-0.78,-0.70,-0.84,-0.68,-2.45,0.49,0,1,0,0
-1.00,-0.41,-0.63,-0.66,-0.68,-0.66,-1.44,-0.17,0,1,0,0
-1.00,-0.76,-0.68,-0.55,-0.91,-0.75,-1.12,0.44,0,1,0,0
1.00,-0.64,-1.17,-0.73,-1.12,-0.51,-4.45,0.49,0,0,1,0
1.00,-0.51,-1.03,-0.45,-1.15,-0.79,-3.08,0.56,0,0,1,0
1.00,-0.59,-0.91,-0.78,-0.93,-0.69,-1.40,0.53,0,0,1,0
1.00,-0.44,-1.09,-0.79,-0.98,-0.75,-0.84,0.61,0,0,1,0
1.00,-0.51,-0.89,-0.41,-0.96,-0.49,-1.39,0.47,0,0,1,0
1.00,-0.42,-1.03,-0.64,-0.96,-0.71,-3.14,0.59,0,0,1,0
1.00,-0.46,-0.96,-0.46,-1.01,-0.53,-0.95,0.55,0,0,1,0
1.00,-0.79,-1.02,-0.76,-1.13,-0.50,-1.23,0.51,0,0,1,0
1.00,-0.74,-0.97,-0.60,-0.91,-0.48,-4.31,0.62,0,0,1,0
1.00,-0.42,-1.18,-0.42,-0.87,-0.78,-3.47,0.53,0,0,1,0
1.00,-0.57,-0.88,-0.56,-1.03,-0.59,-4.19,0.59,0,0,1,0
1.00,-0.42,-1.20,-0.80,-1.13,-0.76,-1.05,0.52,0,0,1,0
1.00,-0.58,-0.87,-0.62,-1.00,-0.77,-2.42,0.61,0,0,1,0
1.00,-0.54,-1.16,-0.71,-0.98,-0.44,-2.74,0.52,0,0,1,0
1.00,-0.55,-1.03,-0.74,-0.99,-0.60,-2.78,0.50,0,0,1,0
1.00,-0.71,-1.17,-0.40,-0.90,-0.66,-4.48,0.50,0,0,1,0
1.00,-0.41,-0.98,-0.42,-0.90,-0.45,-3.84,0.48,0,0,1,0
1.00,-0.41,-1.02,-0.70,-1.17,-0.56,-3.13,0.62,0,0,1,0
1.00,-0.59,-1.10,-0.65,-0.85,-0.44,-3.29,0.55,0,0,1,0
1.00,-0.42,-1.10,-0.62,-0.86,-0.69,-3.67,0.49,0,0,1,0
1.00,-0.43,-1.14,-0.78,-1.12,-0.51,-2.79,0.61,0,0,1,0
1.00,-0.44,-1.19,-0.61,-0.89,-0.61,-3.40,0.62,0,0,1,0
1.00,-0.53,-1.01,-0.71,-0.85,-0.64,-3.30,0.62,0,0,1,0
1.00,-0.58,-0.93,-0.69,-1.05,-0.78,-3.33,0.62,0,0,1,0
1.00,-0.57,-0.94,-0.48,-0.89,-0.60,-1.19,0.60,0,0,1,0
1.00,-0.51,-1.08,-0.50,-0.91,-0.54,-3.32,0.56,0,0,1,0
1.00,-0.50,-1.10,-0.57,-1.11,-0.52,-2.84,0.60,0,0,1,0
1.00,-0.60,-1.10,-0.70,-0.89,-0.79,-0.91,0.53,0,0,1,0
1.00,-0.72,-0.98,-0.66,-0.87,-0.48,-3.26,0.55,0,0,1,0
1.00,-0.64,-1.17,-0.47,-1.04,-0.67,-2.46,0.56,0,0,1,0
1.00,-0.76,-1.00,-0.69,-1.20,-0.48,-2.70,0.62,0,0,1,0
1.00,-0.68,-1.16,-0.71,-0.96,-0.70,-3.21,0.59,0,0,1,0
1.00,-0.52,-1.12,-0.57,-1.11,-0.71,-1.37,0.56,0,0,1,0
1.00,-0.52,-0.96,-0.76,-0.88,-0.79,-3.53,0.52,0,0,1,0
1.00,-0.78,-1.16,-0.62,-0.88,-0.71,-1.43,0.57,0,0,1,0
1.00,-0.49,-1.04,-0.69,-1.07,-0.74,-0.96,0.62,0,0,1,0
1.00,-0.49,-1.07,-0.57,-1.00,-0.72,-3.18,0.60,0,0,1,0
1.00,-0.67,-0.87,-0.57,-0.94,-0.46,-1.88,0.59,0,0,1,0
1.00,-0.42,-1.06,-0.41,-1.11,-0.49,-4.29,0.62,0,0,1,0
1.00,-0.59,-1.16,-0.61,-0.99,-0.48,-3.18,0.61,0,0,1,0
1.00,-0.55,-1.17,-0.56,-0.94,-0.48,-1.46,0.54,0,0,1,0
1.00,-0.78,-0.91,-0.55,-0.99,-0.77,-1.23,0.50,0,0,1,0
1.00,-0.41,-1.17,-0.56,-0.97,-0.76,-2.84,0.60,0,0,1,0
1.00,-0.56,-1.00,-0.59,-1.19,-0.74,-1.03,0.55,0,0,1,0
1.00,-0.41,-1.12,-0.61,-1.05,-0.80,-4.42,0.59,0,0,1,0
1.00,-0.75,-0.93,-0.79,-1.02,-0.54,-2.37,0.52,0,0,1,0
1.00,-0.68,-1.16,-0.58,-0.91,-0.50,-3.57,0.46,0,0,1,0
1.00,-0.60,-1.10,-0.47,-1.04,-0.65,-2.00,0.49,0,0,1,0
1.00,-0.46,-1.06,-0.56,-1.14,-0.54,-3.25,0.58,0,0,1,0
1.00,-0.48,-0.88,-0.77,-1.05,-0.79,-0.92,0.48,0,0,1,0
1.00,-0.76,-1.09,-0.60,-1.15,-0.43,-3.07,0.52,0,0,1,0
1.00,-0.57,-0.92,-0.49,-1.08,-0.49,-3.85,0.46,0,0,1,0
1.00,-0.76,-1.17,-0.67,-0.87,-0.60,-3.02,0.49,0,0,1,0
1.00,-0.62,-0.96,-0.53,-0.97,-0.63,-1.67,0.61,0,0,1,0
1.00,-0.79,-0.85,-0.53,-1.18,-0.42,-1.01,0.47,0,0,1,0
1.00,-0.49,-0.87,-0.48,-0.88,-0.65,-2.39,0.61,0,0,1,0
1.00,-0.53,-1.12,-0.77,-1.00,-0.58,-1.47,0.61,0,0,1,0
1.00,-0.57,-0.94,-0.59,-1.18,-0.54,-3.55,0.48,0,0,1,0
1.00,-0.56,-0.87,-0.55,-0.97,-0.78,-1.80,0.51,0,0,1,0
1.00,-0.47,-0.88,-0.64,-1.08,-0.56,-1.86,0.45,0,0,1,0
1.00,-0.77,-1.16,-0.50,-0.90,-0.46,-1.68,0.48,0,0,1,0
1.00,-0.80,-0.91,-0.70,-1.09,-0.70,-0.87,0.54,0,0,1,0
1.00,-0.80,-1.15,-0.50,-0.89,-0.69,-0.90,0.61,0,0,1,0
1.00,-0.78,-0.87,-0.78,-1.17,-0.67,-4.25,0.58,0,0,1,0
1.00,-0.60,-0.88,-0.68,-1.07,-0.65,-2.59,0.62,0,0,1,0
1.00,-0.73,-1.16,-0.61,-0.93,-0.73,-1.80,0.62,0,0,1,0
1.00,-0.56,-0.92,-0.66,-0.97,-0.71,-4.12,0.60,0,0,1,0
1.00,-0.73,-0.99,-0.51,-1.03,-0.68,-0.90,0.46,0,0,1,0
1.00,-0.72,-1.02,-0.43,-0.94,-0.68,-1.20,0.59,0,0,1,0
1.00,-0.69,-0.98,-0.44,-0.95,-0.68,-3.10,0.49,0,0,1,0
1.00,-0.72,-1.03,-0.44,-0.99,-0.47,-2.43,0.54,0,0,1,0
1.00,-0.64,-1.18,-0.67,-1.16,-0.56,-2.34,0.61,0,0,1,0
1.00,-0.62,-1.10,-0.68,-0.94,-0.77,-2.25,0.62,0,0,1,0
1.00,-0.64,-0.96,-0.41,-1.09,-0.73,-2.02,0.59,0,0,1,0
1.00,-0.76,-1.02,-0.75,-0.95,-0.52,-3.07,0.52,0,0,1,0
1.00,-0.70,-0.93,-0.73,-1.12,-0.68,-2.11,0.48,0,0,1,0
1.00,-0.75,-1.14,-0.56,-0.91,-0.64,-1.98,0.53,0,0,1,0
1.00,-0.43,-1.09,-0.49,-1.04,-0.70,-2.78,0.61,0,0,1,0
1.00,-0.68,-1.20,-0.46,-1.16,-0.64,-2.69,0.46,0,0,1,0
1.00,-0.61,-1.02,-0.45,-1.05,-0.42,-3.23,0.57,0,0,1,0
1.00,-0.40,-0.96,-0.73,-1.14,-0.65,-3.74,0.62,0,0,1,0
1.00,-0.69,-1.19,-0.62,-1.09,-0.69,-4.27,0.53,0,0,1,0
1.00,-0.62,-1.09,-0.41,-0.96,-0.44,-3.31,0.56,0,0,1,0
1.00,-0.67,-0.93,-0.72,-1.00,-0.57,-0.82,0.52,0,0,1,0
1.00,-0.65,-1.03,-0.58,-0.92,-0.49,-1.68,0.58,0,0,1,0
1.00,-0.71,-1.04,-0.65,-1.04,-0.57,-3.63,0.61,0,0,1,0
1.00,-0.54,-1.11,-0.53,-0.87,-0.58,-1.16,0.58,0,0,1,0
1.00,-0.73,-0.97,-0.45,-1.19,-0.68,-1.07,0.60,0,0,1,0
1.00,-0.70,-1.05,-0.67,-0.96,-0.45,-3.83,0.60,0,0,1,0
1.00,-0.66,-0.85,-0.59,-0.94,-0.79,-3.66,0.55,0,0,1,0
1.00,-0.54,-0.89,-0.67,-0.91,-0.42,-4.33,0.55,0,0,1,0
1.00,-0.65,-1.15,-0.78,-1.14,-0.47,-4.48,0.59,0,0,1,0
1.00,-0.51,-1.02,-0.70,-1.03,-0.75,-3.32,0.54,0,0,1,0
1.00,-0.75,-0.85,-0.63,-1.15,-0.80,-2.41,0.51,0,0,1,0
1.00,-0.80,-1.13,-0.49,-1.16,-0.61,-1.26,0.59,0,0,1,0
1.00,-0.68,-1.03,-0.47,-0.88,-0.57,-2.90,0.61,0,0,1,0
1.00,-0.43,-1.14,-0.47,-0.97,-0.65,-4.50,0.49,0,0,1,0
1.00,-0.79,-1.19,-0.44,-0.95,-0.52,-1.71,0.58,0,0,1,0
1.00,-0.46,-1.08,-0.72,-0.91,-0.65,-1.61,0.59,0,0,1,0
1.00,-0.64,-1.01,-0.73,-1.08,-0.62,-4.39,0.58,0,0,1,0
1.00,-0.73,-1.18,-0.49,-0.88,-0.50,-3.30,0.56,0,0,1,0
1.00,-0.77,-1.11,-0.71,-1.04,-0.60,-4.40,0.46,0,0,1,0
1.00,-0.56,-1.06,-0.49,-0.88,-0.75,-4.08,0.56,0,0,1,0
1.00,-0.55,-0.95,-0.46,-1.15,-0.58,-4.21,0.61,0,0,1,0
1.00,-0.41,-1.07,-0.50,-0.93,-0.78,-4.38,0.49,0,0,1,0
1.00,-0.49,-1.10,-0.67,-0.95,-0.70,-4.11,0.62,0,0,1,0
1.00,-0.71,-0.85,-0.79,-1.17,-0.42,-3.74,0.53,0,0,1,0
1.00,-0.50,-0.96,-0.69,-1.15,-0.42,-1.43,0.49,0,0,1,0
1.00,-0.49,-0.88,-0.63,-1.01,-0.56,-1.45,0.57,0,0,1,0
1.00,-0.52,-0.86,-0.51,-0.92,-0.65,-2.05,0.51,0,0,1,0
1.00,-0.51,-0.87,-0.71,-0.96,-0.55,-2.96,0.51,0,0,1,0
1.00,-0.64,-1.10,-0.40,-0.88,-0.70,-3.57,0.56,0,0,1,0
1.00,-0.59,-0.95,-0.66,-1.00,-0.79,-0.80,0.54,0,0,1,0
1.00,-0.52,-0.99,-0.44,-1.12,-0.45,-2.82,0.56,0,0,1,0
1.00,-0.64,-1.07,-0.69,-1.07,-0.55,-3.59,0.52,0,0,1,0
1.00,-0.48,-0.99,-0.54,-1.01,-0.51,-3.70,0.46,0,0,1,0
1.00,-0.73,-1.15,-0.68,-0.95,-0.45,-4.30,0.58,0,0,1,0
1.00,-0.45,-0.93,-0.46,-1.17,-0.44,-3.11,0.47,0,0,1,0
1.00,-0.64,-1.17,-0.71,-1.15,-0.72,-1.52,0.55,0,0,1,0
1.00,-0.44,-1.19,-0.57,-1.11,-0.43,-3.38,0.62,0,0,1,0
1.00,-0.52,-0.99,-0.69,-1.18,-0.66,-2.59,0.49,0,0,1,0
1.00,-0.67,-0.89,-0.64,-1.07,-0.64,-2.16,0.54,0,0,1,0
1.00,-0.48,-0.88,-0.70,-0.99,-0.58,-3.43,0.55,0,0,1,0
1.00,-0.64,-1.13,-0.71,-1.11,-0.69,-2.17,0.53,0,0,1,0
1.00,-0.64,-0.94,-0.72,-1.07,-0.61,-2.82,0.57,0,0,1,0
1.00,-0.79,-1.12,-0.56,-1.12,-0.74,-0.98,0.59,0,0,1,0
1.00,-0.75,-1.05,-0.71,-1.01,-0.50,-3.02,0.48,0,0,1,0
1.00,-0.51,-0.98,-0.51,-0.89,-0.75,-2.24,0.62,0,0,1,0
1.00,-0.62,-1.12,-0.75,-0.89,-0.49,-1.04,0.49,0,0,1,0
1.00,-0.49,-0.86,-0.54,-1.01,-0.42,-3.39,0.45,0,0,1,0
1.00,-0.67,-1.13,-0.65,-0.86,-0.70,-4.13,0.61,0,0,1,0
1.00,-0.76,-1.01,-0.59,-1.01,-0.59,-3.05,0.56,0,0,1,0
1.00,-0.71,-1.00,-0.79,-0.98,-0.49,-1.09,0.55,0,0,1,0
1.00,-0.71,-1.00,-0.72,-1.20,-0.46,-1.03,0.56,0,0,1,0
1.00,-0.44,-0.91,-0.47,-0.91,-0.43,-2.74,0.50,0,0,1,0
1.00,-0.73,-0.98,-0.54,-0.88,-0.76,-1.82,0.48,0,0,1,0
1.00,-0.75,-0.97,-0.59,-1.15,-0.79,-1.23,0.51,0,0,1,0
1.00,-0.65,-0.97,-0.54,-0.97,-0.74,-2.18,0.47,0,0,1,0
1.00,-0.44,-1.07,-0.51,-1.13,-0.77,-1.14,0.61,0,0,1,0
1.00,-0.63,-0.85,-0.67,-1.04,-0.59,-2.71,0.61,0,0,1,0
1.00,-0.79,-1.04,-0.69,-1.18,-0.48,-1.40,0.60,0,0,1,0
1.00,-0.79,-0.97,-0.70,-1.10,-0.77,-1.49,0.59,0,0,1,0
1.00,-0.55,-1.09,-0.59,-0.88,-0.62,-3.45,0.57,0,0,1,0
1.00,-0.57,-0.87,-0.52,-1.07,-0.58,-2.33,0.57,0,0,1,0
1.00,-0.41,-0.93,-0.44,-0.86,-0.48,-3.61,0.62,0,0,1,0
1.00,-0.40,-1.18,-0.76,-1.00,-0.70,-3.96,0.48,0,0,1,0
1.00,-0.59,-0.96,-0.72,-1.09,-0.68,-2.90,0.56,0,0,1,0
1.00,-0.57,-0.92,-0.46,-1.19,-0.51,-4.30,0.48,0,0,1,0
1.00,-0.69,-1.10,-0.52,-1.04,-0.62,-1.82,0.53,0,0,1,0
1.00,-0.57,-0.87,-0.60,-1.00,-0.69,-3.69,0.52,0,0,1,0
1.00,-0.47,-1.00,-0.42,-1.10,-0.46,-2.51,0.52,0,0,1,0
1.00,-0.67,-0.94,-0.50,-1.16,-0.54,-3.93,0.49,0,0,1,0
1.00,-0.65,-1.08,-0.43,-1.04,-0.78,-2.77,0.50,0,0,1,0
1.00,-0.56,-1.04,-0.46,-1.10,-0.51,-2.32,0.49,0,0,1,0
1.00,-0.76,-0.91,-0.49,-1.13,-0.72,-1.29,0.52,0,0,1,0
1.00,-0.75,-1.03,-0.51,-1.06,-0.42,-4.43,0.48,0,0,1,0
1.00,-0.47,-0.99,-0.63,-1.09,-0.55,-2.50,0.46,0,0,1,0
1.00,-0.52,-1.16,-0.44,-1.00,-0.66,-3.86,0.45,0,0,1,0
1.00,-0.67,-1.08,-0.43,-0.99,-0.41,-1.90,0.52,0,0,1,0
1.00,-0.63,-1.08,-0.51,-1.06,-0.59,-1.07,0.57,0,0,1,0
1.00,-0.54,-0.99,-0.64,-1.04,-0.47,-2.70,0.55,0,0,1,0
1.00,-0.64,-0.96,-0.78,-1.14,-0.77,-1.47,0.56,0,0,1,0
1.00,-0.49,-1.01,-0.64,-1.13,-0.72,-4.26,0.55,0,0,1,0
1.00,-0.57,-0.97,-0.79,-1.11,-0.62,-2.76,0.47,0,0,1,0
1.00,-0.50,-1.16,-0.75,-0.89,-0.67,-0.81,0.49,0,0,1,0
1.00,-0.79,-1.15,-0.43,-1.05,-0.79,-2.46,0.50,0,0,1,0
1.00,-0.71,-0.94,-0.77,-1.05,-0.79,-2.90,0.53,0,0,1,0
1.00,-0.55,-1.13,-0.62,-0.91,-0.73,-3.83,0.48,0,0,1,0
1.00,-0.49,-1.02,-0.45,-1.14,-0.65,-2.49,0.46,0,0,1,0
1.00,-0.48,-1.15,-0.68,-0.93,-0.70,-3.79,0.51,0,0,1,0
1.00,-0.74,-1.20,-0.70,-0.86,-0.66,-3.06,0.62,0,0,1,0
1.00,-0.70,-1.18,-0.75,-1.08,-0.62,-1.72,0.61,0,0,1,0
1.00,-0.68,-1.08,-0.70,-0.87,-0.47,-2.98,0.52,0,0,1,0
1.00,-0.73,-0.95,-0.60,-0.98,-0.65,-3.56,0.54,0,0,1,0
1.00,-0.64,-0.88,-0.63,-0.93,-0.51,-1.47,0.50,0,0,1,0
1.00,-0.74,-1.06,-0.52,-1.14,-0.47,-1.00,0.58,0,0,1,0
1.00,-0.71,-1.13,-0.65,-0.89,-0.51,-1.67,0.52,0,0,1,0
1.00,-0.63,-1.07,-0.49,-1.06,-0.63,-0.93,0.46,0,0,1,0
1.00,-0.50,-1.01,-0.72,-0.93,-0.53,-4.20,0.51,0,0,1,0
1.00,-0.61,-1.14,-0.67,-0.96,-0.51,-3.03,0.47,0,0,1,0
1.00,-0.65,-1.04,-0.44,-0.99,-0.46,-1.06,0.60,0,0,1,0
1.00,-0.46,-1.17,-0.53,-0.94,-0.78,-1.54,0.61,0,0,1,0
1.00,-0.76,-0.94,-0.46,-1.13,-0.77,-3.27,0.53,0,0,1,0
1.00,-0.43,-0.99,-0.55,-0.96,-0.55,-4.50,0.46,0,0,1,0
1.00,-0.40,-1.08,-0.45,-1.12,-0.63,-3.27,0.61,0,0,1,0
1.00,-0.74,-1.18,-0.64,-0.97,-0.48,-2.32,0.46,0,0,1,0
1.00,-0.47,-0.86,-0.79,-0.92,-0.79,-4.36,0.55,0,0,1,0
1.00,-0.75,-0.93,-0.71,-1.06,-0.57,-3.31,0.49,0,0,1,0
1.00,-0.63,-1.03,-0.70,-0.96,-0.70,-3.72,0.56,0,0,1,0
1.00,-0.78,-1.13,-0.68,-0.96,-0.74,-3.29,0.46,0,0,1,0
1.00,-0.47,-0.86,-0.79,-1.17,-0.46,-2.56,0.56,0,0,1,0
1.00,-0.46,-0.97,-0.61,-1.18,-0.66,-2.91,0.48,0,0,1,0
1.00,-0.72,-1.02,-0.48,-0.96,-0.70,-2.77,0.52,0,0,1,0
1.00,-0.69,-0.85,-0.63,-0.92,-0.48,-0.93,0.55,0,0,1,0
1.00,-0.78,-0.99,-0.54,-1.18,-0.55,-3.31,0.61,0,0,1,0
1.00,-0.75,-0.89,-0.63,-1.17,-0.67,-1.03,0.52,0,0,1,0
1.00,-0.51,-0.99,-0.55,-1.07,-0.59,-1.44,0.47,0,0,1,0
1.00,-0.49,-1.06,-0.79,-0.98,-0.54,-3.69,0.60,0,0,1,0
1.00,-0.76,-0.86,-0.42,-1.01,-0.60,-0.91,0.54,0,0,1,0
1.00,-0.76,-1.01,-0.50,-1.06,-0.43,-2.57,0.57,0,0,1,0
1.00,-0.74,-1.19,-0.76,-1.20,-0.54,-1.97,0.48,0,0,1,0
1.00,-0.44,-1.11,-0.40,-1.02,-0.68,-4.31,0.49,0,0,1,0
1.00,-0.56,-1.03,-0.70,-1.10,-0.63,-1.17,0.52,0,0,1,0
1.00,-0.64,-1.04,-0.72,-0.97,-0.62,-4.12,0.46,0,0,1,0
1.00,-0.54,-1.13,-0.70,-1.00,-0.74,-4.41,0.57,0,0,1,0
1.00,-0.65,-0.89,-0.60,-1.03,-0.76,-1.41,0.58,0,0,1,0
1.00,-0.67,-0.90,-0.48,-0.94,-0.60,-0.86,0.47,0,0,1,0
1.00,-0.75,-0.86,-0.46,-1.02,-0.63,-4.33,0.53,0,0,1,0
1.00,-0.59,-1.12,-0.40,-1.12,-0.61,-0.90,0.62,0,0,1,0
1.00,-0.43,-1.12,-0.55,-1.05,-0.80,-3.04,0.45,0,0,1,0
1.00,-0.71,-0.99,-0.71,-1.03,-0.48,-3.26,0.49,0,0,1,0
